2018/06,29.45,29.05,34.9,28.05,-0.4,-1.36,3.4,+0.25,+5.8,19.39,+3.01,3.4,+0.25,+5.8,19.39,+3.01
2018/05,27.95,29.45,30.35,26.6,+1.8,+6.51,3.39,-2.2,+9.19,15.99,+2.44,3.39,-2.2,+9.19,15.99,+2.44
2018/04,29.5,27.65,32.7,27,-1.85,-6.27,3.46,-2.14,+1.31,12.61,+0.77,3.46,-2.14,+1.31,12.61,+0.77
2018/03,28.5,29.5,30.15,27.5,+0.5,+1.72,3.54,+75.1,-1.85,9.14,+0.57,3.54,+75.1,-1.85,9.14,+0.57
2018/02,32.2,29,32.75,26.05,-3,-9.38,2.02,-43.5,-27.3,5.6,+2.16,2.02,-43.5,-27.3,5.6,+2.16
2018/01,29.2,32,34.7,28.85,+3.15,+10.92,3.58,+15.7,+32.6,3.58,+32.6,3.58,+15.7,+32.6,3.58,+32.6
2017/12,31.1,28.85,31.25,26.35,-2.05,-6.63,3.09,-10.5,-8.82,38.03,+3.54,3.09,-10.5,-8.82,38.03,+3.54
2017/11,37.5,30.9,41.25,30.1,-7.3,-19.11,3.45,+25.2,+8.32,34.94,+4.8,3.45,+25.2,+8.32,34.94,+4.8
2017/10,27.7,38.2,38.5,27.3,+10.9,+39.93,2.76,-19.7,-11.6,31.49,+4.42,2.76,-19.7,-11.6,31.49,+4.42
2017/09,31.8,27.3,32.45,26,-4.2,-13.33,3.43,+5.43,+21.6,28.73,+6.27,3.43,+5.43,+21.6,28.73,+6.27
2017/08,19.75,31.5,33.65,19.55,+11.85,+60.31,3.26,+1.23,-10.8,25.29,+4.49,3.26,+1.23,-10.8,25.29,+4.49
2017/07,18,19.65,20.25,17.95,+1.5,+8.26,3.22,+0.19,+13.2,22.04,+7.2,3.22,+0.19,+13.2,22.04,+7.2
2017/06,18.75,18.15,21.35,17.95,-0.7,-3.71,3.21,+3.46,+7.71,18.82,+6.24,3.21,+3.46,+7.71,18.82,+6.24
2017/05,17.4,18.85,20.2,15.35,+1.6,+9.28,3.1,-9.26,-1.86,15.61,+5.95,3.1,-9.26,-1.86,15.61,+5.95
2017/04,17.9,17.25,19.3,17,-0.6,-3.36,3.42,-5.2,+7.12,12.51,+8.08,3.42,-5.2,+7.12,12.51,+8.08
2017/03,19.75,17.85,20.4,17.4,-1.75,-8.93,3.61,+29.6,-5.17,9.09,+8.45,3.61,+29.6,-5.17,9.09,+8.45
2017/02,18.8,19.6,22.4,18.3,+0.95,+5.09,2.78,+3.15,+37.3,5.48,+19.8,2.78,+3.15,+37.3,5.48,+19.8
2017/01,19.1,18.65,20.7,17.5,-0.25,-1.32,2.7,-20.4,+5.84,2.7,+5.84,2.7,-20.4,+5.84,2.7,+5.84
2016/12,15.1,18.9,20.85,14.95,+3.8,+25.17,3.39,+6.37,+18.5,36.73,-2.64,3.39,+6.37,+18.5,36.73,-2.64
2016/11,14.15,15.1,16.6,13.15,+0.9,+6.34,3.19,+2.21,+11.9,33.34,-4.37,3.19,+2.21,+11.9,33.34,-4.37
2016/10,16.5,14.2,18.75,13.15,-2.1,-12.88,3.12,+10.4,+43.9,30.15,-5.82,3.12,+10.4,+43.9,30.15,-5.82
2016/09,12.95,16.3,18.8,12.15,+3.35,+25.87,2.82,-22.6,+7.41,27.03,-9.43,2.82,-22.6,+7.41,27.03,-9.43
2016/08,11.7,12.95,12.95,11.2,+1.35,+11.64,3.65,+28.5,+15.2,24.21,-11.1,3.65,+28.5,+15.2,24.21,-11.1
2016/07,12.2,11.6,13.1,11.6,-0.55,-4.53,2.84,-4.66,-11.4,20.56,-14.5,2.84,-4.66,-11.4,20.56,-14.5
2016/06,11.4,12.15,13.45,11.3,+1,+8.97,2.98,-5.73,-18.7,17.71,-15,2.98,-5.73,-18.7,17.71,-15
2016/05,11.65,11.15,11.85,10.8,-0.5,-4.29,3.16,-0.95,-20.3,14.73,-14.2,3.16,-0.95,-20.3,14.73,-14.2
2016/04,12.9,11.65,13,11.6,-0.75,-6.05,3.19,-16.1,-12.8,11.57,-12.4,3.19,-16.1,-12.8,11.57,-12.4
2016/03,10.15,12.4,14.25,9.65,+2.43,+24.37,3.8,+87.7,-13.1,8.38,-11.9,3.8,+87.7,-13.1,8.38,-11.9
2016/02,9.64,9.97,10.2,9.38,+0.35,+3.64,2.03,-20.5,+11,4.58,-10.9,2.03,-20.5,+11,4.58,-10.9
2016/01,10.05,9.62,10.05,9.07,-0.43,-4.28,2.55,-10.9,-23,2.55,-23,2.55,-10.9,-23,2.55,-23
2015/12,10.5,10.05,10.8,9,-0.45,-4.29,2.86,+0.4,-30.7,37.73,-13.4,2.86,+0.4,-30.7,37.73,-13.4
2015/11,12.2,10.5,12.9,10.15,-1.6,-13.22,2.85,+31.5,-27.9,34.87,-11.6,2.85,+31.5,-27.9,34.87,-11.6
