2018/06,37.15,37.75,38.1,37.05,+0.6,+1.62,3.32,+27.2,-3.96,13.49,+10.5,3.32,+27.2,-3.96,13.49,+10.5
2018/05,36.4,37.15,37.75,36.2,+0.85,+2.34,2.61,-2.6,+10.4,10.17,+16.2,2.61,-2.6,+10.4,10.17,+16.2
2018/04,36.25,36.3,36.4,35.85,+0.05,+0.14,2.68,+90.6,+39.3,7.55,+18.3,2.68,+90.6,+39.3,7.55,+18.3
2018/03,34.15,36.25,36.5,33.7,+2.1,+6.15,1.41,-48.9,+14.7,4.87,+9.23,1.41,-48.9,+14.7,4.87,+9.23
2018/02,35.2,34.15,35.2,33.1,-0.95,-2.71,2.76,+291.9,+19.2,3.46,+7.15,2.76,+291.9,+19.2,3.46,+7.15
2018/01,34.5,35.1,36.5,34.5,+0.65,+1.89,0.703,-35.9,-23.2,0.703,-23.2,0.703,-35.9,-23.2,0.703,-23.2
2017/12,34.6,34.45,35.05,34.3,-0.15,-0.43,1.1,-18.5,-3.35,27.21,-3.47,1.1,-18.5,-3.35,27.21,-3.47
2017/11,33.9,34.6,35,33.7,+0.75,+2.22,1.35,-62.5,+2.59,26.11,-3.48,1.35,-62.5,+2.59,26.11,-3.48
2017/10,34.35,33.85,34.5,33.85,-0.4,-1.17,3.59,+61,+8.17,24.77,-3.79,3.59,+61,+8.17,24.77,-3.79
2017/09,34.95,34.25,35,34,-0.65,-1.86,2.23,-22.4,-29,21.17,-5.56,2.23,-22.4,-29,21.17,-5.56
2017/08,34.35,34.9,35.85,34.1,+0.7,+2.05,2.88,-25.4,-0.73,18.94,-1.75,2.88,-25.4,-0.73,18.94,-1.75
2017/07,36.2,34.2,37.5,34,-2,-5.52,3.85,+11.4,+20.9,16.07,-1.93,3.85,+11.4,+20.9,16.07,-1.93
2017/06,35.2,36.2,37.2,34.75,+1,+2.84,3.46,+46.2,+5.55,12.21,-7.44,3.46,+46.2,+5.55,12.21,-7.44
2017/05,35.9,35.2,36.2,35.1,-0.8,-2.22,2.37,+22.8,+4.57,8.75,-11.7,2.37,+22.8,+4.57,8.75,-11.7
2017/04,37.3,36,37.65,35.15,-1.3,-3.49,1.93,+57,-14.8,6.38,-16.6,1.93,+57,-14.8,6.38,-16.6
2017/03,36,37.3,38.5,36,+1.5,+4.19,1.23,-46.9,+20.4,4.46,-17.3,1.23,-46.9,+20.4,4.46,-17.3
2017/02,34.6,35.8,36.15,34.1,+1.2,+3.47,2.31,+152.3,-30.1,3.23,-26.1,2.31,+152.3,-30.1,3.23,-26.1
2017/01,34.3,34.6,34.95,34.15,+0.3,+0.87,0.917,-19.3,-13.5,0.917,-13.5,0.917,-19.3,-13.5,0.917,-13.5
2016/12,34.8,34.3,35,34,-0.5,-1.44,1.14,-13.5,-18.6,28.19,-5.09,1.14,-13.5,-18.6,28.19,-5.09
2016/11,35.25,34.8,35.6,33.55,-0.55,-1.56,1.31,-60.5,-8.58,27.06,-4.42,1.31,-60.5,-8.58,27.06,-4.42
2016/10,36,35.35,36.5,34.9,-0.65,-1.81,3.32,+5.72,+28.1,25.74,-4.2,3.32,+5.72,+28.1,25.74,-4.2
2016/09,36,36,36.4,35.6,0,0,3.14,+8.42,+11,22.42,-7.65,3.14,+8.42,+11,22.42,-7.65
2016/08,39.9,36,40.45,35.7,-3.75,-9.43,2.9,-9.13,-2.25,19.28,-10.1,2.9,-9.13,-2.25,19.28,-10.1
2016/07,39.8,39.75,40.1,38.9,+0.25,+0.63,3.19,-2.74,-15.8,16.38,-11.4,3.19,-2.74,-15.8,16.38,-11.4
2016/06,39.7,39.5,40.45,38.1,-0.2,-0.5,3.28,+44.9,-2.08,13.19,-10.2,3.28,+44.9,-2.08,13.19,-10.2
2016/05,40.3,39.7,40.8,38.3,-0.6,-1.49,2.26,0,-29.2,9.92,-12.6,2.26,0,-29.2,9.92,-12.6
2016/04,41.5,40.3,42.75,40,-1.25,-3.01,2.26,+121.8,+0.31,7.65,-6.15,2.26,+121.8,+0.31,7.65,-6.15
2016/03,37.5,41.55,42.8,37.4,+4.05,+10.8,1.02,-69.2,-41.2,5.39,-8.63,1.02,-69.2,-41.2,5.39,-8.63
2016/02,36.9,37.5,38.45,36.5,+0.6,+1.63,3.31,+212.4,+5.46,4.37,+4.91,3.31,+212.4,+5.46,4.37,+4.91
2016/01,38.4,36.9,38.65,35.35,-1.5,-3.91,1.06,-24.1,+3.21,1.06,+3.21,1.06,-24.1,+3.21,1.06,+3.21
2015/12,38.1,38.4,39.6,37.1,+0.4,+1.05,1.4,-2.82,+49.2,29.7,+3.05,1.4,-2.82,+49.2,29.7,+3.05
2015/11,40.1,38,41.3,37.6,-2.1,-5.24,1.44,-44.6,+27.1,28.31,+1.51,1.44,-44.6,+27.1,28.31,+1.51
2015/10,38.6,40.1,40.85,37.6,+2.1,+5.53,2.59,-8.32,-7.15,26.87,+0.43,2.59,-8.32,-7.15,26.87,+0.43
2015/09,38.1,38,40.55,36,-0.5,-1.3,2.83,-4.56,+19.7,24.28,+1.31,2.83,-4.56,+19.7,24.28,+1.31
2015/08,40.75,38.5,41.15,33.1,-2.2,-5.41,2.96,-21.8,-18.8,21.45,-0.69,2.96,-21.8,-18.8,21.45,-0.69
2015/07,48.9,40.7,51,38.5,-8.2,-16.77,3.79,+13.1,-17,18.49,+2.99,3.79,+13.1,-17,18.49,+2.99
2015/06,50,48.9,51,45.7,-0.8,-1.61,3.35,+4.8,-2.61,14.7,+9.81,3.35,+4.8,-2.61,14.7,+9.81
2015/05,48,49.7,51.9,47.7,+1.8,+3.76,3.19,+41.6,+13.6,11.35,+14.1,3.19,+41.6,+13.6,11.35,+14.1
2015/04,45,47.9,50.8,44.85,+2.9,+6.44,2.26,+30.1,+14.6,8.15,+14.3,2.26,+30.1,+14.6,8.15,+14.3
2015/03,42.85,45,46.5,42,+2.15,+5.02,1.73,-44.8,+26.8,5.9,+14.2,1.73,-44.8,+26.8,5.9,+14.2
2015/02,41.5,42.85,42.9,40.75,+1.6,+3.88,3.14,+205.7,+15.4,4.16,+9.7,3.14,+205.7,+15.4,4.16,+9.7
2015/01,43,41.25,43.1,40.9,-1.75,-4.07,1.03,+9.73,-4.72,1.03,-4.72,1.03,+9.73,-4.72,1.03,-4.72
2014/12,41.4,43,44.3,41.25,+1.3,+3.12,0.935,-17.2,-3.47,28.82,-7.18,0.935,-17.2,-3.47,28.82,-7.18
2014/11,41.75,41.7,44.2,40.8,+0.2,+0.48,1.13,-59.5,-26.8,27.89,-7.3,1.13,-59.5,-26.8,27.89,-7.3
2014/10,44.85,41.5,48,40.05,-3.25,-7.26,2.79,+18.2,-7.1,26.76,-6.25,2.79,+18.2,-7.1,26.76,-6.25
2014/09,45.5,44.75,46,43.8,-0.65,-1.43,2.36,-35.3,-18.8,23.96,-6.15,2.36,-35.3,-18.8,23.96,-6.15
2014/08,49,45.4,49.5,43.7,-3.8,-7.72,3.65,-20,-10.1,21.6,-4.52,3.65,-20,-10.1,21.6,-4.52
2014/07,53.3,49.2,53.5,48.9,-3.1,-5.93,4.57,+32.8,+33.1,17.95,-3.3,4.57,+32.8,+33.1,17.95,-3.3
2014/06,52.1,52.3,54,51.5,+0.2,+0.38,3.44,+22.2,-10.1,13.38,-11.6,3.44,+22.2,-10.1,13.38,-11.6
2014/05,50,52.1,53,50,+2.15,+4.3,2.81,+42.9,+11.4,9.95,-12,2.81,+42.9,+11.4,9.95,-12
2014/04,55.2,49.95,55.5,48.85,-5.05,-9.18,1.97,+44,+11.1,7.13,-18.8,1.97,+44,+11.1,7.13,-18.8
2014/03,54,55,55.7,53.5,+0.8,+1.48,1.37,-49.7,-41.5,5.16,-26.4,1.37,-49.7,-41.5,5.16,-26.4
2014/02,54.7,54.2,55.4,53.1,-0.5,-0.91,2.72,+152.3,-25.1,3.8,-18.8,2.72,+152.3,-25.1,3.8,-18.8
2014/01,57.7,54.7,57.7,54.1,-3,-5.2,1.08,+11.2,+3.33,1.08,+3.33,1.08,+11.2,+3.33,1.08,+3.33
2013/12,56.8,57.7,60.4,55.9,+0.9,+1.58,0.969,-37.2,-28.8,31.06,+3.97,0.969,-37.2,-28.8,31.06,+3.97
