2018/06,21.05,20.8,22.6,20.5,-0.2,-0.95,2.64,+1.46,+0.3,15.66,+1.89,2.64,+1.46,+0.3,15.66,+1.89
2018/05,19.85,21,21.35,19.45,+1.1,+5.53,2.6,-0.41,+13,13.02,+2.22,2.6,-0.41,+13,13.02,+2.22
2018/04,20.45,19.9,20.8,19.8,-0.55,-2.69,2.61,+2.03,+3.48,10.42,-0.15,2.61,+2.03,+3.48,10.42,-0.15
2018/03,20.2,20.45,21.5,20,+0.1,+0.49,2.56,+3.34,-2.22,7.81,-1.31,2.56,+3.34,-2.22,7.81,-1.31
2018/02,20.8,20.35,20.95,18.45,-0.55,-2.63,2.48,-10.4,+0.43,5.24,-0.86,2.48,-10.4,+0.43,5.24,-0.86
2018/01,21.5,20.9,21.95,20.7,-0.6,-2.79,2.77,+0.05,-1.99,2.77,-1.99,2.77,+0.05,-1.99,2.77,-1.99
2017/12,21.2,21.5,22.7,20.25,+0.3,+1.42,2.76,-3.51,-11.6,32.83,0,2.76,-3.51,-11.6,32.83,0
2017/11,21.6,21.2,22.95,21.05,-0.3,-1.4,2.86,-3.51,-7.91,30.07,+1.22,2.86,-3.51,-7.91,30.07,+1.22
2017/10,21.65,21.5,22.75,21.2,+0.1,+0.47,2.97,-9.61,-4.14,27.2,+2.29,2.97,-9.61,-4.14,27.2,+2.29
2017/09,21.55,21.4,22.85,20.35,-0.1,-0.47,3.29,+12.8,+5.45,24.23,+3.14,3.29,+12.8,+5.45,24.23,+3.14
2017/08,23.4,21.5,23.65,20,-1.9,-8.12,2.91,+9.37,+2.47,20.95,+2.79,2.91,+9.37,+2.47,20.95,+2.79
2017/07,24.7,23.4,25.6,23.1,-1.35,-5.45,2.66,+1.18,-4.93,18.03,+2.84,2.66,+1.18,-4.93,18.03,+2.84
2017/06,24.25,24.75,25,22.95,+0.5,+2.06,2.63,+14.3,-6.06,15.37,+4.32,2.63,+14.3,-6.06,15.37,+4.32
2017/05,26.75,24.25,28.2,24.2,-2.5,-9.35,2.3,-8.79,-2.87,12.74,+6.75,2.3,-8.79,-2.87,12.74,+6.75
2017/04,27.3,26.75,29.75,24.55,-0.35,-1.29,2.53,-3.6,+7.41,10.43,+9.14,2.53,-3.6,+7.41,10.43,+9.14
2017/03,21.8,27.1,27.95,21.8,+5.35,+24.6,2.62,+6.15,+10.6,7.91,+9.71,2.62,+6.15,+10.6,7.91,+9.71
2017/02,20,21.75,22.7,19.8,+1.75,+8.75,2.47,-12.6,+12,5.29,+9.27,2.47,-12.6,+12,5.29,+9.27
2017/01,19.75,20,20.4,19.5,+0.4,+2.04,2.82,-9.71,+7,2.82,+7,2.82,-9.71,+7,2.82,+7
2016/12,19.45,19.6,20.35,19.2,+0.35,+1.82,3.13,+0.46,+7.7,32.83,-6.35,3.13,+0.46,+7.7,32.83,-6.35
2016/11,19.9,19.25,20.05,18.75,-0.65,-3.27,3.11,+0.43,+3.43,29.7,-7.62,3.11,+0.43,+3.43,29.7,-7.62
2016/10,20.25,19.9,20.55,19.55,-0.25,-1.24,3.1,-0.55,-2.94,26.59,-8.76,3.1,-0.55,-2.94,26.59,-8.76
2016/09,20.3,20.15,20.9,19.75,-0.1,-0.49,3.12,+9.57,-6.33,23.49,-9.48,3.12,+9.57,-6.33,23.49,-9.48
2016/08,22.65,20.25,23.1,19.75,-2.3,-10.2,2.84,+1.27,-13.2,20.38,-9.94,2.84,+1.27,-13.2,20.38,-9.94
2016/07,21.2,22.55,23,20.95,+1.4,+6.62,2.8,-0.02,-10.5,17.54,-9.39,2.8,-0.02,-10.5,17.54,-9.39
2016/06,21.3,21.15,21.55,20.2,-0.3,-1.4,2.8,+18.2,+0.31,14.73,-9.18,2.8,+18.2,+0.31,14.73,-9.18
2016/05,21.6,21.45,21.6,19.3,-0.15,-0.69,2.37,+0.86,-14.6,11.93,-11.2,2.37,+0.86,-14.6,11.93,-11.2
2016/04,23.1,21.6,23.2,21.15,-1.6,-6.9,2.35,-0.73,-12.4,9.56,-10.3,2.35,-0.73,-12.4,9.56,-10.3
2016/03,22.7,23.2,26.2,22.7,+0.35,+1.53,2.37,+7.48,-10.2,7.21,-9.55,2.37,+7.48,-10.2,7.21,-9.55
2016/02,22.7,22.85,22.9,21.1,+0.15,+0.66,2.2,-16.5,-10.6,4.84,-9.21,2.2,-16.5,-10.6,4.84,-9.21
2016/01,23.05,22.7,23.3,20,-0.35,-1.52,2.64,-9.12,-8.03,2.64,-8.03,2.64,-9.12,-8.03,2.64,-8.03
2015/12,23.9,23.05,24.55,22.55,-0.6,-2.54,2.9,-3.51,+2.35,35.06,+8.26,2.9,-3.51,+2.35,35.06,+8.26
2015/11,26.6,23.65,28.9,23.2,-2.85,-10.75,3.01,-5.76,+3.45,32.16,+8.83,3.01,-5.76,+3.45,32.16,+8.83
2015/10,25.65,26.5,27.75,24.95,+1.25,+4.95,3.19,-4.03,+3.18,29.15,+9.42,3.19,-4.03,+3.18,29.15,+9.42
2015/09,21.1,25.25,26.8,20.9,+3.8,+17.72,3.33,+1.49,+7.83,25.96,+10.2,3.33,+1.49,+7.83,25.96,+10.2
2015/08,20.6,21.45,24.1,18.2,+0.85,+4.13,3.28,+4.7,+7.32,22.63,+10.6,3.28,+4.7,+7.32,22.63,+10.6
2015/07,26,20.6,26.4,20,-5.2,-20.16,3.13,+12,+5,19.35,+11.2,3.13,+12,+5,19.35,+11.2
2015/06,25.7,25.8,26.35,22.55,0,0,2.79,+0.61,-1.18,16.22,+12.5,2.79,+0.61,-1.18,16.22,+12.5
2015/05,29.2,25.8,29.9,25.6,-3.4,-11.64,2.78,+3.5,+4.89,13.43,+15.8,2.78,+3.5,+4.89,13.43,+15.8
2015/04,31.1,29.2,34.1,28.75,-2.8,-8.75,2.68,+1.66,+7.67,10.65,+19,2.68,+1.66,+7.67,10.65,+19
2015/03,29.75,32,33.7,28.6,+2.55,+8.66,2.64,+7.07,+18.6,7.97,+23.4,2.64,+7.07,+18.6,7.97,+23.4
2015/02,27.85,29.45,29.75,27.65,+1.5,+5.37,2.46,-14.1,+20.6,5.33,+25.9,2.46,-14.1,+20.6,5.33,+25.9
2015/01,29,27.95,29,27.45,-0.55,-1.93,2.87,+1.13,+30.8,2.87,+30.8,2.87,+1.13,+30.8,2.87,+30.8
2014/12,27.1,28.5,28.8,27,+0.6,+2.15,2.84,-2.48,+38.9,32.38,+27.7,2.84,-2.48,+38.9,32.38,+27.7
2014/11,29.15,27.9,30.05,27.45,-0.95,-3.29,2.91,-6,+34.2,29.55,+26.8,2.91,-6,+34.2,29.55,+26.8
2014/10,34.5,28.85,35.55,27.5,-5.65,-16.38,3.09,+0.29,+36,26.64,+26,3.09,+0.29,+36,26.64,+26
2014/09,34.7,34.5,34.7,31,+0.7,+2.07,3.08,+1.01,+33.2,23.54,+24.8,3.08,+1.01,+33.2,23.54,+24.8
2014/08,30.6,33.8,33.95,28.8,+2.65,+8.51,3.05,+2.44,+40.9,20.46,+23.6,3.05,+2.44,+40.9,20.46,+23.6
2014/07,28.35,31.15,33.2,27.2,+2.8,+9.88,2.98,+5.41,+40.2,17.41,+21,2.98,+5.41,+40.2,17.41,+21
