2018/06,92,88.5,93.5,87.8,-2.8,-3.07,4.45,+11,+11.1,25.35,+8.48,4.45,+11,+11.1,25.35,+8.48
2018/05,98.2,91.3,101.5,89.2,-6.9,-7.03,4.01,-3.58,+2.53,20.9,+7.94,4.01,-3.58,+2.53,20.9,+7.94
2018/04,95.1,98.2,103,93.7,+3.1,+3.26,4.16,-9.02,+17.6,16.89,+9.31,4.16,-9.02,+17.6,16.89,+9.31
2018/03,87.5,95.1,98,85.9,+7.4,+8.44,4.57,+18.5,-2.79,12.73,+6.85,4.57,+18.5,-2.79,12.73,+6.85
2018/02,88.5,87.7,90.8,80.3,-0.3,-0.34,3.86,-10.5,+8.63,8.17,+13.1,3.86,-10.5,+8.63,8.17,+13.1
2018/01,84.7,88,88.4,82.5,+4,+4.76,4.31,-8.19,+17.5,4.31,+17.5,4.31,-8.19,+17.5,4.31,+17.5
2017/12,79,84,85.2,78.1,+5,+6.33,4.69,-0.94,+7.96,49.47,+0.23,4.69,-0.94,+7.96,49.47,+0.23
2017/11,77.4,79,79.6,77.3,+1.8,+2.33,4.74,+10.1,+14.4,44.78,-0.5,4.74,+10.1,+14.4,44.78,-0.5
2017/10,77.8,77.2,81.5,76,-0.7,-0.9,4.3,+1.94,+10.2,40.04,-2.02,4.3,+1.94,+10.2,40.04,-2.02
2017/09,76.6,77.9,79.1,75.8,+1.5,+1.96,4.22,-3.82,+4.51,35.74,-3.31,4.22,-3.82,+4.51,35.74,-3.31
2017/08,78.2,76.4,79.5,74.7,-1.8,-2.3,4.39,+16.5,+1.33,31.52,-4.27,4.39,+16.5,+1.33,31.52,-4.27
2017/07,83.7,78.2,85.5,77.7,-5.8,-6.9,3.77,-5.88,-14.6,27.13,-5.11,3.77,-5.88,-14.6,27.13,-5.11
2017/06,84.9,84,85.2,83,-0.1,-0.12,4,+2.39,+4.04,23.36,-3.39,4,+2.39,+4.04,23.36,-3.39
2017/05,83.1,84.1,85.8,82.3,+1,+1.2,3.91,+10.6,-0.5,19.36,-4.8,3.91,+10.6,-0.5,19.36,-4.8
2017/04,85.5,83.1,87,82.1,-2.4,-2.81,3.53,-24.8,-14.3,15.45,-5.83,3.53,-24.8,-14.3,15.45,-5.83
2017/03,82.5,85.5,86.5,81.1,+3.4,+4.14,4.7,+32.4,+2.81,11.92,-2.98,4.7,+32.4,+2.81,11.92,-2.98
2017/02,81.9,82.1,84.5,79.9,+1.5,+1.86,3.55,-3.2,-0.49,7.22,-6.43,3.55,-3.2,-0.49,7.22,-6.43
2017/01,80.3,80.6,80.9,79.2,+0.4,+0.5,3.67,-15.1,-11.5,3.67,-11.5,3.67,-15.1,-11.5,3.67,-11.5
2016/12,79.3,80.2,81,79.2,+0.9,+1.13,4.35,+4.98,-1.29,49.36,+0.98,4.35,+4.98,-1.29,49.36,+0.98
