盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.56,0,0.56,0,0,0,0.56,64.9,0,-,-,-,-,2018,15.65,12.8,14,3.98,0,3.98,2017,1.37,40.6,0,40.6
2017,0.45,0,0.45,0,0,0,0.45,53.7,0,-,-,-,-,2017,14.15,11.85,13.1,3.42,0,3.42,2016,1.16,38.6,0,38.6
2016,0.36,0,0.36,0,0,0,0.36,43.3,0,-,-,-,-,2016,12.2,9.97,11.1,3.24,0,3.24,2015,1.02,35.4,0,35.4
2015,0.62,0,0.62,0.26,0,0.26,0.88,64.5,274,45.9,0.28,0.02,0,2015,18.4,11.75,14.8,4.19,1.78,5.97,2014,1.62,38.1,16.2,54.3
2014,0.65,0,0.65,0.25,0,0.25,0.9,64.3,247,44,0.57,0.02,0,2014,17.9,14.45,15.8,4.13,1.59,5.71,2013,0.78,83.3,32.1,115
2013,0.55,0,0.55,0,0,0,0.55,54.4,0,27.1,0.44,0.05,0,2013,18,14.1,15.5,3.54,0,3.54,2012,0.61,90.2,0,90.2
2012,0.2,0,0.2,0,0,0,0.2,20,0,51.4,0.38,0.1,0,2012,17.95,12.25,14.6,1.37,0,1.37,2011,1.47,13.6,0,13.6
2011,0,0,0,0.92,0,0.92,0.92,0,743,36.7,0.45,0.07,0,2011,24.05,14.1,18.7,0,4.92,4.92,2010,1.01,0,90.8,90.8
2010,0.9,0,0.9,0,0,0,0.9,72.7,0,73.3,1.01,0.07,0,2010,23.85,15.85,19.2,4.69,0,4.69,2009,0.91,98.9,0,98.9
2009,0.18,0,0.18,0,0,0,0.18,14.5,0,7.67,0.47,0.01,0,2009,26,11.55,20.2,0.89,0,0.89,2008,0.21,85.7,0,85.7
2008,0.65,0,0.65,0,0,0,0.65,-,-,53.3,0.88,0.16,0,2008,31.5,10.65,21,3.1,0,3.1,2007,0.89,73,0,73
2007,0,0,0,0,0,0,0,-,-,0,0,0,-,2007,25.1,13.95,18.4,0,0,0,2006,-1.05,0,0,0
2006,0,0,0,0,0,0,0,-,-,0,0,0,-,2006,17.4,10.8,13.8,0,0,0,2005,-0.39,0,0,0
2005,0.51,0,0.51,0.51,0,0.51,1.02,-,-,0,0,0.17,-,2005,18.6,11.85,15,3.42,3.38,6.8,2004,1.23,41.7,41.2,82.9
2004,0.4,0,0.4,0.26,0.14,0.4,0.8,-,-,0,0,0.19,-,2004,18.5,11.1,14.7,2.73,2.72,5.45,2003,1,40,39.9,79.9
2003,0.45,0,0.45,0,0.25,0.25,0.7,-,-,0,0,0,-,2003,13.4,9,10.4,4.31,2.39,6.7,2002,0.02,2250,1244,3494
2002,-,-,-,-,-,-,-,-,-,-,-,-,-,2002,15.5,8.5,10.6,-,-,-,-,-,-,-,-
2001,-,-,-,-,-,-,-,-,-,-,-,-,-,2001,20.2,10.6,14.6,-,-,-,-,-,-,-,-
2000,-,-,-,-,-,-,-,-,-,-,-,-,-,2000,35,11.95,21,-,-,-,-,-,-,-,-
1999,-,-,-,-,-,-,-,-,-,-,-,-,-,1999,35,19,26,-,-,-,-,-,-,-,-
1998,-,-,-,-,-,-,-,-,-,-,-,-,-,1998,54.5,23.7,39.2,-,-,-,-,-,-,-,-
1997,-,-,-,-,-,-,-,-,-,-,-,-,-,1997,64,40.5,53.4,-,-,-,-,-,-,-,-
1996,-,-,-,-,-,-,-,-,-,-,-,-,-,1996,62.5,41.7,50.4,-,-,-,-,-,-,-,-
1995,-,-,-,-,-,-,-,-,-,-,-,-,-,1995,91,30,50.4,-,-,-,-,-,-,-,-
1994,-,-,-,-,-,-,-,-,-,-,-,-,-,1994,93,60.5,73.1,-,-,-,-,-,-,-,-
平均,0.26,0,0.26,0.09,0.02,0.1,0.36,,,,,,,平均,31.3,17.7,23.6,2.7,1,3.7,平均,0.74,183,91.5,275
累計,6.48,0,6.48,2.19,0.39,2.58,9.06,,,,,,,累計,,,,,,,累計,11.9,,,
