盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,2.51,0,2.51,0,0,0,2.51,3.43,0,-,-,-,-,2018,34.1,28.3,32.5,7.73,0,7.73,2017,4.24,59.2,0,59.2
2017,2.06,0,2.06,0,0,0,2.06,2.65,0,-,-,-,-,2017,35.8,27.4,32.2,6.39,0,6.39,2016,3.09,66.5,0,66.5
2016,1.49,0,1.49,0,0,0,1.49,1.71,0,-,-,-,-,2016,29.1,22.2,25,5.97,0,5.97,2015,1.9,78.4,0,78.4
2015,1.5,0,1.5,0,0,0,1.5,1.7,0,0,0,0.12,0,2015,25.2,20.1,23.4,6.4,0,6.4,2014,2.02,74.3,0,74.3
2014,1.5,0,1.5,0,0,0,1.5,1.7,0,0,0,0.12,0,2014,26.65,22.7,25.1,5.98,0,5.98,2013,2.23,67.3,0,67.3
2013,1.5,0,1.5,0,0,0,1.5,1.7,0,0,0,0.12,0,2013,25.7,22.4,24.3,6.18,0,6.18,2012,2.45,61.2,0,61.2
2012,1,0,1,0,0,0,1,1.13,0,0,0,0.1,0,2012,23.4,17.6,19.9,5.02,0,5.02,2011,1.83,54.6,0,54.6
2011,1.51,0,1.51,0,0,0,1.51,1.69,0,0,0,0.1,0,2011,20.9,15.65,18.4,8.23,0,8.23,2010,2.14,70.6,0,70.6
2010,1.01,0,1.01,0,0,0,1.01,1.13,0,0,0,0.08,0,2010,19.35,13.85,16.5,6.14,0,6.14,2009,1.49,68.1,0,68.1
2009,0.5,0,0.5,0,0,0,0.5,0.51,0,0,0,0.01,0,2009,16.4,11.05,13.5,3.73,0,3.73,2008,1.27,39.7,0,39.7
2008,0.84,0,0.84,0,0,0,0.84,-,-,0,0,0.09,0,2008,24.6,9.4,14.9,5.65,0,5.65,2007,1.84,45.7,0,45.7
2007,0.5,0,0.5,0.5,0,0.5,0.99,-,-,0,0,0.09,-,2007,21.5,14.65,16.4,3.02,3.02,6.03,2006,1.85,26.8,26.8,53.5
2006,0.81,0,0.81,0,0,0,0.81,-,-,0,0,0.08,-,2006,17.85,11.55,13.2,6.08,0,6.08,2005,1.67,48.2,0,48.2
2005,0.6,0,0.6,0.6,0,0.6,1.2,-,-,0,0,0.1,-,2005,16.3,13,14.7,4.11,4.11,8.21,2004,2.13,28.3,28.3,56.6
2004,0.5,0,0.5,0.5,0,0.5,1,-,-,0,0,0.08,-,2004,21.8,14.8,17.1,2.93,2.93,5.86,2003,2.03,24.6,24.6,49.3
2003,0.5,0,0.5,0,0,0,0.5,-,-,0,0,0.03,-,2003,18.2,12,14.5,3.44,0,3.44,2002,1.56,32.1,0,32.1
2002,0.3,0,0.3,0,0,0,0.3,-,-,0,0,0,-,2002,15.4,9.25,11.3,2.65,0,2.65,2001,0.83,36.1,0,36.1
2001,0.5,0,0.5,0,0,0,0.5,-,-,0,0,0,-,2001,15.1,6,10.6,4.71,0,4.71,2000,0.93,53.8,0,53.8
2000,0.3,0,0.3,0,0.73,0.73,1.03,-,-,0,0,0,-,2000,23.5,11.6,15.7,1.91,4.64,6.55,1999,0.29,103,252,355
1999,0.5,0,0.5,0.5,0,0.5,1,-,-,0,0,0,-,1999,40.4,14.9,25.3,1.97,1.97,3.95,1998,1.11,45,45,90.1
1998,0,0,0,1,0,1,1,-,-,0,0,0,-,1998,45,26,34.4,0,2.91,2.91,1997,1.37,0,73,73
1997,1,0,1,0,0,0,1,-,-,0,0,0,-,1997,32.5,26,28.5,3.51,0,3.51,1996,1.28,78.4,0,78.4
1996,0,0,0,0.5,0.5,1,1,-,-,0,0,0,-,-,-,-,-,-,-,-,1995,1.67,0,59.7,59.7
1995,0,0,0,0.5,0.5,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1994,-,-,-,-
1994,0,0,0,0.5,0.5,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1993,-,-,-,-
1993,0,0,0,0,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1992,-,-,-,-
平均,0.81,0,0.81,0.18,0.12,0.3,1.11,,,,,,,平均,24.9,16.8,20.3,4.6,0.9,5.5,平均,1.79,50.5,22.1,72.7
累計,20.9,0,20.9,4.6,3.23,7.83,28.8,,,,,,,累計,,,,,,,累計,41.2,,,
