盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,2.3,0,2.3,0,0,0,2.3,5.77,0,-,-,-,-,2018,61.5,35.6,45.5,5.06,0,5.06,2017,2.62,87.8,0,87.8
2017,2,0,2,0,0,0,2,5.02,0,-,-,-,-,2017,70.6,26.75,43.2,4.63,0,4.63,2016,2.28,87.7,0,87.7
2016,1.5,0,1.5,0,0,0,1.5,3.76,0,-,-,-,-,2016,28.4,16.4,23.4,6.42,0,6.42,2015,1.77,84.7,0,84.7
2015,1.2,0,1.2,0,0,0,1.2,3.01,0,5.8,1.53,0.1,0,2015,23.25,11.8,18.2,6.61,0,6.61,2014,1.51,79.5,0,79.5
2014,1,0,1,0,0,0,1,2.51,0,4.6,1.5,0.08,0,2014,24.45,18.55,21.1,4.75,0,4.75,2013,1.22,82,0,82
2013,0.6,0.4,1,0,0,0,1,2.51,0,3,1.4,0.05,0,2013,20.85,16.5,17.9,5.58,0,5.58,2012,0.84,119,0,119
2012,1.54,0,1.54,0,0,0,1.54,3.87,0,6.5,1.5,0.11,0,2012,26.9,17,20.3,7.58,0,7.58,2011,1.67,92.3,0,92.3
2011,2,0,2,0,0,0,2,5.16,0,7.5,1.23,0.12,0,2011,28.2,21.9,25.7,7.78,0,7.78,2010,2.37,84.4,0,84.4
2010,0.95,0,0.95,0,0,0,0.95,2.45,0,4.2,1.51,0.08,0,2010,32.6,24.4,27.1,3.51,0,3.51,2009,1.07,88.8,0,88.8
2009,0.2,0,0.2,0.5,0,0.5,0.7,0.49,12.2,4.07,2.59,0.04,0,2009,31.4,16.9,20.4,0.97,2.44,3.41,2008,0.64,31.1,77.8,109
2008,0.2,0,0.2,0.6,0,0.6,0.8,-,-,10.2,4.02,0,1.02,2008,21,14,17.5,1.14,3.42,4.56,2007,1.14,17.5,52.6,70.2
2007,0.48,0,0.48,0.58,0,0.58,1.05,-,-,5.75,2.04,0,-,2007,30.05,14.7,22.4,2.14,2.57,4.7,2006,1.37,35,42,77
2006,0.1,0,0.1,0.3,0,0.3,0.4,-,-,0,0,0,-,2006,26.05,12.5,15.8,0.63,1.9,2.53,2005,0.51,19.6,58.8,78.4
2005,0.3,0,0.3,0.2,0,0.2,0.5,-,-,0,0,0,-,2005,15.4,10.45,13,2.31,1.54,3.85,2004,0.65,46.2,30.8,76.9
2004,0.3,0,0.3,0,0,0,0.3,-,-,0,0,0,-,2004,19.7,12.8,15.6,1.96,0,1.96,2003,0.33,92.3,0,92.3
2003,0.1,0,0.1,0.4,0.5,0.91,1.01,-,-,2.51,2.2,0,-,2003,21.6,14.6,17.5,0.58,5.19,5.76,2002,0.63,16,144,160
2002,0.3,0,0.3,0.7,0.5,1.2,1.5,-,-,4.48,2.37,0,-,2002,43.8,16.9,28.8,1.04,4.16,5.2,2001,1.24,24.2,96.8,121
2001,0,0,0,1.3,0.7,2,2,-,-,5.27,2.89,0,-,2001,63,14.2,32.8,0,6.11,6.11,2000,1.51,0,132,132
2000,0,0,0,1.9,0.6,2.5,2.5,-,-,-,-,-,-,2000,60,12.3,34.6,0,7.22,7.22,1999,2.27,0,110,110
1999,0,0,0,2,0,2,2,-,-,0,0,0,-,1999,84,31,55.8,0,3.58,3.58,1998,2.73,0,73.3,73.3
1998,0,0,0,2.3,0,2.3,2.3,-,-,0,0,0,-,1998,78.5,56.5,65.8,0,3.5,3.5,1997,2.71,0,84.9,84.9
1997,0,0,0,2,0,2,2,-,-,0,0,0,-,-,-,-,-,-,-,-,1996,2.09,0,95.6,95.6
1996,0,0,0,3,0,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,1995,-,-,-,-
1995,0,0,0,2,0,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,1994,-,-,-,-
1994,0,0,0,2.22,0.07,2.29,2.29,-,-,-,-,-,-,-,-,-,-,-,-,-,1993,-,-,-,-
1993,0,0,0,1.7,0,1.7,1.7,-,-,-,-,-,-,-,-,-,-,-,-,-,1992,-,-,-,-
1991,0,0,0,1.5,0,1.5,1.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1990,-,-,-,-
平均,0.56,0.01,0.57,0.86,0.09,0.95,1.52,,,,,,,平均,38.6,19.8,27.7,3,2,5,平均,1.51,49.5,45.4,94.9
累計,15.1,0.4,15.5,23.2,2.37,25.6,41,,,,,,,累計,,,,,,,累計,33.2,,,
