盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.56,0,0.56,0,0,0,0.56,0.91,0,-,-,-,-,2018,17.75,13.75,15.5,3.62,0,3.62,2017,1.12,50,0,50
2017,0.82,0,0.82,0,0,0,0.82,1.09,0,-,-,-,-,2017,19.7,14.1,15.9,5.11,0,5.11,2016,1.63,50,0,50
2016,0.5,0,0.5,0,0,0,0.5,0.66,0,-,-,-,-,2016,20.2,12.6,15.2,3.29,0,3.29,2015,1.12,44.6,0,44.6
2015,0.42,0,0.42,0,0,0,0.42,0.55,0,1.21,1.33,0.04,0,2015,17.3,12.55,14.8,2.8,0,2.8,2014,0.56,74.2,0,74.2
2014,0.65,0,0.65,0,0,0,0.65,1.05,0,2.31,1.01,0.08,0,2014,20.65,14.2,17.1,3.82,0,3.82,2013,1.49,43.7,0,43.7
2013,0.41,0,0.41,0,0,0,0.41,0.64,0,1.41,1.04,0.05,0,2013,22.35,11.6,16.5,2.52,0,2.52,2012,0.93,44.6,0,44.6
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,12.75,9.07,10.8,0,0,0,2011,-0.36,0,0,0
2011,0.2,0,0.2,0,0,0,0.2,0.3,0,0.66,1.22,0.02,0,2011,21.25,9.35,13.6,1.47,0,1.47,2010,0.37,54.1,0,54.1
2010,0.35,0,0.35,0,0,0,0.35,0.52,0,1.15,1.24,0.04,0,2010,26.75,18.5,22.4,1.56,0,1.56,2009,0.69,50.7,0,50.7
2009,0.2,0,0.2,0,0,0,0.2,0.27,0,0.59,0.66,0.02,0,2009,28.3,9.75,15.3,1.31,0,1.31,2008,0.63,31.7,0,31.7
2008,0.72,0,0.72,0.82,0,0.82,1.53,-,-,4.35,1.05,0,1.52,2008,30.3,8.6,19.7,3.63,4.15,7.78,2007,3.12,22.9,26.2,49.1
2007,1,0,1,0,0,0,1,-,-,2.88,1.1,0.1,-,2007,48,25.6,35.7,2.8,0,2.8,2006,2.02,49.5,0,49.5
2006,0.51,0,0.51,0,0,0,0.51,-,-,1.48,0.92,0.05,-,2006,36.7,13.9,21.5,2.35,0,2.35,2005,1.16,43.6,0,43.6
2005,0,0,0,0,0,0,0,-,-,0,0,0,-,2005,24.5,12.2,17.7,0,0,0,2004,0.69,0,0,0
2004,0,0,0,0,0,0,0,-,-,0,0,0,-,2004,28.8,14.5,20.9,0,0,0,2003,-2.2,0,0,0
2003,0.19,0,0.19,0.28,0.94,1.23,1.42,-,-,1.54,0.67,0,-,2003,55,17.5,31.9,0.59,3.84,4.44,2002,2.26,8.4,54.3,62.7
2002,0.26,0,0.26,1.04,1.04,2.08,2.34,-,-,0,0,0,-,2002,62.5,34,45.8,0.57,4.55,5.12,2001,2.52,10.4,82.5,92.9
2001,1,0,1,1.2,0,1.2,2.2,-,-,-,-,-,-,2001,59,23,41.1,2.44,2.92,5.36,2000,2.65,37.7,45.3,83
2000,0.5,0,0.5,1.13,0.37,1.5,2,-,-,0,0,0,-,2000,106,31.2,62.6,0.8,2.4,3.2,1999,2.08,24,72.1,96.2
1999,0.7,0,0.7,0.5,0.6,1.1,1.8,-,-,0,0,0,-,1999,43.8,30.1,34.8,2.01,3.16,5.17,1998,1.47,47.6,74.8,122
1998,0,0,0,0.92,0.58,1.5,1.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1997,-,-,-,-
1997,0,0,0,0.5,0.5,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1996,-,-,-,-
1996,0,0,0,0.5,1,1.5,1.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1995,-,-,-,-
1995,0,0,0,0,3,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,1994,-,-,-,-
1994,0,0,0,3.3,0.1,3.4,3.4,-,-,-,-,-,-,-,-,-,-,-,-,-,1993,-,-,-,-
1993,0,0,0,1.8,2.2,4,4,-,-,-,-,-,-,-,-,-,-,-,-,-,1992,-,-,-,-
1991,0,0,0,1.88,0,1.88,1.88,-,-,-,-,-,-,-,-,-,-,-,-,-,1990,-,-,-,-
平均,0.33,0,0.33,0.51,0.38,0.9,1.23,,,,,,,平均,35.1,16.8,24.4,2,1.1,3.1,平均,1.2,34.4,17.8,52.1
累計,8.98,0,8.98,13.9,10.3,24.2,33.2,,,,,,,累計,,,,,,,累計,23.9,,,
