盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.6,0.2,0.8,0,0,0,0.8,1.5,0,-,-,-,-,2018,155.5,27.35,69.7,1.15,0,1.15,2017,1.05,76.2,0,76.2
2017,0.35,0.15,0.5,0,0,0,0.5,0.9,0,-,-,-,-,2017,38.75,18.8,23.9,2.09,0,2.09,2016,1.01,49.5,0,49.5
2016,0.2,0,0.2,0,0,0,0.2,0.51,0,-,-,-,-,2016,20.35,13.55,16.8,1.2,0,1.2,2015,0.94,21.4,0,21.4
2015,0.4,0,0.4,0,0,0,0.4,1.04,0,2.5,1.46,0.19,0,2015,20.35,11.65,15.5,2.59,0,2.59,2014,0.67,59.7,0,59.7
2014,0.14,0,0.14,0.1,0,0.1,0.24,0.37,2.47,1.48,1.95,0.11,0,2014,25.9,14.4,18,0.79,0.53,1.32,2013,0.31,46.2,30.8,77
2013,0.15,0,0.15,0.2,0,0.2,0.35,0.36,4.84,2.04,1.95,0.15,0,2013,18.2,13.8,16,0.94,1.25,2.19,2012,0.43,34.9,46.5,81.4
2012,0.3,0,0.3,0.4,0,0.4,0.7,0.71,9.42,3.97,1.74,0.16,0.92,2012,23.2,15.8,18.4,1.64,2.18,3.82,2011,0.98,30.7,41,71.7
2011,1,0,1,0.8,0,0.8,1.8,2.15,17.2,9.3,1.74,0.44,0.88,2011,35.45,14.15,26.4,3.77,3.02,6.79,2010,2.55,39.1,31.3,70.4
2010,0.59,0,0.59,0.59,0,0.59,1.19,1.19,11.9,5.69,1.84,0.42,0,2010,51.1,29,37.7,1.58,1.58,3.15,2009,1.62,36.6,36.6,73.3
2009,0.4,0,0.4,0.4,0,0.4,0.8,0.73,7.28,3.44,1.76,0.11,0.75,2009,47.8,12,20.6,1.95,1.95,3.89,2008,1.05,38.1,38.1,76.2
2008,0.3,0,0.3,0.71,0,0.71,1.01,-,-,4.2,1.99,0.11,1.96,2008,36.1,13.5,22,1.38,3.22,4.6,2007,1.18,25.7,60,85.7
2007,0.2,0,0.2,1.21,0,1.21,1.41,-,-,5.33,1.76,0.09,-,2007,224.5,20.05,71,0.28,1.71,1.99,2006,1.91,10.6,63.4,74
2006,0.7,0,0.7,1,0,1,1.7,-,-,5.6,2.28,0.18,-,2006,40,20.7,30.8,2.27,3.24,5.51,2005,1.73,40.5,57.8,98.3
2005,0.6,0,0.6,0.5,0.1,0.6,1.2,-,-,3.5,1.76,0.1,-,2005,24.5,16,18.9,3.17,3.17,6.34,2004,1.44,41.7,41.7,83.3
2004,1.2,0,1.2,0.8,0,0.8,2,-,-,5.8,1.92,0.15,-,2004,39.3,16.4,25.7,4.67,3.11,7.78,2003,2.39,50.2,33.5,83.7
2003,0.5,0,0.5,1,0,1,1.5,-,-,3.9,1.77,0.1,-,2003,37.5,19.4,27.7,1.81,3.61,5.42,2002,1.94,25.8,51.5,77.3
2002,0,0,0,2,0,2,2,-,-,0,0,0,-,2002,53.5,18,33,0,6.06,6.06,2001,2.61,0,76.6,76.6
2001,0.5,0,0.5,4.5,0,4.5,5,-,-,0,0,0,-,2001,87,18.3,45.3,1.1,9.94,11,2000,7.61,6.6,59.1,65.7
2000,0,0,0,2,0,2,2,-,-,0,0,0,-,2000,228,40.5,113,0,1.78,1.78,1999,3.14,0,63.7,63.7
1999,0,0,0,1,0,1,1,-,-,0,0,0,-,1999,83,37.8,61.2,0,1.63,1.63,1998,2.72,0,36.8,36.8
1998,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1997,3.48,0,0,0
1997,0,0,0,4,0,4,4,-,-,-,-,-,-,-,-,-,-,-,-,-,1996,-,-,-,-
1996,0,0,0,5,0,5,5,-,-,-,-,-,-,-,-,-,-,-,-,-,1995,-,-,-,-
1995,0,0,0,11,0,11,11,-,-,-,-,-,-,-,-,-,-,-,-,-,1994,-,-,-,-
1994,0,0,0,3.6,0,3.6,3.6,-,-,-,-,-,-,-,-,-,-,-,-,-,1993,-,-,-,-
平均,0.33,0.01,0.34,1.63,0,1.64,1.98,,,,,,,平均,64.5,19.6,35.6,1.6,2.4,4,平均,1.94,30.2,36.6,66.7
累計,8.14,0.35,8.49,40.8,0.1,40.9,49.4,,,,,,,累計,,,,,,,累計,40.8,,,
