盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.2,0,0.2,0.7,0,0.7,0.9,1.04,36.3,-,-,-,-,2018,19.35,16.5,17.8,1.12,3.92,5.04,2017,1.09,18.3,64.2,82.6
2017,0.6,0,0.6,0.3,0,0.3,0.9,3.02,15.1,-,-,-,-,2017,20.15,17.85,18.9,3.18,1.59,4.77,2016,1.32,45.5,22.7,68.2
2016,0.6,0,0.6,0.2,0,0.2,0.8,2.96,9.86,-,-,-,-,2016,20.95,15.8,18,3.32,1.11,4.43,2015,1.08,55.6,18.5,74.1
2015,0.3,0,0.3,0.5,0,0.5,0.8,1.41,23.5,0,0,0.04,0,2015,25,14.25,19.3,1.55,2.59,4.14,2014,1.06,28.3,47.2,75.5
2014,1,0,1,0,0,0,1,4.7,0,0,0,0.05,0,2014,28,18.2,22.9,4.36,0,4.36,2013,1.14,87.7,0,87.7
2013,1,0,1,0,0,0,1,4.7,0,0,0,0.06,0,2013,28.95,21.6,24.4,4.1,0,4.1,2012,1.32,75.8,0,75.8
2012,1,0,1,2,0,2,3,3.91,78.3,0,0,0.15,0,2012,41.6,22.5,31.4,3.18,6.36,9.55,2011,4.14,24.2,48.3,72.5
2011,1.5,0,1.5,2.5,0,2.5,4,4.7,78.3,0,0,0.13,0,2011,63.4,28,45.2,3.32,5.53,8.85,2010,4.64,32.3,53.9,86.2
2010,0.6,0,0.6,2,0,2,2.6,1.57,52.2,0,0,0.09,0,2010,49,24.3,30.6,1.96,6.55,8.51,2009,3.78,15.9,52.9,68.8
2009,1,0,1,0,0,0,1,2.61,0,0,0,0.03,0,2009,27.45,13.85,20.8,4.8,0,4.8,2008,1.3,76.9,0,76.9
2008,2,0,2,0,0,0,2,-,-,0,0,0.07,0,2008,33.2,10.9,21.6,9.25,0,9.25,2007,3.01,66.4,0,66.4
2007,1,0,1,0,0,0,1,-,-,0,0,0.03,-,2007,29.2,13.2,19,5.26,0,5.26,2006,1.41,70.9,0,70.9
2006,0.8,0,0.8,0,0,0,0.8,-,-,0,0,0.03,-,2006,15.2,11.45,12.9,6.21,0,6.21,2005,1.28,62.5,0,62.5
2005,0.6,0,0.6,0.6,0,0.6,1.2,-,-,0,0,0.05,-,2005,19.2,12.3,14.9,4.03,4.03,8.05,2004,2.08,28.8,28.8,57.7
2004,0.2,0,0.2,0.8,0,0.8,1,-,-,0,0,0.02,-,2004,23.9,14.5,18.3,1.09,4.36,5.45,2003,1.03,19.4,77.7,97.1
2003,0.8,0,0.8,0,0,0,0.8,-,-,0,0,0.03,-,2003,26.6,12.7,19.9,4.03,0,4.03,2002,1,80,0,80
2002,0,0,0,0,0,0,0,-,-,0,0,0,-,2002,25.6,11.3,17.4,0,0,0,2001,-0.4,0,0,0
2001,0.5,0,0.5,0,0,0,0.5,-,-,0,0,0,-,2001,20.7,7.9,11.9,4.19,0,4.19,2000,0.28,179,0,179
2000,1.3,0,1.3,0,0,0,1.3,-,-,0,0,0,-,2000,47.5,9.3,25.9,5.02,0,5.02,1999,1.57,82.8,0,82.8
1999,1.5,0,1.5,0.25,0.25,0.5,2,-,-,0,0,0,-,1999,59,25.8,40.8,3.68,1.23,4.9,1998,2.16,69.4,23.1,92.6
1998,1,0,1,1.5,0,1.5,2.5,-,-,0,0,0,-,1998,51,22.8,40,2.5,3.75,6.25,1997,2.62,38.2,57.3,95.4
1997,2.5,0,2.5,1.7,0.8,2.5,5,-,-,0,0,0,-,1997,79,37.6,57.7,4.33,4.33,8.67,1996,7,35.7,35.7,71.4
1996,2.5,0,2.5,0,0,0,2.5,-,-,0,0,0,-,1996,72,40.1,53.1,4.71,0,4.71,1995,2.82,88.7,0,88.7
1995,2.2,0,2.2,0,0,0,2.2,-,-,0,0,0,-,1995,63.5,29.6,43.4,5.07,0,5.07,1994,2.47,89,0,89
1994,0.8,0,0.8,0,0,0,0.8,-,-,0,0,0,-,1994,81,32,51.7,1.55,0,1.55,1993,0.95,84,0,84
1993,2,0,2,0,0,0,2,-,-,0,0,0,-,1993,44.1,26.5,34.7,5.77,0,5.77,1992,1.71,117,0,117
1992,2,0,2,0,0,0,2,-,-,0,0,0,-,1992,51,24.7,37.4,5.34,0,5.34,1991,2.42,82.7,0,82.7
1991,2,0,2,0,0,0,2,-,-,0,0,0,-,1991,49.5,22.9,39.4,5.07,0,5.07,1990,1.85,108,0,108
1990,1,0,1,1,0,1,2,-,-,0,-,0,-,-,-,-,-,-,-,-,1989,-,-,-,-
1989,3,0,3,2,0,2,5,-,-,-,-,-,-,-,-,-,-,-,-,-,1988,-,-,-,-
1988,3,0,3,3,0,3,6,-,-,-,-,-,-,-,-,-,-,-,-,-,1987,-,-,-,-
1987,2,0,2,1,0,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,1986,-,-,-,-
1986,0.5,0,0.5,0,0,0,0.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1985,-,-,-,-
1985,1,0,1,0,0,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1984,-,-,-,-
1984,1,0,1,0,0,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1983,-,-,-,-
平均,1.23,0,1.23,0.57,0.03,0.6,1.83,,,,,,,平均,39.8,19.9,28.9,3.9,1.6,5.5,平均,2,63,18.9,81.9
累計,43,0,43,20,1.05,21.1,64.1,,,,,,,累計,,,,,,,累計,56.1,,,
