盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,1.5,1.5,0,0,0,1.5,50.9,0,-,-,-,-,2018,51.1,49.95,50.6,2.97,0,2.97,2017,2.21,67.9,0,67.9
2017,1.75,0,1.75,0,0,0,1.75,54.5,0,-,-,-,-,2017,50.9,47,48.8,3.58,0,3.58,2016,3.19,54.9,0,54.9
2016,2.8,1,3.8,0,0,0,3.8,87.3,0,-,-,-,-,2016,54.5,43.15,48.9,7.77,0,7.77,2015,2.81,135,0,135
2015,3,0,3,0,0,0,3,93.5,0,105,0.9,10.4,0,2015,57.9,32.5,46.4,6.46,0,6.46,2014,3.76,79.8,0,79.8
2014,1.8,0,1.8,0,0,0,1.8,56.1,0,55.5,0.94,6.23,0,2014,55.8,35.4,43.3,4.15,0,4.15,2013,1.9,94.7,0,94.7
2013,1.35,0.3,1.65,0,0,0,1.65,51.4,0,48.1,0.86,4.69,0,2013,39.5,30,34.2,4.83,0,4.83,2012,1.83,90.1,0,90.1
2012,1.42,0,1.42,0,0,0,1.42,43.7,0,43.5,0.9,4.86,0,2012,36.5,26.65,32,4.43,0,4.43,2011,1.56,91,0,91
2011,1.62,0,1.62,0,0,0,1.62,50.5,0,50.6,0.9,5.61,0,2011,41.9,23.05,32.6,4.97,0,4.97,2010,1.81,89.5,0,89.5
2010,2.58,0,2.58,0,0,0,2.58,80.4,0,79.1,0.9,8.93,0,2010,47.7,28.45,35.7,7.23,0,7.23,2009,2.82,91.5,0,91.5
2009,1.8,0,1.8,0,0,0,1.8,56.7,0,56.8,0.9,6.31,0,2009,49.3,25.05,39.8,4.52,0,4.52,2008,2.03,88.7,0,88.7
2008,4.5,0,4.5,0.1,0,0.1,4.6,-,-,157,0.9,11,47.1,2008,59,21.5,42.3,10.6,0.24,10.9,2007,5.8,77.6,1.7,79.3
2007,3.35,0,3.35,0.2,0,0.2,3.55,-,-,121,0.91,8.21,-,2007,75.8,47.5,63.3,5.3,0.31,5.61,2006,4.91,68.3,4,72.3
2006,1.66,0,1.66,0.96,0,0.96,2.63,-,-,149,1.81,4.63,-,2006,52.5,33,42.2,3.94,2.28,6.22,2005,3.59,46.3,26.8,73.1
2005,0.75,0,0.75,0.8,0,0.8,1.55,-,-,74.3,1.73,1.76,-,2005,47.55,21.9,31,2.42,2.58,4.99,2004,2.09,35.8,38.2,74
2004,0.35,0,0.35,1,0,1,1.35,-,-,57.2,2.01,0.74,-,2004,42.4,19.8,28.3,1.24,3.53,4.77,2003,1.55,22.6,64.5,87.1
2003,0,0,0,0,0,0,0,-,-,0,0,0,-,2003,37.4,15.3,24,0,0,0,2002,0.23,0,0,0
2002,0,0,0,0,0,0,0,-,-,0,0,0,-,2002,39.6,15.3,24.9,0,0,0,2001,-0.63,0,0,0
2001,0,0,0,1.45,0,1.45,1.45,-,-,0,0,0,-,2001,32,14,22.6,0,6.42,6.42,2000,2.33,0,62.2,62.2
2000,0,0,0,1.1,0.3,1.4,1.4,-,-,0,0,0,-,2000,81.5,17.8,53.4,0,2.62,2.62,1999,1.34,0,104,104
1999,0,0,0,1.49,0.81,2.3,2.3,-,-,0,0,0,-,1999,81,45,60.4,0,3.81,3.81,1998,1.99,0,116,116
1998,0,0,0,2.2,1.4,3.6,3.6,-,-,0,0,0,-,1998,105,42.1,66.4,0,5.42,5.42,1997,2.69,0,134,134
1997,0,0,0,2.8,1.2,4,4,-,-,0,0,0,-,1997,140,56.5,91.1,0,4.39,4.39,1996,3.48,0,115,115
1996,0,0,0,3,3,6,6,-,-,0,0,0,-,1996,74,33,52.3,0,11.5,11.5,1995,4.81,0,125,125
1995,0,0,0,3,1,4,4,-,-,0,0,0,-,1995,112.5,62,78,0,5.13,5.13,1994,3.45,0,116,116
1994,0,0,0,3,0,3,3,-,-,0,0,0,-,1994,128,68,88.6,0,3.39,3.39,1993,3.05,0,98.2,98.2
1993,0,0,0,2.5,0,2.5,2.5,-,-,0,0,0,-,1993,96,45.5,59.6,0,4.19,4.19,1992,3.11,0,80.3,80.3
1992,0.3,0,0.3,1,0,1,1.3,-,-,0,0,0,-,-,-,-,-,-,-,-,1991,2.72,11,36.8,47.8
1991,0.3,0,0.3,2,0,2,2.3,-,-,0,0,0,-,-,-,-,-,-,-,-,1990,5.15,5.8,38.9,44.7
1990,0.3,0,0.3,6.65,0,6.65,6.95,-,-,-,-,-,-,-,-,-,-,-,-,-,1989,-,-,-,-
1988,0,0,0,8,0,8,8,-,-,-,-,-,-,-,-,-,-,-,-,-,1987,-,-,-,-
平均,0.99,0.09,1.08,1.37,0.26,1.63,2.71,,,,,,,平均,65,34.6,47.7,2.9,2.1,5,平均,2.7,41.1,41.5,82.6
累計,29.6,2.8,32.4,41.2,7.71,49,81.4,,,,,,,累計,,,,,,,累計,75.6,,,
