盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1.25,0,1.25,0,0,0,1.25,1.21,0,-,-,-,-,2018,40.25,30.2,34.4,3.63,0,3.63,2017,1.83,68.3,0,68.3
2017,0.7,0,0.7,0,0,0,0.7,0.68,0,-,-,-,-,2017,39.9,28.1,31.7,2.21,0,2.21,2016,1.42,49.3,0,49.3
2016,0.5,0,0.5,0.5,0,0.5,1,0.46,4.6,-,-,-,-,2016,33.5,26.75,29.1,1.72,1.72,3.44,2015,2.98,16.8,16.8,33.6
2015,2.2,0,2.2,0,0,0,2.2,2.02,0,4.09,1.5,0.18,0,2015,49.9,24,36.1,6.09,0,6.09,2014,2.97,74.1,0,74.1
2014,2,0,2,0,0,0,2,1.84,0,4.09,1.73,0.16,0,2014,67.5,34.1,47.4,4.22,0,4.22,2013,2.57,77.8,0,77.8
2013,1.5,0,1.5,0,0,0,1.5,1.38,0,3.07,1.15,0.12,0,2013,36.3,28.65,31.4,4.77,0,4.77,2012,2.9,51.7,0,51.7
2012,1.5,0,1.5,0,0,0,1.5,1.38,0,3.07,1.24,0.12,0,2012,38.9,26,31.1,4.82,0,4.82,2011,2.8,53.6,0,53.6
2011,1,0,1,0.5,0,0.5,1.5,0.87,4.34,2.9,1.25,0.12,0,2011,41,21.9,31.5,3.18,1.59,4.77,2010,2.62,38.2,19.1,57.3
2010,0.5,0,0.5,0,0,0,0.5,0.45,0,0.99,2.53,0.04,0,2010,44.95,30.6,35.4,1.41,0,1.41,2009,0.44,114,0,114
2009,0.51,0,0.51,1.03,0,1.03,1.54,0.41,8.24,2.75,0.77,0.11,0,2009,38.2,21,27.7,1.85,3.7,5.55,2008,4.31,11.9,23.8,35.7
2008,4,0,4,0.5,0,0.5,4.5,-,-,7.84,1.54,0.25,0.63,2008,61,20.95,44.9,8.9,1.11,10,2007,6.57,60.9,7.6,68.5
2007,3,0,3,1,0,1,4,-,-,-,-,-,-,2007,93.1,49.2,74.5,4.03,1.34,5.37,2006,6.79,44.2,14.7,58.9
2006,3,0,3,1,0,1,4,-,-,5.2,1.55,0.16,-,2006,72.5,48,57.9,5.18,1.73,6.91,2005,5.77,52,17.3,69.3
2005,2.2,0,2.2,1,0,1,3.2,-,-,3.75,1.42,0.1,-,2005,57.8,43,49.2,4.47,2.03,6.5,2004,5.03,43.7,19.9,63.6
2004,1.5,0,1.5,1,0,1,2.5,-,-,2.64,1.42,0.06,-,2004,56,32.8,42.5,3.53,2.35,5.89,2003,3.94,38.1,25.4,63.5
2003,0.76,0,0.76,0,0,0,0.76,-,-,0.8,1.33,0.03,-,2003,46.5,15.1,29.5,2.58,0,2.58,2002,1.28,59.4,0,59.4
2002,0.38,0,0.38,0,0,0,0.38,-,-,0,0,0,-,2002,18,8.85,11.9,3.19,0,3.19,2001,0.38,100,0,100
2001,0.2,0,0.2,0.2,0,0.2,0.4,-,-,0,0,0,-,2001,12.75,5.95,8.92,2.24,2.24,4.48,2000,0.59,33.9,33.9,67.8
2000,0,0,0,0.85,0.15,1,1,-,-,0,0,0,-,2000,21.5,7.7,13.1,0,7.66,7.66,1999,1.06,0,94.3,94.3
1999,1,0,1,0.85,0.15,1,2,-,-,0,0,0,-,1999,30,8.9,17.9,5.59,5.59,11.2,1998,2.31,43.3,43.3,86.6
1998,0,0,0,1.73,0.77,2.5,2.5,-,-,-,-,-,-,1998,38.5,31.5,33.2,0,7.53,7.53,1997,2.09,0,119,119
1997,0,0,0,1.7,0,1.7,1.7,-,-,-,-,-,-,-,-,-,-,-,-,-,1996,2.15,0,79.1,79.1
1996,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1995,-,-,-,-
1995,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1994,-,-,-,-
1994,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1993,-,-,-,-
平均,1.11,0,1.11,0.47,0.04,0.52,1.63,,,,,,,平均,44.7,25.9,34.3,3.5,1.8,5.3,平均,2.85,46.9,23.4,70.2
累計,27.7,0,27.7,11.9,1.07,12.9,40.6,,,,,,,累計,,,,,,,累計,62.8,,,
