盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.2,0,0.2,0.3,0,0.3,0.5,3.64,54.6,-,-,-,-,2018,12.8,10.05,10.8,1.86,2.79,4.65,2017,0.75,26.7,40,66.7
2017,0.4,0,0.4,0.6,0,0.6,1,6.87,103,-,-,-,-,2017,15.1,10.9,12.6,3.18,4.78,7.96,2016,1.46,27.4,41.1,68.5
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,13.3,7,9.25,0,0,0,2015,-0.56,0,0,0
2015,0.2,0,0.2,0.3,0,0.3,0.5,3.34,50,0.68,0.05,0.03,0,2015,9.8,6.6,8.41,2.38,3.57,5.94,2014,0.74,27,40.5,67.6
2014,0.2,0,0.2,0.2,0,0.2,0.4,3.27,32.7,0.33,0.04,0.02,0,2014,10.35,8.5,9.37,2.13,2.13,4.27,2013,0.47,42.6,42.6,85.1
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,10.5,7.9,9.03,0,0,0,2012,-0.65,0,0,0
2012,0.3,0,0.3,0.2,0,0.2,0.5,4.81,32.1,0.65,0.12,0.03,0,2012,12.45,8,9.5,3.16,2.11,5.26,2011,0.34,88.2,58.8,147
2011,0.3,0,0.3,0.5,0,0.5,0.8,4.58,76.3,1.55,0.5,0.08,0,2011,12.3,9.38,10.9,2.75,4.59,7.35,2010,0.2,150,250,400
2010,0.3,0,0.3,0.5,0,0.5,0.8,4.36,72.7,1.47,0.52,0.07,0,2010,14.35,10.4,11.9,2.53,4.22,6.75,2009,0.2,150,250,400
2009,0.2,0,0.2,0.3,0,0.3,0.5,2.82,42.4,0.57,0.06,0.03,0,2009,14.75,8.62,11.3,1.76,2.65,4.41,2008,0.7,28.6,42.9,71.4
2008,0.5,0,0.5,0.5,0,0.5,1,-,-,1.22,0.08,0.06,0,2008,18.6,7.98,12.6,3.98,3.98,7.96,2007,1.16,43.1,43.1,86.2
2007,0.7,0,0.7,0.3,0,0.3,1,-,-,1.09,0.06,0.05,-,2007,18,10.8,14.1,4.95,2.12,7.07,2006,1.46,47.9,20.5,68.5
2006,0.3,0,0.3,0.7,0,0.7,1,-,-,1.02,0.07,0.05,-,2006,17,10.7,13.2,2.28,5.32,7.6,2005,1.17,25.6,59.8,85.5
2005,1,0,1,0.5,0,0.5,1.5,-,-,2.18,0.07,0.11,-,2005,23.9,10.25,16.1,6.19,3.1,9.29,2004,3.03,33,16.5,49.5
2004,1.5,0,1.5,0,0,0,1.5,-,-,1.88,0.07,0.09,-,2004,35.9,18,24.7,6.06,0,6.06,2003,2.74,54.7,0,54.7
2003,0.6,0,0.6,1.4,0,1.4,2,-,-,2.29,0.1,0.11,-,2003,41.3,19.7,26.6,2.25,5.26,7.51,2002,2.83,21.2,49.5,70.7
2002,0,0,0,0,0,0,0,-,-,0,0,0,-,2002,25.7,3.18,11.4,0,0,0,2001,0.55,0,0,0
2001,0.4,0,0.4,0.4,0,0.4,0.8,-,-,0,0,0,-,2001,8.45,2.2,4.67,8.57,8.57,17.1,2000,0.9,44.4,44.4,88.9
2000,0,0,0,1.2,0,1.2,1.2,-,-,0,0,0,-,2000,22.2,4.36,12,0,10,10,1999,1.4,0,85.7,85.7
1999,0,0,0,1.5,0,1.5,1.5,-,-,0,0,0,-,1999,25.5,10.9,17.6,0,8.5,8.5,1998,1.28,0,117,117
1998,0,0,0,1.5,0,1.5,1.5,-,-,0,0,0,-,1998,25.4,13.55,18.9,0,7.93,7.93,1997,1.89,0,79.4,79.4
1997,0.5,0,0.5,0.5,0,0.5,1,-,-,0,0,0,-,1997,45.7,14.85,29.4,1.7,1.7,3.41,1996,1.25,40,40,80
1996,0,0,0,2.5,0,2.5,2.5,-,-,0,0,0,-,1996,40,25.1,31.7,0,7.88,7.88,1995,2.86,0,87.4,87.4
1995,0,0,0,0,0,0,0,-,-,0,0,0,-,1995,41.9,36.7,39.3,0,0,0,1994,3.12,0,0,0
1994,0,0,0,1.2,0,1.2,1.2,-,-,0,0,0,-,-,-,-,-,-,-,-,1993,1,0,120,120
1993,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1992,-,-,-,-
平均,0.29,0,0.29,0.58,0,0.58,0.87,,,,,,,平均,21.5,11.5,15.6,2.3,3.8,6.1,平均,1.21,34,61.2,95.2
累計,7.6,0,7.6,15.1,0,15.1,22.7,,,,,,,累計,,,,,,,累計,30.3,,,
