盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.61,0,0.61,0.61,0,0.61,1.23,62.4,624,-,-,-,-,2018,22.6,18.4,20.6,2.98,2.98,5.96,2017,1.49,41.1,41.1,82.2
2017,0.49,0,0.49,0.74,0,0.74,1.23,46.5,701,-,-,-,-,2017,19.75,17.7,18.5,2.65,4,6.64,2016,1.5,32.7,49.4,82.1
2016,0.43,0,0.43,1,0,1,1.43,34.2,795,-,-,-,-,2016,19.9,15.85,18,2.39,5.56,7.95,2015,1.63,26.4,61.3,87.7
2015,0.43,0,0.43,0.87,0,0.87,1.3,31.7,635,90,0.85,0.02,15.3,2015,22.15,17.95,19.8,2.2,4.39,6.59,2014,1.56,27.9,55.7,83.6
2014,0.28,0,0.28,0.89,0,0.89,1.17,17.9,576,78.6,0.93,0.02,13.3,2014,20.8,17.9,19.1,1.44,4.66,6.1,2013,1.53,18.1,58.3,76.3
2013,0.3,0,0.3,1,0,1,1.3,15,501,67.9,0.96,0.01,12.5,2013,20.6,15.8,18.6,1.62,5.39,7,2012,1.46,20.5,68.5,89
2012,0.2,0,0.2,0.5,0,0.5,0.7,9.15,229,33.4,0.96,0,6.95,2012,17.6,12.7,15.6,1.28,3.21,4.49,2011,0.82,24.4,61,85.4
2011,0.2,0,0.2,0.7,0,0.7,0.9,7.61,266,35.7,0.91,0.04,5.47,2011,21.85,11.95,17.7,1.13,3.96,5.09,2010,1.04,19.2,67.3,86.5
2010,0.2,0,0.2,0.4,0,0.4,0.6,7.26,145,22.7,1.18,0.01,5.23,2010,20.5,10.65,14.5,1.37,2.75,4.12,2009,0.53,37.5,75,113
2009,0,0,0,0.3,0,0.3,0.3,0,105,10.9,1.07,0,3.38,2009,15,7.1,10.8,0,2.78,2.78,2008,0.3,0,100,100
2008,0.4,0,0.4,0.4,0,0.4,0.8,-,-,27.5,0.84,0.03,7.97,2008,19.45,6.23,13.9,2.88,2.88,5.75,2007,1,40,40,80
2007,0,0,0,0,0,0,0,-,-,0,0,0,-,2007,23.2,16.1,18.7,0,0,0,2006,0.13,0,0,0
2006,1,0,1,0.2,0,0.2,1.2,-,-,40.4,0.87,0.38,-,2006,24.2,18.65,21,4.75,0.95,5.7,2005,1.54,64.9,13,77.9
2005,1.1,0,1.1,0.3,0,0.3,1.4,-,-,42.7,0.88,0.43,-,2005,27.6,19.5,23.7,4.63,1.26,5.9,2004,1.94,56.7,15.5,72.2
2004,1.09,0,1.09,0.33,0,0.33,1.41,-,-,38.2,0.84,0.27,-,2004,26.5,18.5,21.9,4.96,1.49,6.45,2003,2.13,51,15.3,66.3
2003,0,0,0,0,0,0,0,-,-,-,-,-,-,2003,21.6,14.55,17.2,0,0,0,2002,-1.46,0,0,0
2002,0,0,0,0,0.8,0.8,0.8,-,-,0,-,0,-,2002,16,10.6,12.8,0,6.23,6.23,2001,-,-,-,-
2001,-,-,-,-,-,-,-,-,-,-,-,-,-,2001,15.2,9.75,12.4,-,-,-,-,-,-,-,-
2000,-,-,-,-,-,-,-,-,-,-,-,-,-,2000,19.2,8.4,12.5,-,-,-,-,-,-,-,-
1999,-,-,-,-,-,-,-,-,-,-,-,-,-,1999,22.4,11.25,15.5,-,-,-,-,-,-,-,-
1998,-,-,-,-,-,-,-,-,-,-,-,-,-,1998,27,13.45,19,-,-,-,-,-,-,-,-
1997,-,-,-,-,-,-,-,-,-,-,-,-,-,1997,33.9,20.8,26.2,-,-,-,-,-,-,-,-
1996,-,-,-,-,-,-,-,-,-,-,-,-,-,1996,31.5,14.1,23.4,-,-,-,-,-,-,-,-
1995,-,-,-,-,-,-,-,-,-,-,-,-,-,1995,14.3,13.5,14,-,-,-,-,-,-,-,-
平均,0.28,0,0.28,0.34,0.03,0.38,0.66,,,,,,,平均,21.8,14.2,17.7,2,3.1,5.1,平均,1.07,28.8,45.1,73.9
累計,6.73,0,6.73,8.24,0.8,9.04,15.8,,,,,,,累計,,,,,,,累計,17.1,,,
