盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1.5,0,1.5,0,0,0,1.5,2.93,0,-,-,-,-,2018,57.5,39.9,46.1,3.25,0,3.25,2017,2.15,69.8,0,69.8
2017,1.8,0,1.8,0.2,0,0.2,2,3.45,3.83,-,-,-,-,2017,49.25,36.7,41.2,4.36,0.48,4.85,2016,2.55,70.6,7.8,78.4
2016,2.3,0,2.3,0,0,0,2.3,4.41,0,-,-,-,-,2016,53.3,30.8,38.7,5.94,0,5.94,2015,2.98,77.2,0,77.2
2015,1.1,0,1.1,0.5,0,0.5,1.6,2.01,9.13,5.14,1.35,0.03,0,2015,36.4,22.15,28.7,3.84,1.74,5.58,2014,2.09,52.6,23.9,76.6
2014,1.5,0,1.5,0,0,0,1.5,2.74,0,4.69,1.35,0.03,0,2014,34.95,24,28.7,5.23,0,5.23,2013,1.9,78.9,0,78.9
2013,1,0,1,0,0,0,1,1.83,0,2.73,1.35,0.02,0,2013,26.6,19.35,22.4,4.46,0,4.46,2012,1.11,90.1,0,90.1
2012,1,0,1,0.3,0,0.3,1.3,1.77,5.32,5.66,1.57,0.04,0,2012,26.3,16.8,21.2,4.72,1.42,6.14,2011,2.05,48.8,14.6,63.4
2011,2.2,0,2.2,0.5,0,0.5,2.7,3.67,8.35,7.34,1.34,0.05,0,2011,36.2,19.8,29.5,7.45,1.69,9.15,2010,3.29,66.9,15.2,82.1
2010,1.6,0,1.6,0,0,0,1.6,2.67,0,4.89,1.43,0.26,0,2010,34.55,27,30.7,5.2,0,5.2,2009,2.06,77.7,0,77.7
2009,2.1,0,2.1,0,0,0,2.1,3.51,0,6.65,1.36,0.35,0,2009,32.5,15.2,22.6,9.31,0,9.31,2008,2.9,72.4,0,72.4
2008,3.2,0,3.2,0.5,0,0.5,3.7,-,-,9.69,1.35,0,5.17,2008,42,13.5,31.1,10.3,1.61,11.9,2007,4.66,68.7,10.7,79.4
2007,3,0,3,0.4,0,0.4,3.4,-,-,8.48,1.35,0,-,2007,43.4,32.5,37.3,8.03,1.07,9.1,2006,4.41,68,9.1,77.1
2006,1.98,0,1.98,0.69,0,0.69,2.68,-,-,8.02,1.8,0,-,2006,39,27.9,32.6,6.07,2.12,8.2,2005,3.82,51.9,18.2,70
2005,1.37,0,1.37,0.46,0,0.46,1.82,-,-,2.15,0.88,0,-,2005,32.8,18.5,24.3,5.62,1.87,7.49,2004,2.47,55.3,18.4,73.8
2004,0.4,0,0.4,1,0,1,1.4,-,-,1.38,0.9,0,-,2004,29.2,19,22.6,1.77,4.43,6.2,2003,1.73,23.1,57.8,80.9
2003,0.7,0,0.7,1,0,1,1.7,-,-,1.6,0.9,0,-,2003,29.5,21,24.2,2.89,4.14,7.03,2002,2.26,31,44.2,75.2
2002,0.3,0,0.3,1,0,1,1.3,-,-,0,0,0,-,2002,34.6,20.3,27,1.11,3.7,4.81,2001,1.79,16.8,55.9,72.6
2001,0.4,0,0.4,1,0,1,1.4,-,-,0,0,0,-,2001,35,13.05,21.9,1.82,4.56,6.38,2000,2,20,50,70
2000,0.3,0,0.3,0.7,0,0.7,1,-,-,0,0,0,-,2000,31.3,13.9,23.2,1.29,3.01,4.3,1999,1.08,27.8,64.8,92.6
1999,0.5,0,0.5,0.5,0,0.5,1,-,-,0,0,0,-,1999,27.6,12,17.5,2.85,2.85,5.71,1998,1.02,49,49,98
1998,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1997,-,-,-,-
1997,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1996,-,-,-,-
1996,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1995,-,-,-,-
1995,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1994,-,-,-,-
1994,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1993,-,-,-,-
平均,1.13,0,1.13,0.35,0,0.35,1.48,,,,,,,平均,36.6,22.2,28.6,4.8,1.7,6.5,平均,2.42,55.8,22,77.8
累計,28.2,0,28.2,8.75,0,8.75,37,,,,,,,累計,,,,,,,累計,48.3,,,
