盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.54,0,0.54,0.44,0,0.44,0.99,54.1,443,-,-,-,-,2018,15.35,13.35,14.5,3.74,3.06,6.8,2017,1.15,47.1,38.6,85.7
2017,0.53,0,0.53,0.43,0,0.43,0.95,50.3,411,-,-,-,-,2017,14.45,11.7,13.1,4.01,3.28,7.29,2016,1.14,46.1,37.7,83.8
2016,0.48,0,0.48,0.72,0,0.72,1.21,42.8,642,-,-,-,-,2016,13.45,9.91,11.8,4.1,6.15,10.2,2015,1.39,34.7,52.1,86.8
2015,0.05,0.05,0.1,0,0,0,0.1,8.86,0,4.5,0.28,0,0,2015,14.3,10,12.6,0.79,0,0.79,2014,0.08,125,0,125
2014,0.43,0,0.43,0.99,0,0.99,1.42,34.2,799,115,0.83,0.01,0,2014,16.55,12.15,14.5,2.93,6.84,9.77,2013,1.72,24.8,57.8,82.5
2013,0.22,0,0.22,0.89,0,0.89,1.11,15.3,614,76.7,0.75,0.01,0,2013,15,11.4,13.2,1.68,6.72,8.4,2012,1.3,17.1,68.5,85.7
2012,0.22,0,0.22,0.9,0,0.9,1.12,14.2,566,70.5,0.75,0.01,0,2012,12.65,9.99,11.3,1.99,7.95,9.93,2011,1.26,17.8,71.1,88.8
2011,0.23,0,0.23,0.7,0,0.7,0.93,13.6,414,110,1.43,0.01,0,2011,18.3,9.3,14.6,1.57,4.79,6.36,2010,1.06,21.7,66,87.7
2010,0,0,0,1.1,0,1.1,1.1,0,586,118,1.44,0.01,0,2010,17.6,9.91,13.2,0,8.33,8.33,2009,1.27,0,86.6,86.6
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,14.8,4.3,10.2,0,0,0,2008,-1.01,0,0,0
2008,0.18,0,0.18,0,0,0,0.18,-,-,22.2,0.49,0.07,0,2008,16.5,3.64,10.9,1.66,0,1.66,2007,0.55,32.7,0,32.7
2007,0,0,0,0,0,0,0,-,-,0,0,0,-,2007,21.3,11.85,16.6,0,0,0,2006,-3.13,0,0,0
2006,0,0,0,0,0,0,0,-,-,0,0,0,-,2006,23.45,14.6,18.3,0,0,0,2005,-0.68,0,0,0
2005,1.3,0,1.3,0.81,0.65,1.46,2.76,-,-,297,2.63,0.59,-,2005,30.6,16.4,24.1,5.39,6.05,11.4,2004,2.8,46.4,52.1,98.5
2004,1.2,0,1.2,0.23,0.4,0.63,1.83,-,-,190,2.6,0.76,-,2004,33.5,21.4,28.2,4.26,2.22,6.48,2003,2.16,55.6,29,84.5
2003,1,0,1,0,0,0,1,-,-,97.9,2.06,0.33,-,2003,26.8,15.5,19.5,5.12,0,5.12,2002,1.98,50.5,0,50.5
2002,0.57,0,0.57,0,0,0,0.57,-,-,0,-,0,-,2002,20.5,12.5,16.3,3.53,0,3.53,2001,-,-,-,-
2001,-,-,-,-,-,-,-,-,-,-,-,-,-,2001,21,10.2,14.6,-,-,-,-,-,-,-,-
2000,-,-,-,-,-,-,-,-,-,-,-,-,-,2000,26.5,12,18.3,-,-,-,-,-,-,-,-
1999,-,-,-,-,-,-,-,-,-,-,-,-,-,1999,26.2,11,19.3,-,-,-,-,-,-,-,-
1998,-,-,-,-,-,-,-,-,-,-,-,-,-,1998,26.3,11.85,19.3,-,-,-,-,-,-,-,-
1997,-,-,-,-,-,-,-,-,-,-,-,-,-,1997,36,21.7,27,-,-,-,-,-,-,-,-
1996,-,-,-,-,-,-,-,-,-,-,-,-,-,1996,31.7,12.3,22.7,-,-,-,-,-,-,-,-
1995,-,-,-,-,-,-,-,-,-,-,-,-,-,1995,13,11.5,12,-,-,-,-,-,-,-,-
平均,0.29,0,0.29,0.3,0.04,0.34,0.64,,,,,,,平均,21.1,12,16.5,2.4,3.3,5.7,平均,0.82,32.5,35,67.4
累計,6.96,0.05,7.01,7.21,1.05,8.26,15.3,,,,,,,累計,,,,,,,累計,13,,,
