盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,2,0,2,0.7,0,0.7,2.7,14.7,51.5,-,-,-,-,2018,42.15,31.5,37.3,5.36,1.88,7.23,2017,3.28,61,21.3,82.3
2017,1.5,0,1.5,0,0,0,1.5,11,0,-,-,-,-,2017,36.4,28,31.6,4.75,0,4.75,2016,3.01,49.8,0,49.8
2016,0.7,0,0.7,0,0,0,0.7,5.15,0,-,-,-,-,2016,31.25,19.55,25.6,2.73,0,2.73,2015,0.87,80.5,0,80.5
2015,1,0,1,0,0,0,1,7.36,0,15,1.29,0.15,0,2015,28.4,15.85,22.4,4.47,0,4.47,2014,1.7,58.8,0,58.8
2014,1,0,1,3,0,3,4,5.66,170,15,0.84,0.15,0,2014,37.3,25.1,29.9,3.34,10,13.4,2013,3.42,29.2,87.7,117
2013,1.2,0,1.2,0,0,0,1.2,6.8,0,15,2.04,0.15,0,2013,28.4,24.25,26.2,4.58,0,4.58,2012,1.43,83.9,0,83.9
2012,1.19,0,1.19,0.5,0,0.5,1.68,6.3,26.2,15,1.4,0.15,0,2012,32.95,24.5,28.3,4.21,1.75,5.96,2011,2.22,53.5,22.3,75.9
2011,1.19,0,1.19,0.49,0,0.49,1.68,5.94,24.7,15,1.39,0.15,0,2011,39.6,26.1,31.4,3.78,1.57,5.35,2010,2.36,50.3,21,71.3
2010,1.2,0,1.2,0.5,0,0.5,1.7,5.65,23.6,15,1.31,0.15,0,2010,37.15,24.8,31.1,3.86,1.61,5.46,2009,2.63,45.6,19,64.6
2009,1.2,0,1.2,0.5,0,0.5,1.7,5.38,22.4,15,1.68,0.15,0,2009,39.75,22.2,32.8,3.66,1.52,5.18,2008,2.17,55.3,23,78.3
2008,1.48,0,1.48,0.49,0,0.49,1.97,-,-,15,1.38,0.15,0,2008,49.5,16.6,35.4,4.18,1.39,5.58,2007,2.8,52.9,17.6,70.5
2007,0.99,0,0.99,0.5,0,0.5,1.49,-,-,8,0.99,0.09,-,2007,52.9,19.2,33.4,2.98,1.49,4.47,2006,2.28,43.6,21.8,65.4
2006,1.09,0,1.09,0,0,0,1.09,-,-,8,1.33,0.09,-,2006,19.9,10.4,13.5,8.06,0,8.06,2005,1.72,63.3,0,63.3
2005,0.31,0,0.31,0,0,0,0.31,-,-,6,4.99,0.07,-,2005,12.05,7.95,9.53,3.21,0,3.21,2004,0.34,89.9,0,89.9
2004,0.2,0,0.2,0.3,0,0.3,0.5,-,-,6,2.26,0,-,2004,11.2,7.6,8.69,2.3,3.45,5.75,2003,0.73,27.4,41.1,68.5
2003,0.5,0,0.5,0,0,0,0.5,-,-,-,-,-,-,2003,12.55,7.75,9.17,5.45,0,5.45,2002,0.58,86.2,0,86.2
2002,1,0,1,0,0,0,1,-,-,0,0,0,-,2002,12.35,8.4,10.1,9.86,0,9.86,2001,1.06,94.3,0,94.3
2001,0.45,0,0.45,0.45,0,0.45,0.9,-,-,-,-,-,-,2001,13.35,8,9.57,4.7,4.7,9.4,2000,1.14,39.5,39.5,78.9
2000,0.65,0,0.65,0,0.46,0.46,1.11,-,-,-,-,-,-,2000,15.3,8.15,10.9,5.95,4.22,10.2,1999,1.18,55.1,39.1,94.2
1999,0.4,0,0.4,0.3,0.2,0.5,0.9,-,-,-,-,-,-,1999,14.9,9.9,12.2,3.28,4.1,7.39,1998,0.89,44.9,56.2,101
1998,0,0,0,0.5,0.6,1.1,1.1,-,-,-,-,-,-,1998,22.5,13.7,17.2,0,6.4,6.4,1997,1.05,0,105,105
1997,0,0,0,0.8,0.3,1.1,1.1,-,-,-,-,-,-,1997,29.1,15.3,21.4,0,5.13,5.13,1996,0.78,0,141,141
1996,0.4,0,0.4,0.4,0,0.4,0.8,-,-,0,0,0,-,1996,21.4,15.8,18.9,2.11,2.11,4.22,1995,1.04,38.5,38.5,76.9
1995,0,0,0,0.3,0.3,0.6,0.6,-,-,-,-,-,-,1995,28.2,13.5,20,0,3,3,1994,0.45,0,132,132
1994,0,0,0,0.15,0.35,0.5,0.5,-,-,0,0,0,-,1994,31.7,18.6,22.9,0,2.18,2.18,1993,0.15,0,328,328
1993,0,0,0,0.6,0.4,1,1,-,-,0,0,0,-,1993,32.6,19.7,24,0,4.17,4.17,1992,0.61,0,164,164
