盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,2.9,0,2.9,0,0,0,2.9,24.7,0,-,-,-,-,2018,54.2,41.8,46.5,6.24,0,6.24,2017,4.2,69,0,69
2017,3,0,3,0,0,0,3,25.6,0,-,-,-,-,2017,49.95,39.7,42.9,6.99,0,6.99,2016,4.65,64.5,0,64.5
2016,1.5,0,1.5,0,0,0,1.5,12.8,0,-,-,-,-,2016,46.7,26.15,37.1,4.04,0,4.04,2015,11.69,12.8,0,12.8
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,38.45,16,21.3,0,0,0,2014,-9.76,0,0,0
2014,0.5,0,0.5,0,0,0,0.5,4.27,0,0,0,0,0,2014,42.8,12.15,24.7,2.02,0,2.02,2013,-0.26,-192,0,-192
2013,0.75,0,0.75,0,0,0,0.75,6.4,0,2.75,0.45,0.03,0,2013,42.2,32.8,36.7,2.04,0,2.04,2012,0.75,100,0,100
2012,2.6,0,2.6,0,0,0,2.6,20.9,0,11.2,0.45,0.11,0,2012,59.4,28.15,43.4,6,0,6,2011,3.37,77.2,0,77.2
2011,3.35,0,3.35,0,0,0,3.35,24.7,0,14.2,0.45,0.14,0,2011,94,37.1,64.9,5.16,0,5.16,2010,4.52,74.1,0,74.1
2010,3,0,3,0,0,0,3,20.9,0,13.3,0.45,0.13,0,2010,70.8,34.5,48.1,6.23,0,6.23,2009,4.27,70.3,0,70.3
2009,1.25,0,1.25,0.75,0,0.75,2,8.04,48.2,6.5,0.37,0.06,0,2009,40.9,19.9,30.8,4.06,2.44,6.5,2008,2.88,43.4,26,69.4
2008,2.7,0,2.7,0,0,0,2.7,-,-,9.03,0.79,0.09,0,2008,44.4,15.35,30.2,8.95,0,8.95,2007,2.15,126,0,126
2007,1.8,0,1.8,0.3,0,0.3,2.1,-,-,22.9,1.42,0.34,-,2007,46.9,26.95,35.2,5.12,0.85,5.97,2006,3.12,57.7,9.6,67.3
2006,1.6,0,1.6,0.5,0,0.5,2.1,-,-,21.8,1.35,0.33,-,2006,35.4,21.85,26.2,6.12,1.91,8.03,2005,3.27,48.9,15.3,64.2
2005,1.2,0,1.2,0,0,0,1.2,-,-,12.5,1.53,0.19,-,2005,25.85,14.75,19.5,6.16,0,6.16,2004,1.67,71.9,0,71.9
2004,0.29,0,0.29,0.29,0,0.29,0.59,-,-,5.92,1.54,0.09,-,2004,15.3,11.5,13.3,2.2,2.2,4.41,2003,0.82,35.8,35.8,71.6
2003,0.7,0,0.7,0.3,0,0.3,1,-,-,9.59,2.17,0.14,-,2003,17.5,10.65,13.2,5.32,2.28,7.6,2002,0.97,72.2,30.9,103
2002,0.2,0,0.2,0.3,0,0.3,0.5,-,-,0,0,0,-,2002,14.95,8.1,11.8,1.7,2.55,4.25,2001,0.47,42.6,63.8,106
2001,0.21,0,0.21,0.52,0,0.52,0.73,-,-,0,0,0,-,2001,13.8,6.35,9.43,2.22,5.55,7.78,2000,0.86,24.4,60.9,85.3
2000,0.2,0,0.2,0.8,0,0.8,1,-,-,0,0,0,-,2000,25.3,9,17.2,1.16,4.66,5.82,1999,1.14,17.5,70.2,87.7
1999,0.4,0,0.4,0.2,0.2,0.4,0.8,-,-,0,0,0,-,1999,34.29,17.5,24.9,1.6,1.6,3.21,1998,0.99,40.4,40.4,80.8
1998,0,0,0,1,0.5,1.5,1.5,-,-,0,0,0,-,1998,40,17.3,26.8,0,5.6,5.6,1997,1.44,0,104,104
1997,0,0,0,1.5,0,1.5,1.5,-,-,0,0,0,-,1997,44.3,21,32.9,0,4.56,4.56,1996,1.62,0,92.6,92.6
1996,1,0,1,0,0,0,1,-,-,0,0,0,-,1996,36,23.7,29.2,3.42,0,3.42,1995,1.33,75.2,0,75.2
1995,0,0,0,1.5,0.5,2,2,-,-,0,0,0,-,1995,56,20.5,33.7,0,5.93,5.93,1994,1.75,0,114,114
1994,0,0,0,0,0,0,0,-,-,-,-,-,-,1994,62.5,23.7,38.4,0,0,0,1993,0.03,0,0,0
1993,0,0,0,0,0,0,0,-,-,0,0,0,-,1993,27,15,21.2,0,0,0,1992,-0.07,0,0,0
1992,0,0,0,0,0.5,0.5,0.5,-,-,0,0,0,-,1992,38.4,17.2,27.3,0,1.83,1.83,1991,0.12,0,427,427
1991,0,0,0,0.5,0,0.5,0.5,-,-,-,-,-,-,1991,45.5,18.39,33.4,0,1.5,1.5,1990,0.87,0,57.2,57.2
1990,0,0,0,0,0,0,0,-,-,0,-,0,-,-,-,-,-,-,-,-,1989,-,-,-,-
1989,0,0,0,1.2,0,1.2,1.2,-,-,-,-,-,-,-,-,-,-,-,-,-,1988,-,-,-,-
1988,0.5,0,0.5,1.2,0,1.2,1.7,-,-,-,-,-,-,-,-,-,-,-,-,-,1987,-,-,-,-
1987,0,0,0,2.3,0.5,2.8,2.8,-,-,-,-,-,-,-,-,-,-,-,-,-,1986,-,-,-,-
1986,0.2,0,0.2,0,0,0,0.2,-,-,-,-,-,-,-,-,-,-,-,-,-,1985,-,-,-,-
1985,0,0,0,0.6,0.2,0.8,0.8,-,-,-,-,-,-,-,-,-,-,-,-,-,1984,-,-,-,-
1984,0,0,0,0.4,0.4,0.8,0.8,-,-,-,-,-,-,-,-,-,-,-,-,-,1983,-,-,-,-
平均,0.85,0,0.85,0.4,0.08,0.48,1.34,,,,,,,平均,41.5,21,30,3.1,1.6,4.7,平均,1.74,33.3,41,74.3
累計,29.9,0,29.9,14.2,2.8,17,46.8,,,,,,,累計,,,,,,,累計,48.9,,,
