盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.75,0,0.75,0,0,0,0.75,42.2,0,-,-,-,-,2018,26.2,21.4,23.7,3.17,0,3.17,2017,0.95,78.9,0,78.9
2017,0.6,0,0.6,0,0,0,0.6,33.8,0,-,-,-,-,2017,27.5,18.4,23.5,2.56,0,2.56,2016,0.74,81.1,0,81.1
2016,0.65,0,0.65,0,0,0,0.65,36.4,0,-,-,-,-,2016,24.8,18.15,19,3.42,0,3.42,2015,7.19,9,0,9
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,2014,0.55,0,0,0
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,2013,0.21,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,2012,0.25,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,2011,0.59,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,2010,-0.48,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,2009,-1.03,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,2008,-4.58,0,0,0
2008,0,0,0,0,0,0,0,-,-,0,0,0,0,-,-,-,-,-,-,-,2007,-6.1,0,0,0
2007,0,0,0,0,0,0,0,-,-,0,0,0,-,-,-,-,-,-,-,-,2006,-1.32,0,0,0
2006,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,2005,-1.03,0,0,0
2005,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,2004,-1.08,0,0,0
2004,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,2003,-0.43,0,0,0
2003,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2002,-0.14,-,-,-
2001,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,2000,-,-,-,-
平均,0.12,0,0.12,0,0,0,0.12,,,,,,,平均,26.2,19.3,22.1,3.1,0,3.1,平均,-0.36,11.3,0,11.3
累計,2,0,2,0,0,0,2,,,,,,,累計,,,,,,,累計,-5.71,,,
