盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.1,0,0.1,0,0,0,0.1,0.57,0,-,-,-,-,2018,14.75,13.5,14,0.71,0,0.71,2017,0.11,90.9,0,90.9
2017,0.1,0,0.1,0,0,0,0.1,0.57,0,-,-,-,-,2017,17.2,13.9,15.3,0.65,0,0.65,2016,0.19,52.6,0,52.6
2016,0.2,0,0.2,0,0,0,0.2,1.14,0,-,-,-,-,2016,16.55,13.4,15.1,1.32,0,1.32,2015,0.25,80,0,80
2015,0.2,0,0.2,0,0,0,0.2,1.14,0,3.58,2.52,0.01,0,2015,18,12.1,15.4,1.3,0,1.3,2014,0.25,80,0,80
2014,0.2,0,0.2,0,0,0,0.2,1.14,0,3.58,2.45,0.01,0,2014,17.8,13.9,16.2,1.23,0,1.23,2013,0.26,76.9,0,76.9
2013,0.1,0,0.1,0,0,0,0.1,0.57,0,1.79,2.6,0.01,0,2013,17.65,13.1,15.2,0.66,0,0.66,2012,0.12,83.3,0,83.3
2012,0.1,0,0.1,0,0,0,0.1,0.57,0,1.79,7.65,0.01,0,2012,14.7,9.5,12.2,0.82,0,0.82,2011,0.04,250,0,250
2011,0.1,0,0.1,0,0,0,0.1,0.57,0,1.79,3.55,0.01,0,2011,14.8,9.45,11.7,0.85,0,0.85,2010,0.09,111,0,111
2010,0.2,0,0.2,0,0,0,0.2,1.14,0,3.58,3.95,0.01,0,2010,13.8,9.75,11.9,1.69,0,1.69,2009,0.16,125,0,125
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,13.4,7.4,10.6,0,0,0,2008,0.01,0,0,0
2008,0.4,0,0.4,0,0,0,0.4,-,-,7.2,2.68,0.02,0,2008,19.5,6.19,11.4,3.5,0,3.5,2007,0.47,85.1,0,85.1
2007,0.3,0,0.3,0,0,0,0.3,-,-,5.4,7.97,0.02,-,2007,15.45,9.3,11.6,2.58,0,2.58,2006,0.12,250,0,250
2006,0.5,0,0.5,0,0,0,0.5,-,-,9,3.09,0.03,-,2006,13.3,5.91,7.32,6.83,0,6.83,2005,0.49,102,0,102
2005,0.25,0,0.25,0,0,0,0.25,-,-,4.58,2.62,0.02,-,2005,9.35,5.22,6.84,3.65,0,3.65,2004,0.3,83.3,0,83.3
2004,0,0,0,0.5,0,0.5,0.5,-,-,8.73,2.57,0.03,-,2004,13.15,7.15,9.1,0,5.5,5.5,2003,0.61,0,82,82
2003,0.5,0,0.5,0,0,0,0.5,-,-,8.73,2.62,0.03,-,2003,9.2,5.3,7.11,7.03,0,7.03,2002,0.6,83.3,0,83.3
2002,0,0,0,0,0,0,0,-,-,0,0,0,-,2002,7.8,4.65,5.69,0,0,0,2001,-0.17,0,0,0
2001,0,0,0,0,0,0,0,-,-,0,0,0,-,2001,6.6,4.31,5.06,0,0,0,2000,-0.5,0,0,0
2000,0.25,0,0.25,0,0.25,0.25,0.5,-,-,0,0,0,-,2000,13.45,4.6,8.13,3.08,3.08,6.15,1999,0.31,80.6,80.6,161
1999,0.4,0,0.4,0,0,0,0.4,-,-,0,0,0,-,1999,13.9,9.35,11,3.63,0,3.63,1998,0.44,90.9,0,90.9
1998,0,0,0,0,1,1,1,-,-,0,0,0,-,1998,23.8,11.1,17.4,0,5.75,5.75,1997,0.9,0,111,111
1997,0,0,0,1.5,0,1.5,1.5,-,-,0,0,0,-,1997,34.2,15.6,23.8,0,6.3,6.3,1996,1.46,0,103,103
1996,0.5,0,0.5,1,0,1,1.5,-,-,0,0,0,-,1996,34.9,20.9,25.6,1.95,3.91,5.86,1995,1.98,25.3,50.5,75.8
1995,1.8,0,1.8,0,0,0,1.8,-,-,0,0,0,-,1995,39.2,18.3,29.1,6.18,0,6.18,1994,2.3,78.3,0,78.3
1994,2.05,0,2.05,0,0,0,2.05,-,-,-,-,-,-,1994,47.6,35.29,41.7,4.92,0,4.92,1993,2.18,94.1,0,94.1
1993,1,0,1,1.32,0.18,1.5,2.5,-,-,0,0,0,-,-,-,-,-,-,-,-,1992,2.56,39,58.5,97.5
1992,0.4,0,0.4,1.8,0.2,2,2.4,-,-,0,-,0,-,-,-,-,-,-,-,-,1991,-,-,-,-
平均,0.36,0,0.36,0.23,0.06,0.29,0.64,,,,,,,平均,18.4,11.2,14.3,2.1,1,3.1,平均,0.6,75.5,18.7,94.1
累計,9.65,0,9.65,6.12,1.63,7.75,17.4,,,,,,,累計,,,,,,,累計,15.5,,,
