盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,2,0,2,0,0,0,2,7.67,0,-,-,-,-,2018,39.1,36.55,38.2,5.24,0,5.24,2017,2.46,81.3,0,81.3
2017,2,0,2,0,0,0,2,7.67,0,-,-,-,-,2017,40.9,37.85,39.3,5.09,0,5.09,2016,2.55,78.4,0,78.4
2016,2,0,2,0,0,0,2,7.67,0,-,-,-,-,2016,42.15,37.75,39.9,5.01,0,5.01,2015,2.81,71.2,0,71.2
2015,1.9,0,1.9,0,0,0,1.9,7.29,0,39,3.77,0.12,0,2015,41.7,32.6,39,4.87,0,4.87,2014,2.71,70.1,0,70.1
2014,1.8,0,1.8,0.1,0,0.1,1.9,6.84,3.8,38.6,3.77,0.12,0,2014,43.9,36.5,40.3,4.47,0.25,4.71,2013,2.71,66.4,3.7,70.1
2013,1.8,0,1.8,0,0,0,1.8,6.84,0,45.5,4.7,0.14,0,2013,38.85,34.75,36.4,4.95,0,4.95,2012,2.56,70.3,0,70.3
2012,1.7,0,1.7,0,0,0,1.7,6.46,0,10.5,1.17,0.03,0,2012,36.75,26.4,30.7,5.54,0,5.54,2011,2.37,71.7,0,71.7
2011,1.7,0,1.7,0,0,0,1.7,6.46,0,44.3,5.5,0.13,0,2011,28.1,22.7,25.3,6.72,0,6.72,2010,2.13,79.8,0,79.8
2010,1.6,0,1.6,0,0,0,1.6,6.08,0,38.7,4.5,0.12,0,2010,24.8,21,23,6.95,0,6.95,2009,2.27,70.5,0,70.5
2009,1,0,1,0,0,0,1,3.8,0,0,0,0,0,2009,23.3,13.3,18.4,5.45,0,5.45,2008,1.76,56.8,0,56.8
2008,1.8,0,1.8,0.2,0,0.2,2,-,-,42.7,4.36,0,1.28,2008,32,11.8,24.4,7.37,0.82,8.19,2007,2.65,67.9,7.5,75.5
2007,1.6,0,1.6,0.1,0,0.1,1.7,-,-,41.3,4.5,0,-,2007,35.7,27,31.3,5.12,0.32,5.44,2006,2.52,63.5,4,67.5
2006,1.3,0,1.3,0.2,0,0.2,1.5,-,-,37,4.52,0,-,2006,31,21.3,27,4.81,0.74,5.55,2005,2.3,56.5,8.7,65.2
2005,1,0,1,0.4,0,0.4,1.4,-,-,32.2,4.52,0,-,2005,23.6,17,19.5,5.12,2.05,7.16,2004,2.09,47.8,19.1,67
2004,1,0,1,0.2,0,0.2,1.2,-,-,29.5,4.15,0,-,2004,19.9,14.85,16.8,5.94,1.19,7.12,2003,2.11,47.4,9.5,56.9
2003,0.5,0,0.5,0.5,0,0.5,1,-,-,13.9,4.3,0,-,2003,17.7,14.05,15.3,3.27,3.27,6.54,2002,0.99,50.5,50.5,101
2002,0.5,0,0.5,1,0.5,1.5,2,-,-,0,0,0,-,2002,23.2,12.05,17.6,2.84,8.51,11.3,2001,1.37,36.5,110,146
2001,0.5,0,0.5,1.2,0.8,2,2.5,-,-,0,0,0,-,2001,30.1,15.8,23.3,2.15,8.59,10.7,2000,1.97,25.4,102,127
2000,0,0,0,2,1,3,3,-,-,0,0,0,-,2000,62.5,20.4,38.1,0,7.87,7.87,1999,2.01,0,149,149
1999,0,0,0,2.2,0.8,3,3,-,-,0,0,0,-,1999,58.5,35.1,44.4,0,6.76,6.76,1998,2.47,0,122,122
1998,0,0,0,1,2,3,3,-,-,0,0,0,-,1998,105,54,79,0,3.8,3.8,1997,4.29,0,69.9,69.9
1997,0,0,0,3,0,3,3,-,-,0,0,0,-,1997,134,76.5,99.3,0,3.02,3.02,1996,4.2,0,71.4,71.4
1996,1,0,1,1.5,0,1.5,2.5,-,-,0,0,0,-,1996,109,52,68.2,1.47,2.2,3.66,1995,3.97,25.2,37.8,63
1995,0,0,0,1.28,0.72,2,2,-,-,0,0,0,-,1995,63,42.8,55.7,0,3.59,3.59,1994,5,0,40,40
1994,0,0,0,1.5,1,2.5,2.5,-,-,0,0,0,-,-,-,-,-,-,-,-,1993,5.55,0,45,45
1993,0,0,0,7.7,2.5,10.2,10.2,-,-,0,-,0,-,-,-,-,-,-,-,-,1992,-,-,-,-
平均,1.03,0,1.03,0.93,0.36,1.28,2.31,,,,,,,平均,46,29.8,37.1,3.8,2.2,6.1,平均,2.71,45.5,34,79.5
累計,26.7,0,26.7,24.1,9.32,33.4,60.1,,,,,,,累計,,,,,,,累計,67.8,,,
