盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,3,0,3,0,0,0,3,8.04,0,-,-,-,-,2018,71,48,61.4,4.89,0,4.89,2017,5.35,56.1,0,56.1
2017,3,0,3,0,0,0,3,8.04,0,-,-,-,-,2017,78.8,44.9,61.4,4.89,0,4.89,2016,4.71,63.7,0,63.7
2016,2,0,2,0,0,0,2,5.36,0,-,-,-,-,2016,49.8,21.4,34.3,5.83,0,5.83,2015,2.57,77.8,0,77.8
2015,1,0,1,1,0,1,2,2.44,24.4,0,0,0.07,0,2015,29.6,17.4,24.8,4.04,4.04,8.07,2014,3.21,31.2,31.2,62.3
2014,0.8,0,0.8,0.5,0,0.5,1.3,1.86,11.6,0,0,0.04,0,2014,29.6,15.4,23.4,3.41,2.13,5.54,2013,1.95,41,25.6,66.7
2013,0.8,0,0.8,0,0,0,0.8,1.86,0,0,0,0.03,0,2013,16.5,14.5,15.4,5.2,0,5.2,2012,1.33,60.2,0,60.2
2012,0.3,0,0.3,0,0,0,0.3,0.7,0,0,0,0.01,0,2012,17.2,12.8,14.4,2.08,0,2.08,2011,0.59,50.8,0,50.8
2011,1,0,1,0,0,0,1,2.32,0,0,0,0.03,0,2011,21.3,12.8,16.9,5.91,0,5.91,2010,1.49,67.1,0,67.1
2010,1,0,1,0,0,0,1,2.32,0,0,0,0.03,0,2010,22,12.75,17.2,5.82,0,5.82,2009,1.17,85.5,0,85.5
2009,0.7,0,0.7,0,0,0,0.7,1.62,0,0,0,0.01,0,2009,19.2,9.9,14.9,4.7,0,4.7,2008,0.91,76.9,0,76.9
2008,1,0,1,0,0,0,1,-,-,0,0,0.03,0,2008,21.65,7.18,14.6,6.83,0,6.83,2007,1.28,78.1,0,78.1
2007,0.6,0,0.6,0,0,0,0.6,-,-,0,0,0.02,-,2007,20.5,8.26,14.3,4.2,0,4.2,2006,0.68,88.2,0,88.2
2006,0,0,0,0,0,0,0,-,-,0,0,0,-,2006,9.28,3.91,5.51,0,0,0,2005,0.17,0,0,0
2005,0,0,0,0,0,0,0,-,-,0,0,0,-,2005,7.35,3.85,5.31,0,0,0,2004,-0.38,0,0,0
2004,0,0,0,0,0,0,0,-,-,0,0,0,-,2004,9.2,5.6,7.27,0,0,0,2003,0.01,0,0,0
2003,0,0,0,0,0,0,0,-,-,0,0,0,-,2003,8.1,4.55,5.78,0,0,0,2002,-0.54,0,0,0
2002,0.5,0,0.5,0,0,0,0.5,-,-,0,0,0,-,2002,9.1,4.95,6.69,7.47,0,7.47,2001,0.53,94.3,0,94.3
2001,0.55,0,0.55,0,0.15,0.15,0.7,-,-,0,0,0,-,2001,8.25,4.6,5.96,9.23,2.52,11.8,2000,0.45,122,33.3,156
2000,0.9,0,0.9,0,0.2,0.2,1.1,-,-,0,0,0,-,2000,13.4,3.71,8.28,10.9,2.42,13.3,1999,0.55,164,36.4,200
1999,0.55,0,0.55,0.14,0.31,0.45,1,-,-,0,0,0,-,1999,15.6,7.95,11.7,4.72,3.86,8.57,1998,0.77,71.4,58.4,130
1998,0.5,0,0.5,0,0.5,0.5,1,-,-,0,0,0,-,1998,21.6,14.2,17.3,2.9,2.9,5.79,1997,0.79,63.3,63.3,127
1997,0,0,0,0.5,0.5,1,1,-,-,0,0,0,-,1997,33.2,15.5,22.4,0,4.47,4.47,1996,0.74,0,135,135
1996,0.5,0,0.5,0,0.6,0.6,1.1,-,-,0,0,0,-,1996,25.5,19,21.1,2.36,2.84,5.2,1995,0.96,52.1,62.5,115
1995,0.5,0,0.5,0,0.5,0.5,1,-,-,0,0,0,-,1995,27.8,14.8,21.7,2.31,2.31,4.61,1994,0.65,77,77,154
1994,0,0,0,0.5,0.5,1,1,-,-,0,0,0,-,1994,37.7,20.8,26.9,0,3.72,3.72,1993,0.55,0,183,183
1993,0,0,0,0,1,1,1,-,-,0,0,0,-,1993,42.8,21.8,30.3,0,3.3,3.3,1992,0.71,0,141,141
1992,0,0,0,0,1.1,1.1,1.1,-,-,0,0,0,-,1992,46.4,25.6,37.8,0,2.91,2.91,1991,0.97,0,113,113
1991,0,0,0,0,0,0,0,-,-,0,0,0,-,1991,52.5,20.39,38.7,0,0,0,1990,-0.62,0,0,0
1990,0,0,0,0,0,0,0,-,-,0,-,0,-,-,-,-,-,-,-,-,1989,-,-,-,-
1989,0,0,0,0,2,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,1988,-,-,-,-
1988,0,0,0,4,0,4,4,-,-,-,-,-,-,-,-,-,-,-,-,-,1987,-,-,-,-
1987,2.1,0,2.1,0,0,0,2.1,-,-,-,-,-,-,-,-,-,-,-,-,-,1986,-,-,-,-
1986,1,0,1,0.2,0,0.2,1.2,-,-,-,-,-,-,-,-,-,-,-,-,-,1985,-,-,-,-
1985,0,0,0,1.7,0,1.7,1.7,-,-,-,-,-,-,-,-,-,-,-,-,-,1984,-,-,-,-
1984,0,0,0,1.1,1.1,2.2,2.2,-,-,-,-,-,-,-,-,-,-,-,-,-,1983,-,-,-,-
平均,0.64,0,0.64,0.28,0.24,0.52,1.15,,,,,,,平均,27.3,14.9,20.9,3.5,1.3,4.8,平均,1.13,50.7,34.3,85
累計,22.3,0,22.3,9.64,8.46,18.1,40.4,,,,,,,累計,,,,,,,累計,31.6,,,
