盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.65,0,0.65,0.12,0,0.12,0.77,18,33.2,-,-,-,-,2018,11.45,9.34,10.3,6.29,1.16,7.45,2017,0.86,75.6,14,89.5
2017,0.55,0,0.55,0.15,0,0.15,0.69,14.9,40.6,-,-,-,-,2017,9.64,8.23,9.11,5.99,1.63,7.63,2016,0.78,70,19.1,89.1
2016,0.26,0,0.26,0.26,0,0.26,0.53,6.96,69.6,-,-,-,-,2016,8.41,6.96,7.88,3.35,3.35,6.7,2015,0.58,45.5,45.5,91
2015,0.29,0,0.29,0.3,0,0.3,0.59,7.65,79.1,23.4,1.35,0.17,0,2015,9.45,6.55,8.29,3.5,3.62,7.12,2014,0.66,43.9,45.5,89.4
2014,0.23,0,0.23,0.23,0,0.23,0.46,5.93,59.3,18.2,1.35,0.12,0,2014,10.15,8.15,9.21,2.5,2.5,4.99,2013,0.52,44.2,44.2,88.5
2013,0.18,0,0.18,0.3,0,0.3,0.48,4.51,75.1,19.1,1.35,0.11,0,2013,10.75,9.35,10,1.8,2.99,4.79,2012,0.55,32.7,54.5,87.3
2012,0.3,0,0.3,0.26,0.14,0.4,0.7,7.36,98.2,20.7,1.35,0.1,0,2012,10.75,8.51,9.61,3.12,4.16,7.28,2011,0.63,47.6,63.5,111
2011,0.4,0,0.4,0.49,0.03,0.52,0.92,9.33,114,29.6,1.35,0.11,0,2011,17.6,9.09,13,3.08,4.01,7.09,2010,0.97,41.2,53.6,94.8
2010,0.2,0,0.2,0.65,0,0.65,0.85,4.27,139,28.8,1.09,0.11,0,2010,13.25,9.1,10.1,1.99,6.46,8.45,2009,1.26,15.9,51.6,67.5
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,11.25,4.9,8.81,0,0,0,2008,-1.28,0,0,0
2008,0.2,0,0.2,0.15,0,0.15,0.36,-,-,4.65,0.28,0.02,0,2008,13.65,4.62,8.97,2.27,1.7,3.97,2007,0.76,26.7,20.1,46.8
2007,0.6,0,0.6,0.2,0,0.2,0.8,-,-,16.3,0.9,0.08,-,2007,12.45,9.58,10.4,5.77,1.92,7.69,2006,0.86,69.8,23.3,93
2006,1,0,1,0,0,0,1,-,-,22.1,0.81,0.08,-,2006,11.5,9,10.2,9.77,0,9.77,2005,1.29,77.5,0,77.5
2005,1.4,0,1.4,0,0,0,1.4,-,-,29.3,0.9,0.1,-,2005,14.65,10.5,12.5,11.2,0,11.2,2004,1.54,90.9,0,90.9
2004,1,0,1,0,0,0,1,-,-,23.4,0.81,0.09,-,2004,14.25,9.65,12,8.31,0,8.31,2003,1.36,73.5,0,73.5
2003,0,0,0,0,0,0,0,-,-,0,0,0,-,2003,10.1,6.2,8.28,0,0,0,2002,-1.39,0,0,0
2002,-,-,-,-,-,-,-,-,-,-,-,-,-,2002,9.45,5,6.98,-,-,-,-,-,-,-,-
2001,-,-,-,-,-,-,-,-,-,-,-,-,-,2001,9.4,5.55,7.45,-,-,-,-,-,-,-,-
2000,-,-,-,-,-,-,-,-,-,-,-,-,-,2000,13.45,4.68,8.8,-,-,-,-,-,-,-,-
1999,-,-,-,-,-,-,-,-,-,-,-,-,-,1999,18.3,10.2,14.3,-,-,-,-,-,-,-,-
1998,-,-,-,-,-,-,-,-,-,-,-,-,-,1998,21.7,11,16.8,-,-,-,-,-,-,-,-
1997,-,-,-,-,-,-,-,-,-,-,-,-,-,1997,30.3,15,21.9,-,-,-,-,-,-,-,-
1996,-,-,-,-,-,-,-,-,-,-,-,-,-,1996,27.3,16.1,20.8,-,-,-,-,-,-,-,-
1995,-,-,-,-,-,-,-,-,-,-,-,-,-,1995,44.4,10.5,29,-,-,-,-,-,-,-,-
1994,-,-,-,-,-,-,-,-,-,-,-,-,-,1994,69,38.5,50.6,-,-,-,-,-,-,-,-
1993,-,-,-,-,-,-,-,-,-,-,-,-,-,1993,65,38,48.6,-,-,-,-,-,-,-,-
1992,-,-,-,-,-,-,-,-,-,-,-,-,-,1992,98,45,71.2,-,-,-,-,-,-,-,-
1991,-,-,-,-,-,-,-,-,-,-,-,-,-,1991,210,69,122,-,-,-,-,-,-,-,-
平均,0.26,0,0.26,0.11,0.01,0.12,0.38,,,,,,,平均,28.8,14.2,20.6,4.3,2.1,6.4,平均,0.62,47.2,27.2,74.4
累計,7.26,0,7.26,3.12,0.17,3.29,10.5,,,,,,,累計,,,,,,,累計,9.95,,,
