盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1.8,0,1.8,1,0,1,2.8,11.3,62.9,-,-,-,-,2018,52.8,41.35,46.8,3.85,2.14,5.98,2017,3.69,48.8,27.1,75.9
2017,1.5,0,1.5,0.5,0,0.5,2,8.98,29.9,-,-,-,-,2017,48.3,28.15,35.3,4.25,1.42,5.66,2016,2.5,60,20,80
2016,1.15,0,1.15,0,0,0,1.15,6.88,0,-,-,-,-,2016,29.85,21.8,24.4,4.71,0,4.71,2015,1.45,79.3,0,79.3
2015,2.4,0,2.4,0.9,0,0.9,3.3,13.2,49.4,18.3,0.71,0,0,2015,33.3,21.8,29,8.28,3.1,11.4,2014,4.76,50.4,18.9,69.3
2014,1.15,0,1.15,0,0,0,1.15,6.32,0,6.38,0.79,0,0,2014,33.85,27.5,30,3.83,0,3.83,2013,1.5,76.7,0,76.7
2013,2.2,0,2.2,0,0,0,2.2,12.1,0,12.2,0.81,0.01,0,2013,33.4,26.3,30.3,7.26,0,7.26,2012,2.81,78.3,0,78.3
2012,1.6,0,1.6,0,0,0,1.6,8.79,0,8.9,0.81,0.02,0,2012,34.1,26.25,29.5,5.43,0,5.43,2011,2.03,78.8,0,78.8
2011,1.6,0,1.6,0,0,0,1.6,8.79,0,46.4,4.29,0.03,0,2011,33.35,22,28.5,5.62,0,5.62,2010,2.01,79.6,0,79.6
2010,1.4,0,1.4,0,0,0,1.4,7.69,0,40.6,5,0.03,0,2010,35.5,27.8,31.1,4.5,0,4.5,2009,1.85,75.7,0,75.7
2009,1.5,0,1.5,0,0,0,1.5,6.62,0,35.1,4.1,0.05,0,2009,38,27.05,32.4,4.62,0,4.62,2008,1.99,75.4,0,75.4
2008,2,0,2,0,0,0,2,-,-,46.9,3.85,0.08,0,2008,47,21.65,34.7,5.76,0,5.76,2007,2.82,70.9,0,70.9
2007,1.2,0,1.2,0,0,0,1.2,-,-,28.3,3.04,0.08,-,2007,54.5,29.4,38.1,3.15,0,3.15,2006,2.18,55,0,55
2006,1.05,0,1.05,0,0,0,1.05,-,-,24.8,2.89,0.07,-,2006,42.2,12.1,23.3,4.5,0,4.5,2005,2,52.5,0,52.5
2005,0.42,0,0.42,0.28,0,0.28,0.7,-,-,21.1,4.5,0.21,-,2005,13,10.4,11.6,3.61,2.41,6.01,2004,1.12,37.5,25,62.5
2004,0,0,0,0,0,0,0,-,-,0,0,0,-,2004,14.1,9.15,11.2,0,0,0,2003,-0.7,0,0,0
2003,0,0,0,0.3,0,0.3,0.3,-,-,5.88,4.81,0.03,-,2003,15.3,8.25,11.1,0,2.71,2.71,2002,0.3,0,100,100
2002,0,0,0,0.4,0,0.4,0.4,-,-,0,0,0,-,2002,14,8.2,11.1,0,3.6,3.6,2001,0.48,0,83.3,83.3
2001,0,0,0,0.3,0,0.3,0.3,-,-,0,0,0,-,2001,21.9,7.9,13.1,0,2.29,2.29,2000,0.29,0,103,103
2000,1.1,0,1.1,1,0.5,1.5,2.6,-,-,0,0,0,-,2000,52.5,12.05,31,3.55,4.84,8.39,1999,2.46,44.7,61,106
1999,0,0,0,1.3,1.2,2.5,2.5,-,-,0,0,0,-,1999,70.5,23.7,44.2,0,5.66,5.66,1998,1.15,0,217,217
1998,0,0,0,1.3,0,1.3,1.3,-,-,0,0,0,-,1998,103.5,30,50.3,0,2.58,2.58,1997,2.03,0,64,64
1997,1,0,1,0.5,0,0.5,1.5,-,-,0,0,0,-,1997,56.5,29,40.5,2.47,1.23,3.7,1996,2.56,39.1,19.5,58.6
1996,1,0,1,1,0,1,2,-,-,0,0,0,-,1996,48.5,38.29,41.5,2.41,2.41,4.82,1995,3.13,31.9,31.9,63.9
1995,1,0,1,0.4,0,0.4,1.4,-,-,0,0,0,-,1995,53.5,38.5,43.9,2.28,0.91,3.19,1994,1.9,52.6,21.1,73.7
1994,0,0,0,1.2,0,1.2,1.2,-,-,0,0,0,-,1994,54,36.9,43.5,0,2.76,2.76,1993,1.6,0,74.9,74.9
1993,0.5,0,0.5,0.5,0,0.5,1,-,-,0,0,0,-,1993,49.7,30.3,36,1.39,1.39,2.78,1992,1.42,35.3,35.3,70.6
1992,0,0,0,1.5,0,1.5,1.5,-,-,0,0,0,-,1992,66,32.7,45.2,0,3.32,3.32,1991,1.48,0,101,101
1991,1,0,1,0.5,0.15,0.65,1.65,-,-,0,0,0,-,1991,74,27.1,51.5,1.94,1.26,3.2,1990,1.37,72.7,47.3,120
1990,2,0,2,1,0,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,1989,-,-,-,-
1989,3,0,3,0.5,0.15,0.65,3.65,-,-,-,-,-,-,-,-,-,-,-,-,-,1988,-,-,-,-
1988,3,0,3,0,0,0,3,-,-,-,-,-,-,-,-,-,-,-,-,-,1987,-,-,-,-
1987,3,0,3,0,0.17,0.17,3.17,-,-,-,-,-,-,-,-,-,-,-,-,-,1986,-,-,-,-
1986,1.2,0,1.2,3,0.21,3.21,4.41,-,-,-,-,-,-,-,-,-,-,-,-,-,1985,-,-,-,-
1985,2.46,0,2.46,1.6,0.52,2.12,4.58,-,-,-,-,-,-,-,-,-,-,-,-,-,1984,-,-,-,-
1984,1.2,0,1.2,0,0,0,1.2,-,-,-,-,-,-,-,-,-,-,-,-,-,1983,-,-,-,-
平均,1.21,0,1.21,0.54,0.08,0.63,1.84,,,,,,,平均,43.7,24.1,32.1,3,1.6,4.6,平均,1.86,42.7,37.5,80.2
