盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1.8,0,1.8,0,0,0,1.8,58.3,0,-,-,-,-,2018,53.2,43.95,47.8,3.77,0,3.77,2017,1.71,105,0,105
2017,3,0,3,0,0,0,3,97.2,0,-,-,-,-,2017,67.1,50.4,60.7,4.94,0,4.94,2016,4.09,73.3,0,73.3
2016,3,0,3,0,0,0,3,97.2,0,-,-,-,-,2016,72.9,48.55,63.3,4.74,0,4.74,2015,3.94,76.1,0,76.1
2015,3,0,3,0,0,0,3,97.2,0,320,2,2.88,0,2015,78.1,48.8,64.5,4.65,0,4.65,2014,4.94,60.7,0,60.7
2014,3,0,3,0,0,0,3,97.2,0,501,2.7,3.34,0,2014,91,65.1,75.9,3.95,0,3.95,2013,5.72,52.4,0,52.4
2013,1.5,0,1.5,1.5,0,1.5,3,42.3,423,429,2.7,2.86,0,2013,103,72.7,83.9,1.79,1.79,3.57,2012,5.64,26.6,26.6,53.2
2012,1.4,0,1.4,1.4,0,1.4,2.8,34.6,346,230,2.7,1.54,0,2012,81.8,64.5,72.7,1.93,1.93,3.85,2011,3.45,40.6,40.6,81.2
2011,2,0,2,2,0,2,4,41.2,412,279,2.7,1.86,0,2011,90.8,58.2,70.3,2.84,2.84,5.69,2010,5.01,39.9,39.9,79.8
2010,2,0,2,2.5,0,2.5,4.5,33,412,363,2.7,2.42,0,2010,84.6,57.7,67.6,2.96,3.7,6.66,2009,8.15,24.5,30.7,55.2
2009,1,0,1,1,0,1,2,15,150,95.8,2.7,0.64,0,2009,76.5,22.5,53.3,1.88,1.88,3.75,2008,2.37,42.2,42.2,84.4
2008,1.2,0,1.2,1.5,0,1.5,2.7,-,-,86.4,1.55,0.58,0,2008,64,26.25,45.5,2.63,3.29,5.93,2007,4.27,28.1,35.1,63.2
2007,0.75,0,0.75,0.7,0,0.7,1.45,-,-,32.7,1.67,0.22,-,2007,75.4,28.5,46.3,1.62,1.51,3.13,2006,1.61,46.6,43.5,90.1
2006,0.75,0,0.75,0.7,0,0.7,1.45,-,-,30.5,2.15,0.2,-,2006,37.55,22.4,28.4,2.64,2.46,5.1,2005,1.25,60,56,116
2005,1,0,1,0.85,0,0.85,1.85,-,-,41.4,1.81,0.28,-,2005,40.8,21.15,32.9,3.04,2.58,5.62,2004,2.18,45.9,39,84.9
2004,1,0,1,0.96,0,0.96,1.96,-,-,41.1,1.43,0.27,-,2004,55,37.2,43.3,2.31,2.22,4.53,2003,3.01,33.2,31.9,65.1
2003,0.85,0,0.85,0.8,0,0.8,1.65,-,-,29.4,1.04,0.2,-,2003,50.5,37.7,44.7,1.9,1.79,3.69,2002,3.19,26.6,25.1,51.7
2002,0.68,0,0.68,0.6,0,0.6,1.28,-,-,0,0,0,-,2002,48.4,21.1,33.5,2.03,1.79,3.83,2001,2.02,33.7,29.7,63.4
2001,0.6,0,0.6,0.65,0,0.65,1.25,-,-,0,0,0,-,2001,26.2,15.3,20.8,2.88,3.12,6.01,2000,1.72,34.9,37.8,72.7
2000,0.6,0,0.6,0.5,0,0.5,1.1,-,-,0,0,0,-,2000,34.2,17.7,24.3,2.47,2.06,4.52,1999,1.58,38,31.6,69.6
1999,0.2,0,0.2,1,0,1,1.2,-,-,0,0,0,-,1999,41.1,26.1,33.2,0.6,3.01,3.62,1998,1.68,11.9,59.5,71.4
1998,0,0,0,1.2,0,1.2,1.2,-,-,0,0,0,-,1998,61,34.4,45.6,0,2.63,2.63,1997,1.14,0,105,105
1997,0.2,0,0.2,1,0,1,1.2,-,-,0,0,0,-,1997,75,37.4,50.5,0.4,1.98,2.38,1996,1.38,14.5,72.5,87
1996,0.2,0,0.2,1,0,1,1.2,-,-,0,0,0,-,1996,48.7,28.1,38,0.53,2.63,3.16,1995,1.52,13.2,65.8,78.9
1995,0,0,0,1.8,0.1,1.9,1.9,-,-,0,0,0,-,1995,43.3,26,32.3,0,5.89,5.89,1994,1.88,0,101,101
1994,0,0,0,1.6,0,1.6,1.6,-,-,0,0,0,-,1994,56.5,32,40.5,0,3.95,3.95,1993,2.05,0,78.1,78.1
1993,0,0,0,1.5,0,1.5,1.5,-,-,0,0,0,-,1993,55,33.29,41.7,0,3.6,3.6,1992,1.89,0,79.4,79.4
1992,0,0,0,2,0,2,2,-,-,0,0,0,-,1992,69.5,40.29,53.8,0,3.72,3.72,1991,2.13,0,94,94
1991,1,0,1,0.8,0,0.8,1.8,-,-,0,0,0,-,1991,63,28.6,48.2,2.07,1.66,3.73,1990,2.03,49.3,39.5,88.8
1990,0,0,0,2,0,2,2,-,-,0,-,0,-,-,-,-,-,-,-,-,1989,-,-,-,-
1989,0,0,0,2.5,0,2.5,2.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1988,-,-,-,-
1988,0.5,0,0.5,2.2,0,2.2,2.7,-,-,-,-,-,-,-,-,-,-,-,-,-,1987,-,-,-,-
1987,0.3,0,0.3,1.58,0.12,1.7,2,-,-,-,-,-,-,-,-,-,-,-,-,-,1986,-,-,-,-
1986,0.3,0,0.3,2.5,0,2.5,2.8,-,-,-,-,-,-,-,-,-,-,-,-,-,1985,-,-,-,-
1985,0.3,0,0.3,0,0,0,0.3,-,-,-,-,-,-,-,-,-,-,-,-,-,1984,-,-,-,-
1984,0.3,0,0.3,1,0,1,1.3,-,-,-,-,-,-,-,-,-,-,-,-,-,1983,-,-,-,-
平均,0.93,0,0.93,1.12,0.01,1.13,2.06,,,,,,,平均,62.3,37.4,48.7,2.1,2.2,4.3,平均,2.91,34.9,43,78
累計,32.4,0,32.4,39.3,0.22,39.6,72,,,,,,,累計,,,,,,,累計,81.5,,,
