盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,0,0,0,0,0,0,-,-,-,-,2018,16,9.92,12.5,0,0,0,2017,-0.3,0,0,0
2017,0,0.3,0.3,0,0,0,0.3,1.93,0,-,-,-,-,2017,15.4,9.85,11.4,2.63,0,2.63,2016,-1.5,-20,0,-20
2016,0,0.3,0.3,0,0,0,0.3,1.9,0,-,-,-,-,2016,12.8,9.29,10.7,2.8,0,2.8,2015,-2.9,-10.3,0,-10.3
2015,0,0,0,0.25,0.25,0.5,0.5,0,31,1.53,2.49,0.02,0,2015,19.15,7.82,13.3,0,3.77,3.77,2014,0.1,0,500,500
2014,1,0,1,0.2,0,0.2,1.2,6.09,12.2,7.45,1.15,0.07,0,2014,23.7,15.9,19.6,5.11,1.02,6.13,2013,1.06,94.3,18.9,113
2013,1,0,1,0,0,0,1,6.09,0,2.81,0.36,0.03,0,2013,19.2,15.7,17.4,5.73,0,5.73,2012,1.23,81.3,0,81.3
2012,1.1,0,1.1,0,0,0,1.1,6.99,0,7.16,0.74,0.72,0,2012,24.45,15.65,19.7,5.59,0,5.59,2011,1.52,72.4,0,72.4
2011,1.32,0,1.32,0,0,0,1.32,8.42,0,8.63,0.71,0.86,0,2011,31.95,18.55,25.1,5.27,0,5.27,2010,1.89,70.1,0,70.1
2010,1,0,1,0,0,0,1,6.48,0,4.6,0.9,0.46,0,2010,37.55,23.35,29.8,3.36,0,3.36,2009,0.79,127,0,127
2009,0.5,0,0.5,1.4,0,1.4,1.9,2.83,79.1,10.8,0.9,0.38,3.23,2009,35,16.95,26.7,1.87,5.25,7.12,2008,2.12,23.6,66,89.6
2008,2.5,0,2.5,0.2,0,0.2,2.7,-,-,60.1,1.8,0.78,7.2,2008,57.8,15.45,38.2,6.54,0.52,7.06,2007,5.03,49.7,4,53.7
2007,2.3,0,2.3,0.2,0,0.2,2.5,-,-,45.4,1.8,0.62,-,2007,88,41.5,64.8,3.55,0.31,3.86,2006,3.79,60.7,5.3,66
2006,1.2,0,1.2,0.2,0.8,1,2.2,-,-,29.4,1.8,0.31,-,2006,44.25,30.25,36,3.33,2.78,6.11,2005,2.74,43.8,36.5,80.3
2005,2,0,2,0.2,0.8,1,3,-,-,46.8,1.8,0.49,-,2005,42.1,31.15,36.6,5.47,2.73,8.2,2004,4.82,41.5,20.7,62.2
2004,1.53,0,1.53,0,0.51,0.51,2.03,-,-,24.7,1.8,0.55,-,2004,47,30.6,39.3,3.88,1.29,5.17,2003,2.75,55.5,18.5,74
2003,1.5,0,1.5,0,0,0,1.5,-,-,15.6,1.8,0.02,-,2003,45.7,23.4,33.4,4.49,0,4.49,2002,1.69,88.8,0,88.8
2002,1,0,1,0,1,1,2,-,-,0,0,0,-,2002,71.5,26.3,43.3,2.31,2.31,4.62,2001,2.15,46.5,46.5,93
2001,0.5,0,0.5,0.5,1,1.5,2,-,-,0,0,0,-,2001,64,22.1,42.8,1.17,3.5,4.67,2000,2.26,22.1,66.4,88.5
2000,1,0,1,0.74,0.76,1.5,2.5,-,-,0,0,0,-,2000,150,29.1,75.6,1.32,1.99,3.31,1999,2.34,42.7,64.1,107
1999,1,0,1,0.9,0.1,1,2,-,-,0,0,0,-,1999,86,46.4,64.5,1.55,1.55,3.1,1998,2.07,48.3,48.3,96.6
1998,0,0,0,2.1,0.9,3,3,-,-,0,0,0,-,1998,107,58,80.5,0,3.72,3.72,1997,2.94,0,102,102
1997,0.5,0,0.5,1.5,1,2.5,3,-,-,0,0,0,-,1997,102.5,48.4,76.2,0.66,3.28,3.94,1996,2.67,18.7,93.6,112
1996,0.5,0,0.5,1,1.5,2.5,3,-,-,0,0,0,-,1996,71,31.2,47,1.06,5.32,6.38,1995,3.24,15.4,77.2,92.6
1995,0,0,0,2,1,3,3,-,-,0,0,0,-,1995,86,42.5,63.9,0,4.69,4.69,1994,4.27,0,70.2,70.2
1994,0,0,0,3,0,3,3,-,-,0,0,0,-,1994,110.5,80,89.5,0,3.35,3.35,1993,4.99,0,60.1,60.1
1993,0,0,0,2,1,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,1992,4.15,0,72.2,72.2
平均,0.83,0.02,0.85,0.63,0.41,1.04,1.89,,,,,,,平均,56.3,28,40.7,2.7,1.9,4.6,平均,2.15,37.4,52.7,90.1
累計,21.5,0.6,22.1,16.4,10.6,27,49.1,,,,,,,累計,,,,,,,累計,55.9,,,
