盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1.5,0,1.5,1,0,1,2.5,63.6,424,-,-,-,-,2018,47.3,34.8,40.4,3.71,2.47,6.19,2017,2.03,73.9,49.3,123
2017,1.45,0,1.45,0,0,0,1.45,53.5,0,-,-,-,-,2017,38.9,33.35,35.1,4.13,0,4.13,2016,1.72,84.3,0,84.3
2016,1.33,0,1.33,0,0,0,1.33,49.1,0,-,-,-,-,2016,38.3,25.45,33,4.03,0,4.03,2015,1.56,85.3,0,85.3
2015,2.49,0,2.49,0,0,0,2.49,91.9,0,93.5,0.86,0.59,0,2015,45.4,26.9,37.8,6.58,0,6.58,2014,2.93,85,0,85
2014,2.3,0,2.3,0,0,0,2.3,84.9,0,86.4,0.86,0.6,0,2014,49.8,41.35,45.7,5.03,0,5.03,2013,2.72,84.6,0,84.6
2013,1.9,0,1.9,0,0,0,1.9,70.2,0,71.3,0.92,0.45,0,2013,46.95,33.75,39.8,4.77,0,4.77,2012,2.09,90.9,0,90.9
2012,1.9,0,1.9,0,0,0,1.9,70.2,0,71.3,0.83,0.45,0,2012,39.75,31.6,35.8,5.31,0,5.31,2011,2.33,81.5,0,81.5
2011,2,0,2,0,0,0,2,73.8,0,230,2.86,0.45,0,2011,49.45,29,36.8,5.43,0,5.43,2010,2.43,82.3,0,82.3
2010,1.8,0,1.8,0,0,0,1.8,59.3,0,185,2.49,0.61,0,2010,36.4,24.6,30.4,5.91,0,5.91,2009,2.26,79.6,0,79.6
2009,1.32,0,1.32,0,0,0,1.32,43.5,0,137,2.37,0.68,0,2009,39.8,21.9,32.4,4.07,0,4.07,2008,1.75,75.4,0,75.4
2008,1.9,0,1.9,0.1,0,0.1,2,-,-,207,2.51,0.97,11.1,2008,60.7,14.15,38.5,4.94,0.26,5.2,2007,2.55,74.5,3.9,78.4
2007,1.7,0,1.7,0.1,0,0.1,1.8,-,-,184,2.68,0.92,-,2007,57.8,24.9,37.8,4.5,0.26,4.77,2006,2.2,77.3,4.5,81.8
2006,1.41,0,1.41,0.16,0,0.16,1.56,-,-,150,2.64,0.75,-,2006,31.1,20.85,25.1,5.6,0.62,6.22,2005,1.97,71.4,7.9,79.3
2005,0.7,0,0.7,0.5,0,0.5,1.2,-,-,109,2.48,2.92,-,2005,24.2,17.5,20,3.5,2.5,6,2004,1.59,44,31.4,75.5
2004,0.35,0,0.35,0.35,0,0.35,0.7,-,-,61.5,3.49,1.02,-,2004,21.8,13.45,17.5,1.99,1.99,3.99,2003,0.6,58.3,58.3,117
2003,0.1,0,0.1,0.2,0,0.2,0.3,-,-,25.8,8.99,0.43,-,2003,18,9.85,13.4,0.75,1.49,2.24,2002,0.02,500,1000,1500
2002,0,0,0,0,0.2,0.2,0.2,-,-,0,0,0,-,2002,13.9,7.1,9.99,0,2,2,2001,0.05,0,400,400
2001,0,0,0,0,0.3,0.3,0.3,-,-,0,0,0,-,2001,19.9,7,10.8,0,2.77,2.77,2000,0.46,0,65.2,65.2
2000,0.2,0,0.2,0.5,0.3,0.8,1,-,-,0,0,0,-,2000,55.5,14.3,26.2,0.76,3.06,3.82,1999,1.2,16.7,66.7,83.3
1999,0.2,0,0.2,0.2,0.8,1,1.2,-,-,0,0,0,-,1999,32.8,18.8,23.6,0.85,4.24,5.08,1998,1.6,12.5,62.5,75
1998,0.5,0,0.5,0.4,0.6,1,1.5,-,-,0,0,0,-,1998,40.5,26,31.9,1.57,3.13,4.7,1997,1.18,42.4,84.7,127
1997,0.2,0,0.2,0.4,0.6,1,1.2,-,-,0,0,0,-,1997,65,31.9,47.3,0.42,2.11,2.54,1996,1.16,17.2,86.2,103
1996,0.5,0,0.5,0.7,0.3,1,1.5,-,-,0,0,0,-,1996,68,33.5,51.9,0.96,1.93,2.89,1995,1.76,28.4,56.8,85.2
1995,1,0,1,1.2,0,1.2,2.2,-,-,0,0,0,-,1995,59,30.7,43.5,2.3,2.76,5.06,1994,2.08,48.2,57.8,106
1994,2,0,2,0.3,1,1.3,3.3,-,-,0,0,0,-,1994,79.5,48,58.7,3.41,2.21,5.62,1993,3.68,54.3,35.3,89.6
1993,2,0,2,0,1,1,3,-,-,0,0,0,-,1993,75,48.5,56.9,3.52,1.76,5.27,1992,3.25,61.5,30.7,92.2
