盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.4,0,0.4,0,0,0,0.4,1.04,0,-,-,-,-,2018,32.35,19,22.8,1.76,0,1.76,2017,0.36,111,0,111
2017,0.8,0,0.8,0,0,0,0.8,2.09,0,-,-,-,-,2017,24.65,16.3,18.6,4.29,0,4.29,2016,0.96,83.3,0,83.3
2016,0.6,0,0.6,0,0,0,0.6,1.57,0,-,-,-,-,2016,20.3,13.65,16.3,3.67,0,3.67,2015,0.86,69.8,0,69.8
2015,0.6,0,0.6,0,0,0,0.6,1.57,0,2.6,1,0.14,0,2015,18.35,13.15,15.5,3.86,0,3.86,2014,1,60,0,60
2014,0.32,0,0.32,0,0,0,0.32,0.84,0,1.38,1.21,0.07,0,2014,18.5,14.1,16.1,1.99,0,1.99,2013,0.44,72.7,0,72.7
2013,0.15,0.1,0.25,0,0,0,0.25,0.39,0,0.65,0.94,0.03,0,2013,19.2,11.55,14.3,1.74,0,1.74,2012,0.27,92.6,0,92.6
2012,0.5,0,0.5,0,0,0,0.5,1.31,0,2.16,1.94,0.12,0,2012,19,11.2,13.7,3.64,0,3.64,2011,0.43,116,0,116
2011,1,0,1,0,0,0,1,2.61,0,4.33,1.58,0.23,0,2011,26.8,11.5,19.4,5.17,0,5.17,2010,1.05,95.2,0,95.2
2010,1,0,1,0.5,0,0.5,1.5,2.49,12.4,6.18,1.46,0.33,0,2010,33.3,19.9,24.6,4.07,2.04,6.11,2009,1.7,58.8,29.4,88.2
2009,1.2,0,1.2,1.5,0,1.5,2.7,2.59,32.4,9.68,1.37,0.52,0,2009,39,27.3,32.3,3.72,4.64,8.36,2008,3.26,36.8,46,82.8
2008,2,0,2,0.5,0,0.5,2.5,-,-,8.53,1.29,0.46,0,2008,60.8,19.85,41.5,4.82,1.21,6.03,2007,3.21,62.3,15.6,77.9
2007,1.29,0,1.29,0,0,0,1.29,-,-,4.4,1.99,0.23,-,2007,59.9,15.7,35,3.68,0,3.68,2006,1.09,118,0,118
2006,0.34,0,0.34,0,0,0,0.34,-,-,1.16,0.85,0.06,-,2006,16.35,8.41,10.9,3.13,0,3.13,2005,0.67,50.7,0,50.7
2005,0,0,0,0,0,0,0,-,-,0,0,0,-,2005,11.5,8.05,9.43,0,0,0,2004,-0.73,0,0,0
2004,0.15,0,0.15,0,0,0,0.15,-,-,0.49,0.63,0.01,-,2004,13.7,7.8,10.2,1.47,0,1.47,2003,0.38,39.5,0,39.5
2003,0.4,0,0.4,0,0,0,0.4,-,-,1.37,1.46,0.03,-,2003,18.3,10,12.5,3.21,0,3.21,2002,0.46,87,0,87
2002,0.7,0,0.7,0,0,0,0.7,-,-,0,0,0,-,2002,21.2,12,16,4.37,0,4.37,2001,0.88,79.5,0,79.5
2001,0.5,0,0.5,0.4,0.6,1,1.5,-,-,0,0,0,-,2001,29.9,10.45,16.8,2.97,5.94,8.91,2000,1.1,45.5,90.9,136
2000,0,0,0,1.25,0.95,2.2,2.2,-,-,0,0,0,-,2000,42.4,18.1,30.1,0,7.31,7.31,1999,1.56,0,141,141
1999,0,0,0,1.3,0.9,2.2,2.2,-,-,0,0,0,-,1999,46.9,28.5,38.8,0,5.67,5.67,1998,1.61,0,137,137
1998,0,0,0,1.4,0.8,2.2,2.2,-,-,0,0,0,-,1998,63,40.5,49.3,0,4.46,4.46,1997,2.08,0,106,106
1997,0,0,0,1.4,0.1,1.5,1.5,-,-,0,0,0,-,1997,58,38.1,44.1,0,3.4,3.4,1996,1.56,0,96.2,96.2
1996,0,0,0,1.3,0.2,1.5,1.5,-,-,0,0,0,-,-,-,-,-,-,-,-,1995,1.63,0,92.3,92.3
1995,0,0,0,1.5,0,1.5,1.5,-,-,0,-,0,-,-,-,-,-,-,-,-,1994,-,-,-,-
1994,0,0,0,1.5,0,1.5,1.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1993,-,-,-,-
1993,0,0,0,2,0.5,2.5,2.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1992,-,-,-,-
平均,0.46,0,0.46,0.56,0.16,0.72,1.18,,,,,,,平均,31.5,17.1,23.1,2.6,1.6,4.2,平均,1.12,55.6,32.8,88.4
累計,12,0.1,12,14.6,4.05,18.6,30.6,,,,,,,累計,,,,,,,累計,25.8,,,
