盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.45,0.05,0.5,0,0,0,0.5,0.9,0,-,-,-,-,2018,17.75,12.8,15.1,3.31,0,3.31,2017,0.55,90.9,0,90.9
2017,0.2,0.3,0.5,0,0,0,0.5,0.88,0,-,-,-,-,2017,16.05,9.91,11.3,4.41,0,4.41,2016,0.56,89.3,0,89.3
2016,0,0.1,0.1,0,0,0,0.1,0.18,0,-,-,-,-,2016,12.15,7.76,9.94,1.01,0,1.01,2015,-0.24,-41.7,0,-41.7
2015,0.1,0,0.1,0,0,0,0.1,0.18,0,0.47,2.7,0.02,0,2015,11.8,7.22,9.82,1.02,0,1.02,2014,0.12,83.3,0,83.3
2014,0.6,0,0.6,0,0,0,0.6,0.88,0,2.91,2.7,0.1,0,2014,16.1,10.5,13.6,4.41,0,4.41,2013,0.73,82.2,0,82.2
2013,0.55,0,0.55,0,0,0,0.55,0.81,0,2.45,2.7,0.08,0,2013,17.65,10.05,13.9,3.95,0,3.95,2012,0.62,88.7,0,88.7
2012,0.6,0,0.6,0.43,0,0.43,1.03,0.85,6.08,6.45,3.06,0.21,0,2012,16,9.6,12.1,4.95,3.56,8.51,2011,1.56,38.5,27.7,66.1
2011,0.77,0,0.77,0,0.22,0.22,0.98,1.05,3,3.15,2.18,0.11,0,2011,22.1,13.3,16.4,4.67,1.33,6.01,2010,1.22,62.7,17.9,80.7
2010,0.23,0,0.23,0,0.2,0.2,0.43,0.26,2.31,0.77,4.55,0.03,0,2010,19.75,9.87,14.9,1.52,1.35,2.86,2009,0.14,161,143,304
2009,0.14,0,0.14,0,0.22,0.22,0.36,0.16,2.5,0.46,1.6,0.02,0,2009,12.1,5.61,8.75,1.62,2.54,4.16,2008,0.24,59.2,92.5,152
2008,1.06,0,1.06,0.53,0,0.53,1.59,-,-,6.32,2.7,0.21,0,2008,18.9,6.5,13.5,7.85,3.93,11.8,2007,2.17,48.9,24.5,73.4
2007,1.3,0,1.3,0.4,0,0.4,1.7,-,-,5.66,2.65,0.17,-,2007,28.1,16.4,20.8,6.25,1.92,8.18,2006,2.26,57.5,17.7,75.2
2006,0.3,0,0.3,0.52,0.18,0.7,1,-,-,2.55,2.7,0.06,-,2006,18.15,11,13.9,2.16,5.05,7.21,2005,1.24,24.2,56.5,80.6
2005,0.3,0,0.3,0.15,0.1,0.25,0.55,-,-,1.14,2.7,0.02,-,2005,15.05,7.75,9.61,3.12,2.6,5.73,2004,0.57,52.6,43.9,96.5
2004,0,0,0,0,0,0,0,-,-,0,0,0,-,2004,15.2,7.6,9.7,0,0,0,2003,0.49,0,0,0
2003,0,0,0,0,0,0,0,-,-,0,0,0,-,2003,13.5,6.6,9.46,0,0,0,2002,-0.59,0,0,0
2002,0.24,0,0.24,0,0.25,0.25,0.49,-,-,0,0,0,-,2002,12.05,6.1,8.33,2.92,3,5.92,2001,0.01,2430,2500,4930
2001,1,0,1,0.1,0.9,1,2,-,-,0,0,0,-,2001,23,6.4,13.3,7.5,7.5,15,2000,1.51,66.2,66.2,132
2000,1,0,1,0.2,1.3,1.5,2.5,-,-,0,0,0,-,2000,35.9,14.9,25.3,3.95,5.92,9.87,1999,1.64,61,91.5,152
1999,1,0,1,0.3,1.2,1.5,2.5,-,-,0,0,0,-,1999,43,20.7,32.1,3.11,4.67,7.78,1998,2.08,48.1,72.1,120
1998,0,0,0,1,1,2,2,-,-,0,0,0,-,1998,74,38.79,55.3,0,3.62,3.62,1997,2.46,0,81.3,81.3
1997,0,0,0,1.2,0.3,1.5,1.5,-,-,0,0,0,-,-,-,-,-,-,-,-,1996,1.54,0,97.5,97.5
1996,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1995,-,-,-,-
1995,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1994,-,-,-,-
1994,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1993,-,-,-,-
1993,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1992,-,-,-,-
平均,0.38,0.02,0.4,0.19,0.23,0.41,0.81,,,,,,,平均,21.8,11.4,16.1,3.2,2.2,5.5,平均,0.95,159,152,311
累計,9.84,0.45,10.3,4.83,5.87,10.7,21,,,,,,,累計,,,,,,,累計,20.9,,,
