盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,4.13,0,4.13,0,0,0,4.13,23,0,-,-,-,-,2018,123.5,67.9,97.2,4.25,0,4.25,2017,4.68,88.3,0,88.3
2017,3.1,0,3.1,0,0,0,3.1,16.9,0,-,-,-,-,2017,113,50.6,78.6,3.94,0,3.94,2016,3.51,88.3,0,88.3
2016,1.96,0,1.96,0,0,0,1.96,10.6,0,-,-,-,-,2016,57.9,28.3,42.4,4.63,0,4.63,2015,2.19,89.6,0,89.6
2015,1.08,0,1.08,0,0,0,1.08,5.75,0,13.9,2.15,1.04,0,2015,33.55,12.4,17.4,6.16,0,6.16,2014,1.21,88.9,0,88.9
2014,0.91,0,0.91,0,0,0,0.91,4.85,0,11.7,2.09,0.88,0,2014,20.8,14,17.2,5.31,0,5.31,2013,1.06,86.1,0,86.1
2013,1.49,0,1.49,0,0,0,1.49,7.86,0,18.9,2.17,1.42,0,2013,19.2,14.8,16.7,8.96,0,8.96,2012,1.68,88.9,0,88.9
2012,1.47,0,1.47,0,0,0,1.47,7.7,0,19.3,2.23,1.45,0,2012,19.3,13.25,16.3,9.05,0,9.05,2011,1.66,88.8,0,88.8
2011,1.41,0,1.41,0.36,0,0.36,1.77,7.18,18.2,56.2,5.59,1.69,0,2011,21.6,12.05,16.9,8.39,2.12,10.5,2010,2.02,70,17.7,87.7
2010,1.1,0,1.1,0,0,0,1.1,5.49,0,34.3,5.26,1.03,0,2010,23.85,12.1,17.2,6.36,0,6.36,2009,1.23,89.1,0,89.1
2009,0.66,0,0.66,0,0,0,0.66,3.59,0,22.5,5.49,0.67,0,2009,16.05,6.71,10.8,6.14,0,6.14,2008,0.75,88.1,0,88.1
2008,0,0,0,0,0,0,0,-,-,0,0,0,0,2008,17.6,4.94,10.5,0,0,0,2007,-0.48,0,0,0
2007,0,0,0,0,0,0,0,-,-,0,0,0,-,2007,25.15,14.7,19,0,0,0,2006,0.04,0,0,0
2006,0,0,0,0,0,0,0,-,-,0,0,0,-,2006,23.25,14.5,18.2,0,0,0,2005,-0.58,0,0,0
2005,0,0,0,0,0,0,0,-,-,0,0,0,-,2005,20.1,9.77,15,0,0,0,2004,-1.14,0,0,0
2004,0,0,0,0,0,0,0,-,-,-,-,-,-,2004,31.2,11.95,20.1,0,0,0,2003,-4.85,0,0,0
2003,1.04,0,1.04,0.62,0.41,1.04,2.07,-,-,53.7,4.5,0.81,-,2003,42.9,20.5,28.1,3.68,3.68,7.37,2002,2.13,48.6,48.6,97.3
2002,0,0,0,2.25,0,2.25,2.25,-,-,0,0,0,-,2002,110.5,34.5,66.3,0,3.39,3.39,2001,3.54,0,63.6,63.6
2001,0,0,0,1.75,0.25,2,2,-,-,0,0,0,-,2001,93,28.7,49.5,0,4.04,4.04,2000,2.43,0,82.3,82.3
2000,0,0,0,1.45,0.55,2,2,-,-,-,-,-,-,2000,134,30.8,73.8,0,2.71,2.71,1999,2.02,0,99,99
1999,0,0,0,0.75,0.75,1.5,1.5,-,-,-,-,-,-,1999,124,38,65.4,0,2.29,2.29,1998,1.14,0,132,132
1998,0,0,0,1.95,1.05,3,3,-,-,-,-,-,-,1998,104.5,38.79,69.6,0,4.31,4.31,1997,2.35,0,128,128
1997,0,0,0,2.7,0.8,3.5,3.5,-,-,-,-,-,-,1997,145,54,99.6,0,3.52,3.52,1996,4.25,0,82.4,82.4
1996,0,0,0,1.5,1,2.5,2.5,-,-,-,-,-,-,1996,98,37,55.3,0,4.52,4.52,1995,4.46,0,56.1,56.1
1995,0,0,0,0,0,0,0,-,-,-,-,-,-,1995,46.5,36.5,41.4,0,0,0,1994,3.32,0,0,0
1994,0.2,0,0.2,0.7,0.8,1.5,1.7,-,-,-,-,-,-,-,-,-,-,-,-,-,1993,-,-,-,-
1993,0.2,0,0.2,1.22,0.77,1.99,2.19,-,-,-,-,-,-,-,-,-,-,-,-,-,1992,-,-,-,-
平均,0.72,0,0.72,0.59,0.25,0.83,1.55,,,,,,,平均,61,25.3,40.1,2.8,1.3,4.1,平均,1.61,38.1,29.5,67.6
累計,18.8,0,18.8,15.2,6.38,21.6,40.4,,,,,,,累計,,,,,,,累計,38.6,,,
