盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1.4,0,1.4,0.4,0,0.4,1.8,2.24,6.4,-,-,-,-,2018,39.5,32.85,36.2,3.87,1.11,4.98,2017,2.54,55.1,15.7,70.9
2017,1.75,0,1.75,0.45,0,0.45,2.2,2.68,6.89,-,-,-,-,2017,37.3,31.15,34,5.15,1.32,6.47,2016,3.07,57,14.7,71.7
2016,1.32,0,1.32,0.33,0,0.33,1.65,1.96,4.89,-,-,-,-,2016,33.8,26.4,30.1,4.38,1.09,5.47,2015,2.41,54.8,13.7,68.5
2015,0.9,0,0.9,0,0,0,0.9,1.33,0,4.01,1.8,0.04,0,2015,37.3,22.95,30.3,2.97,0,2.97,2014,1.5,60,0,60
2014,1,0,1,1.2,0,1.2,2.2,1.32,15.9,6.17,1.8,0.06,0,2014,45,28.5,37.1,2.69,3.23,5.92,2013,2.59,38.6,46.3,84.9
2013,1.2,0,1.2,0.8,0,0.8,2,1.47,9.8,5.83,1.59,0.06,0,2013,56.8,34.2,40.6,2.96,1.97,4.93,2012,3,40,26.7,66.7
2012,1.2,0,1.2,0.3,0,0.3,1.5,1.43,3.57,6.45,1.8,0.06,0,2012,43.7,32.5,36.7,3.27,0.82,4.09,2011,3.02,39.7,9.9,49.7
2011,1.1,0,1.1,0.3,0,0.3,1.4,1.27,3.46,5.42,1.77,0.05,0,2011,49.95,22.55,35.2,3.13,0.85,3.98,2010,2.65,41.5,11.3,52.8
2010,0.7,0,0.7,0,0,0,0.7,0.81,0,2.03,1.71,0.02,0,2010,31.25,12.5,20.4,3.43,0,3.43,2009,1.03,68,0,68
2009,0.7,0,0.7,0,0,0,0.7,0.81,0,1.66,1.7,0.02,0,2009,14.7,8.2,11.5,6.07,0,6.07,2008,0.85,82.4,0,82.4
2008,0.6,0,0.6,0,0,0,0.6,-,-,1.46,1.8,0.01,0,2008,15.7,6.45,10.9,5.48,0,5.48,2007,0.7,85.7,0,85.7
2007,0.5,0,0.5,0,0,0,0.5,-,-,0.86,1.8,0.01,-,2007,16.75,9.83,11.7,4.27,0,4.27,2006,0.42,119,0,119
2006,0.5,0,0.5,0,0,0,0.5,-,-,0.94,1.8,0.01,-,2006,11.3,8,9.35,5.35,0,5.35,2005,0.45,111,0,111
2005,0.5,0,0.5,0,0,0,0.5,-,-,0.4,0.8,0,-,2005,12.3,8.8,9.58,5.22,0,5.22,2004,0.44,114,0,114
2004,0.5,0,0.5,0,0,0,0.5,-,-,-,-,-,-,2004,15.3,8.85,10.5,4.77,0,4.77,2003,0.74,67.6,0,67.6
2003,0.5,0,0.5,0,0,0,0.5,-,-,1.28,1.8,0.01,-,2003,17.3,9,11.5,4.34,0,4.34,2002,0.62,80.6,0,80.6
2002,0.5,0,0.5,0,0,0,0.5,-,-,0,0,0,-,2002,22.6,12.4,16,3.12,0,3.12,2001,0.74,67.6,0,67.6
2001,0.6,0,0.6,0.3,0,0.3,0.9,-,-,0,0,0,-,2001,21.2,11,15.6,3.85,1.92,5.77,2000,1.15,52.2,26.1,78.3
2000,1,0,1,0.5,0,0.5,1.5,-,-,0,0,0,-,2000,50.5,16.2,32.4,3.09,1.55,4.64,1999,2.01,49.8,24.9,74.6
1999,0.5,0,0.5,1,0,1,1.5,-,-,-,-,-,-,1999,51,27.9,42.8,1.17,2.34,3.5,1998,1.51,33.1,66.2,99.3
1998,0.5,0,0.5,1,0.5,1.5,2,-,-,0,0,0,-,1998,71.5,46,56.1,0.89,2.68,3.57,1997,1.97,25.4,76.1,102
1997,0,0,0,1.5,0.2,1.7,1.7,-,-,0,0,0,-,1997,75,32.7,55.6,0,3.06,3.06,1996,1.71,0,99.4,99.4
1996,0.3,0,0.3,1.5,0.5,2,2.3,-,-,0,0,0,-,1996,44.6,30.6,35.3,0.85,5.67,6.52,1995,1.95,15.4,103,118
1995,0.3,0,0.3,1.5,0.5,2,2.3,-,-,0,0,0,-,1995,38.7,28.7,33.2,0.9,6.02,6.93,1994,2.34,12.8,85.5,98.3
1994,0.5,0,0.5,1,1,2,2.5,-,-,0,0,0,-,-,-,-,-,-,-,-,1993,2.37,21.1,84.5,106
1993,1,0,1,1,4,5,6,-,-,0,0,0,-,-,-,-,-,-,-,-,1992,5.86,17.1,85.3,102
平均,0.75,0,0.75,0.5,0.26,0.76,1.51,,,,,,,平均,35.5,21.2,27.6,3.4,1.4,4.8,平均,1.83,54.2,30.3,84.5
累計,19.6,0,19.6,13.1,6.7,19.8,39.3,,,,,,,累計,,,,,,,累計,47.6,,,
