盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,3.5,0,3.5,0,0,0,3.5,5.67,0,-,-,-,-,2018,83.5,78.1,80.9,4.33,0,4.33,2017,4.88,71.7,0,71.7
2017,4,0,4,0,0,0,4,6.48,0,-,-,-,-,2017,85.4,78.5,81.5,4.91,0,4.91,2016,6.52,61.3,0,61.3
2016,3.8,0,3.8,0,0,0,3.8,6.16,0,-,-,-,-,2016,80.5,68.4,75.6,5.03,0,5.03,2015,5.8,65.5,0,65.5
2015,3.8,0,3.8,0,0,0,3.8,6.16,0,3.19,0.31,0.19,0,2015,91,61.8,77.6,4.89,0,4.89,2014,6.39,59.5,0,59.5
2014,4.2,0,4.2,0,0,0,4.2,6.8,0,1.39,0.14,0.14,0,2014,91.6,73.7,80.9,5.19,0,5.19,2013,6.33,66.4,0,66.4
2013,3.5,0,3.5,0,0,0,3.5,5.67,0,1.16,0.13,0.12,0,2013,85,58,71.9,4.87,0,4.87,2012,5.39,64.9,0,64.9
2012,2.5,0,2.5,0,0,0,2.5,4.05,0,0.83,0.12,0.08,0,2012,66,42.4,51.9,4.82,0,4.82,2011,4.31,58,0,58
2011,2.5,0,2.5,0,0,0,2.5,4.05,0,0.83,0.15,0.08,0,2011,54,39.5,44.8,5.58,0,5.58,2010,3.46,72.3,0,72.3
2010,2.5,0,2.5,0,0,0,2.5,4.05,0,0.83,0.11,0.08,0,2010,50.5,40.4,44.5,5.61,0,5.61,2009,4.65,53.8,0,53.8
2009,1.8,0,1.8,0,0,0,1.8,2.92,0,0.6,0.13,0.06,0,2009,45.2,28.5,37.2,4.84,0,4.84,2008,2.8,64.3,0,64.3
2008,2,0,2,0.13,0,0.13,2.13,-,-,0.7,0.11,0.07,0,2008,57.3,26.7,39.1,5.11,0.32,5.43,2007,3.9,51.3,3.2,54.5
2007,2.5,0,2.5,0,0,0,2.5,-,-,0.82,0.11,0.08,-,2007,70,39.5,54.9,4.56,0,4.56,2006,4.49,55.7,0,55.7
2006,2.2,0,2.2,0,0,0,2.2,-,-,0.72,0.11,0.07,-,2006,64.4,37,45.3,4.86,0,4.86,2005,4.14,53.1,0,53.1
2005,2.5,0,2.5,0,0,0,2.5,-,-,0.82,0.13,0.08,-,2005,45.8,34.65,40.1,6.24,0,6.24,2004,3.87,64.6,0,64.6
2004,2,0,2,0,0,0,2,-,-,0.65,0.12,0.07,-,2004,45.4,36.1,40.2,4.97,0,4.97,2003,3.3,60.6,0,60.6
2003,2,0,2,0.24,0,0.24,2.24,-,-,0.72,0.14,0.07,-,2003,45.5,33.8,38.5,5.2,0.62,5.82,2002,3.17,63.1,7.6,70.7
2002,2,0,2,0,0,0,2,-,-,0,0,0,-,2002,47.8,31.1,38.6,5.18,0,5.18,2001,3.39,59,0,59
2001,2,0,2,0,0,0,2,-,-,0,0,0,-,2001,33.5,21,27.9,7.17,0,7.17,2000,2.58,77.5,0,77.5
2000,1.5,0,1.5,1.5,0,1.5,3,-,-,0,0,0,-,2000,70,20.2,45.9,3.27,3.27,6.54,1999,4.57,32.8,32.8,65.6
1999,1.5,0,1.5,1.5,0,1.5,3,-,-,0,0,0,-,1999,81.5,47,61.1,2.45,2.45,4.91,1998,4.31,34.8,34.8,69.6
1998,0,0,0,2,1,3,3,-,-,0,0,0,-,1998,109,69.5,81.9,0,3.66,3.66,1997,5.99,0,50.1,50.1
1997,1.25,0,1.25,1.25,0,1.25,2.5,-,-,0,0,0,-,-,-,-,-,-,-,-,1996,5.72,21.9,21.9,43.7
1996,1,0,1,1,0,1,2,-,-,0,-,0,-,-,-,-,-,-,-,-,1995,-,-,-,-
1995,0,0,0,2,0,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,1994,-,-,-,-
1994,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1993,-,-,-,-
1993,0,0,0,1.8,1.8,3.6,3.6,-,-,-,-,-,-,-,-,-,-,-,-,-,1992,-,-,-,-
平均,2.1,0,2.1,0.44,0.11,0.55,2.64,,,,,,,平均,66.8,46,55.3,4.7,0.5,5.2,平均,4.54,55.1,6.8,61.9
累計,54.6,0,54.6,11.4,2.8,14.2,68.8,,,,,,,累計,,,,,,,累計,100,,,
