盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.96,0,0.96,0,0,0,0.96,7.93,0,-,-,-,-,2018,37.95,29.2,32.1,2.99,0,2.99,2017,1.06,90.6,0,90.6
2017,1,0,1,0,0,0,1,8.26,0,-,-,-,-,2017,39.5,30.65,34.6,2.89,0,2.89,2016,1.2,83.3,0,83.3
2016,1.06,0,1.06,0,0,0,1.06,8.75,0,-,-,-,-,2016,35.3,18.4,28.3,3.74,0,3.74,2015,0.64,166,0,166
2015,1.52,0,1.52,0,0,0,1.52,12.6,0,12.9,1.13,0.26,0,2015,40.3,16.75,27.8,5.47,0,5.47,2014,1.38,110,0,110
2014,1.37,0,1.37,0.5,0,0.5,1.87,10.8,39.3,15.2,1.01,0.3,0,2014,47,31.25,40.7,3.37,1.23,4.6,2013,1.9,72.1,26.3,98.4
2013,2.6,0,2.6,0,0,0,2.6,20.4,0,21.1,0.82,0.42,0,2013,62.8,40.3,54.8,4.74,0,4.74,2012,3.27,79.5,0,79.5
2012,5,0,5,1,0,1,6,35.7,71.5,44.2,0.77,0.88,0,2012,81.7,51.5,68.7,7.28,1.46,8.73,2011,8.03,62.3,12.5,74.7
2011,3.5,0,3.5,1,0,1,4.5,22.7,650,30.2,0.92,0.6,0,2011,91,57.6,76.6,4.57,1.31,5.88,2010,5.05,69.3,19.8,89.1
2010,3.2,0,3.2,0,0,0,3.2,20.8,0,21.4,0.92,0.43,0,2010,68.5,36.1,47.6,6.73,0,6.73,2009,3.59,89.1,0,89.1
2009,2.8,0,2.8,0,0,0,2.8,18.2,0,18.8,0.68,0.38,0,2009,42.8,22.8,35.4,7.9,0,7.9,2008,4.26,65.7,0,65.7
2008,4.4,0,4.4,0,0,0,4.4,-,-,29.5,0.9,0.59,0,2008,57.3,19.2,38.9,11.3,0,11.3,2007,5.02,87.6,0,87.6
2007,2.75,0,2.75,0,0,0,2.75,-,-,18.4,0.9,0.37,-,2007,58.1,22.45,37.1,7.41,0,7.41,2006,3.14,87.6,0,87.6
2006,2,0,2,0.65,0,0.65,2.65,-,-,16.7,0.9,0.26,-,2006,24.9,16.75,20.9,9.59,3.12,12.7,2005,3.03,66,21.5,87.5
2005,1.65,0,1.65,0,0,0,1.65,-,-,4.47,0.39,0.22,-,2005,18.6,13.15,16.1,10.3,0,10.3,2004,1.9,86.8,0,86.8
2004,0.9,0,0.9,0,0,0,0.9,-,-,0,0,0,-,2004,17.3,10.35,13.2,6.82,0,6.82,2003,0.95,94.7,0,94.7
2003,0,0,0,0,0,0,0,-,-,0,0,0,-,2003,15.1,5.7,9.49,0,0,0,2002,0.06,0,0,0
2002,0.35,0,0.35,0,0,0,0.35,-,-,0,0,0,-,2002,10.45,4.38,6.76,5.18,0,5.18,2001,0.22,159,0,159
2001,0,0,0,0,0,0,0,-,-,0,0,0,-,2001,6,2.8,4.29,0,0,0,2000,-0.39,0,0,0
2000,0,0,0,0,0,0,0,-,-,0,0,0,-,2000,16.8,3.1,8.73,0,0,0,1999,-0.2,0,0,0
1999,0,0,0,0.5,0,0.5,0.5,-,-,0,0,0,-,1999,26.5,10.05,16.5,0,3.03,3.03,1998,0.25,0,200,200
1998,0,0,0,1.5,0,1.5,1.5,-,-,0,0,0,-,1998,33.2,15.7,25,0,5.99,5.99,1997,2.39,0,62.8,62.8
1997,0,0,0,3.5,0,3.5,3.5,-,-,0,0,0,-,1997,54,26.3,39.5,0,8.87,8.87,1996,3.69,0,94.9,94.9
1996,3.5,0,3.5,0,0,0,3.5,-,-,0,0,0,-,1996,47.2,33,37.6,9.3,0,9.3,1995,4.2,83.3,0,83.3
1995,0,0,0,2,0,2,2,-,-,0,0,0,-,1995,59,29.6,42.9,0,4.66,4.66,1994,2.48,0,80.8,80.8
1994,1.2,0,1.2,0,0,0,1.2,-,-,0,0,0,-,1994,62,32.79,43.4,2.76,0,2.76,1993,1.41,85.2,0,85.2
1993,1,0,1,0,0,0,1,-,-,0,0,0,-,1993,40.5,20,26.9,3.72,0,3.72,1992,1.01,98.5,0,98.5
1992,1.6,0,1.6,0,0,0,1.6,-,-,0,0,0,-,1992,40.29,22,30.3,5.29,0,5.29,1991,1.72,92.9,0,92.9
1991,0,0,0,1.2,0,1.2,1.2,-,-,-,-,-,-,1991,45.4,20.1,35,0,3.43,3.43,1990,1.17,0,103,103
1990,3.3,0,3.3,0,0,0,3.3,-,-,-,-,-,-,-,-,-,-,-,-,-,1989,-,-,-,-
1989,2.3,0,2.3,1.5,0,1.5,3.8,-,-,-,-,-,-,-,-,-,-,-,-,-,1988,-,-,-,-
1988,0,0,0,1.8,0,1.8,1.8,-,-,-,-,-,-,-,-,-,-,-,-,-,1987,-,-,-,-
1987,0,0,0,2.1,0.2,2.3,2.3,-,-,-,-,-,-,-,-,-,-,-,-,-,1986,-,-,-,-
1986,0,0,0,0.85,0.25,1.1,1.1,-,-,-,-,-,-,-,-,-,-,-,-,-,1985,-,-,-,-
1985,0.6,0,0.6,0.5,0.5,1,1.6,-,-,-,-,-,-,-,-,-,-,-,-,-,1984,-,-,-,-
1984,0.75,0,0.75,0,0.5,0.5,1.25,-,-,-,-,-,-,-,-,-,-,-,-,-,1983,-,-,-,-
平均,1.41,0,1.41,0.53,0.04,0.57,1.98,,,,,,,平均,42.1,22.9,32.1,4.3,1.2,5.5,平均,2.23,65.3,22.2,87.5
累計,49.3,0,49.3,18.6,1.45,20,69.4,,,,,,,累計,,,,,,,累計,62.4,,,
