盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0.1,0.1,0,0,0,0.1,0.19,0,-,-,-,-,2018,16.25,11.75,13.1,0.76,0,0.76,2017,-0.3,-33.3,0,-33.3
2017,0,0.1,0.1,0,0,0,0.1,0.19,0,-,-,-,-,2017,16.5,9.89,11.4,0.88,0,0.88,2016,-0.49,-20.4,0,-20.4
2016,0,0.1,0.1,0,0,0,0.1,0.19,0,-,-,-,-,2016,12.4,8.16,9.74,1.03,0,1.03,2015,-1.39,-7.2,0,-7.2
2015,0,0.1,0.1,0,0,0,0.1,0.2,0,0,0,0,0,2015,16,7.5,10.9,0.92,0,0.92,2014,-0.75,-13.3,0,-13.3
2014,0,0.1,0.1,0,0,0,0.1,0.2,0,0,0,0,0,2014,14.55,9.8,12.4,0.81,0,0.81,2013,-0.84,-11.9,0,-11.9
2013,0.4,0,0.4,0,0,0,0.4,0.82,0,0,0,0,0,2013,15.9,11.6,13.3,3,0,3,2012,0.01,4000,0,4000
2012,2,0,2,0,0,0,2,4.14,0,10,1.68,0.2,0,2012,32.15,13.05,21.3,9.4,0,9.4,2011,2.73,73.3,0,73.3
2011,3.17,0,3.17,0,0,0,3.17,6.78,0,10.3,1.03,0.42,0,2011,41.4,21.55,31.4,10.1,0,10.1,2010,4.52,70,0,70
2010,2.7,0,2.7,0,0,0,2.7,5.96,0,8.9,1.11,0.36,0,2010,48.8,36.5,42,6.42,0,6.42,2009,3.67,73.6,0,73.6
2009,2.4,0,2.4,0.1,0,0.1,2.5,5.17,2.16,10,1.35,0.04,1.16,2009,45.4,21.4,35.9,6.69,0.28,6.97,2008,3.4,70.6,2.9,73.5
2008,2.2,0,2.2,0.8,0,0.8,3,-,-,16.9,1.8,0.22,6.25,2008,72,16.8,41.5,5.31,1.93,7.24,2007,4.77,46.1,16.8,62.9
2007,2,0,2,0.36,0,0.36,2.37,-,-,15,2.7,0,-,2007,88.4,37.8,57.1,3.51,0.64,4.14,2006,3.05,65.6,12,77.5
2006,1.37,0,1.37,1,0,1,2.37,-,-,13.3,2.77,0,-,2006,57.2,30.6,41.2,3.32,2.43,5.75,2005,3.28,41.8,30.5,72.3
2005,1.57,0,1.57,1.22,0.03,1.26,2.83,-,-,12,2.59,0,-,2005,48,22.3,30.8,5.11,4.08,9.19,2004,3.75,41.9,33.5,75.4
2004,1.52,0,1.52,0.86,0.15,1.02,2.54,-,-,8.89,2.67,0,-,2004,43.5,22.3,31.6,4.82,3.21,8.03,2003,3.04,50.1,33.4,83.6
2003,0.79,0,0.79,0.79,0.2,0.99,1.78,-,-,5.61,2.7,0,-,2003,40.6,21.3,30.1,2.63,3.29,5.92,2002,2.08,38.1,47.6,85.7
2002,0.51,0,0.51,0.51,0,0.51,1.02,-,-,0,0,0,-,2002,38.6,18.2,25.1,2.03,2.03,4.06,2001,1.16,44,44,87.9
2001,0,0,0,1.5,0,1.5,1.5,-,-,0,0,0,-,2001,39.5,12.35,22.7,0,6.61,6.61,2000,1.79,0,83.8,83.8
2000,0,0,0,2,0,2,2,-,-,0,0,0,-,2000,73,12.65,36.6,0,5.47,5.47,1999,1.78,0,112,112
1999,0,0,0,0.6,1.5,2.1,2.1,-,-,0,0,0,-,1999,47.5,24.1,34.9,0,6.02,6.02,1998,1.67,0,126,126
1998,0,0,0,2,2,4,4,-,-,0,0,0,-,1998,143,40.2,88.2,0,4.53,4.53,1997,3.53,0,113,113
1997,0.3,0,0.3,3.4,0.6,4,4.3,-,-,0,0,0,-,1997,273,60.5,133,0.23,3,3.23,1996,4.36,6.9,91.8,98.7
1996,0.3,0,0.3,3.7,0,3.7,4,-,-,0,0,0,-,-,-,-,-,-,-,-,1995,6.24,4.8,59.3,64.1
1995,0.3,0,0.3,4.3,5.4,9.7,10,-,-,0,0,0,-,-,-,-,-,-,-,-,1994,7.78,3.9,125,129
1994,0.3,0,0.3,5.7,0.3,6,6.3,-,-,0,-,0,-,-,-,-,-,-,-,-,1993,-,-,-,-
1993,0,0,0,9.28,0.71,9.99,9.99,-,-,-,-,-,-,-,-,-,-,-,-,-,1992,-,-,-,-
平均,0.84,0.02,0.86,1.47,0.42,1.89,2.74,,,,,,,平均,55.6,21.4,35.2,3,2,5,平均,2.45,189,38.8,228
累計,21.8,0.5,22.3,38.1,10.9,49,71.4,,,,,,,累計,,,,,,,累計,58.8,,,
