盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.5,0,0.5,0.7,0,0.7,1.2,5.8,81.1,-,-,-,-,2018,31.85,26.1,28.8,1.74,2.43,4.17,2017,1.65,30.3,42.4,72.7
2017,1.5,0,1.5,0.5,0,0.5,2,16.6,55.2,-,-,-,-,2017,34.95,30,32.2,4.66,1.55,6.22,2016,2.38,63,21,84
2016,1.5,0,1.5,0.8,0,0.8,2.3,15.3,81.8,-,-,-,-,2016,35.8,30.6,33.1,4.53,2.42,6.95,2015,2.81,53.4,28.5,81.9
2015,1.8,0,1.8,0,0,0,1.8,18.4,0,8,0.35,1.04,0,2015,35.9,27.2,31.5,5.71,0,5.71,2014,2.25,80,0,80
2014,1.4,0,1.4,0.3,0,0.3,1.7,13.9,29.8,8,0.41,0.87,0,2014,37.4,27.6,31.2,4.49,0.96,5.46,2013,1.94,72.2,15.5,87.6
2013,1.1,0,1.1,0,0,0,1.1,10.9,0,6.82,0.54,0.57,0,2013,29.25,22.5,25.3,4.35,0,4.35,2012,1.27,86.6,0,86.6
2012,1,0,1,0,0,0,1,9.92,0,6.57,0.54,0.55,0,2012,26.85,21.4,24.1,4.15,0,4.15,2011,1.23,81.3,0,81.3
2011,1.5,0,1.5,0.5,0,0.5,2,14.2,47.3,8,0.33,1.11,0,2011,35.95,20.9,29.2,5.14,1.71,6.85,2010,2.6,57.7,19.2,76.9
2010,2.2,0,2.2,0.5,0,0.5,2.7,19.8,45,8,0.25,1.42,0,2010,38.25,29,32.5,6.77,1.54,8.31,2009,3.51,62.7,14.2,76.9
2009,1.5,0,1.5,0.1,0,0.1,1.6,13.4,8.91,8,0.53,0.67,0,2009,34.5,13.7,25.1,5.98,0.4,6.38,2008,1.7,88.2,5.9,94.1
2008,1.4,0,1.4,1,0,1,2.4,-,-,8,0.32,0.39,7.32,2008,39,13.9,26.4,5.31,3.79,9.1,2007,3.11,45,32.2,77.2
2007,1.2,0,1.2,1.2,0,1.2,2.4,-,-,8,0.35,0.36,-,2007,61,30.5,47.1,2.55,2.55,5.09,2006,3.23,37.2,37.2,74.3
2006,1.2,0,1.2,1,0,1,2.2,-,-,8,0.52,0.28,-,2006,59.9,25,45.6,2.63,2.19,4.82,2005,2.41,49.8,41.5,91.3
2005,0.8,0,0.8,1,0,1,1.8,-,-,8,0.66,0.45,-,2005,26.3,18.45,20.7,3.87,4.84,8.71,2004,2.09,38.3,47.8,86.1
2004,1,0,1,0,0,0,1,-,-,7,0.88,0.35,-,2004,24.6,16.3,20.5,4.88,0,4.88,2003,1.36,73.5,0,73.5
2003,1.4,0,1.4,0,0,0,1.4,-,-,7,0.72,0.44,-,2003,26.9,16.2,19.5,7.2,0,7.2,2002,1.67,83.8,0,83.8
2002,0.5,0,0.5,0.5,0,0.5,1,-,-,0,0,0,-,2002,31,15,23.5,2.12,2.12,4.25,2001,1.19,42,42,84
2001,0.5,0,0.5,0.8,0.2,1,1.5,-,-,0,0,0,-,2001,29.4,10.8,17.6,2.84,5.69,8.53,2000,1.58,31.6,63.3,94.9
2000,0.5,0,0.5,1.88,0.12,2,2.5,-,-,0,0,0,-,2000,73.5,16.8,34.8,1.44,5.74,7.18,1999,2.61,19.2,76.6,95.8
1999,0.5,0,0.5,1.7,0.3,2,2.5,-,-,-,-,-,-,1999,53.5,32.79,41.8,1.2,4.79,5.98,1998,2.47,20.2,81,101
1998,0,0,0,2.2,0.8,3,3,-,-,0,0,0,-,1998,79,40.9,58.2,0,5.15,5.15,1997,3.15,0,95.2,95.2
1997,0,0,0,2.2,0.8,3,3,-,-,0,0,0,-,1997,92,54,70.7,0,4.25,4.25,1996,3.05,0,98.4,98.4
1996,0,0,0,1,1,2,2,-,-,-,-,-,-,1996,60.5,35,43.4,0,4.61,4.61,1995,2.39,0,83.7,83.7
1995,0,0,0,1.5,1,2.5,2.5,-,-,0,0,0,-,1995,69.5,32.6,47.6,0,5.25,5.25,1994,3.27,0,76.4,76.4
1994,0,0,0,2.5,0,2.5,2.5,-,-,0,0,0,-,1994,84.5,53.5,69.6,0,3.59,3.59,1993,3.9,0,64,64
1993,0,0,0,2.5,0,2.5,2.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1992,4.02,0,62.2,62.2
1992,1,0,1,2,0,2,3,-,-,0,0,0,-,-,-,-,-,-,-,-,1991,4.27,23.4,46.8,70.2
平均,0.89,0,0.89,0.98,0.16,1.13,2.02,,,,,,,平均,46.1,26.4,35.2,3.3,2.6,5.9,平均,2.49,42.2,40.6,82.8
累計,24,0,24,26.4,4.22,30.6,54.6,,,,,,,累計,,,,,,,累計,67.1,,,
