盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1.5,0,1.5,0,0,0,1.5,2.18,0,-,-,-,-,2018,24.8,21.45,23.4,6.42,0,6.42,2017,1.96,76.5,0,76.5
2017,1.2,0,1.2,0,0,0,1.2,1.74,0,-,-,-,-,2017,28,19,22.8,5.25,0,5.25,2016,1.76,68.2,0,68.2
2016,0.7,0,0.7,0.5,0,0.5,1.2,0.97,6.91,-,-,-,-,2016,20.6,16.35,18.4,3.8,2.72,6.52,2015,1.68,41.7,29.8,71.4
2015,0.5,0,0.5,0.5,0,0.5,1,0.66,6.58,3.19,1.8,0.2,0,2015,23.3,14,18.4,2.71,2.71,5.42,2014,1.35,37,37,74.1
2014,0.25,0,0.25,0.75,0,0.75,1,0.31,9.18,2.94,2.41,0.15,0,2014,24.8,17.8,20.1,1.25,3.74,4.99,2013,1,25,75,100
2013,0.5,0,0.5,0.5,0,0.5,1,0.58,5.83,1.82,1.59,0.14,0,2013,18.8,16.7,17.6,2.84,2.84,5.68,2012,0.98,51,51,102
2012,1,0,1,0.5,0,0.5,1.5,1.11,5.55,5.71,2.14,0.21,0,2012,24.15,16.6,19.2,5.2,2.6,7.81,2011,2.4,41.7,20.8,62.5
2011,0.75,0,0.75,0.5,0,0.5,1.25,0.79,5.29,2.45,1.22,0.18,0,2011,26.8,18.2,22.3,3.37,2.25,5.62,2010,1.89,39.7,26.5,66.2
2010,0.5,0,0.5,0.5,0,0.5,1,0.5,5.04,1.89,1.58,0.14,0,2010,30.8,19.05,23.8,2.1,2.1,4.21,2009,1.18,42.4,42.4,84.7
2009,1,0,1,0,0,0,1,1.01,0,2.9,1.99,0.17,0,2009,31.85,12,16.5,6.05,0,6.05,2008,1.45,69,0,69
2008,1.5,0,1.5,0.5,0,0.5,2,-,-,4.66,1.98,0,1.63,2008,29.5,10.75,20.5,7.33,2.44,9.78,2007,2.5,60,20,80
2007,2,0,2,0.5,0,0.5,2.5,-,-,3.86,1.82,0,-,2007,45.3,19.5,30.3,6.6,1.65,8.25,2006,2.42,82.6,20.7,103
2006,1.5,0,1.5,0,0,0,1.5,-,-,3.02,2.11,0.11,-,2006,20.7,14.7,16.9,8.85,0,8.85,2005,1.64,91.5,0,91.5
2005,1.5,0,1.5,0,0,0,1.5,-,-,2.78,1.52,0.1,-,2005,20.9,13.4,16.4,9.16,0,9.16,2004,2.08,72.1,0,72.1
2004,1.01,0,1.01,0,0.51,0.51,1.52,-,-,2.47,1.62,0,-,2004,25.9,15.8,20,5.06,2.53,7.6,2003,1.83,55.4,27.7,83
2003,1,0,1,0,0,0,1,-,-,1.98,1.8,0.08,-,2003,28.3,13.3,18.2,5.5,0,5.5,2002,1.32,75.8,0,75.8
2002,0.75,0,0.75,0.25,0.5,0.75,1.5,-,-,0,0,0,-,2002,31.5,14.85,20.3,3.69,3.69,7.39,2001,1.64,45.7,45.7,91.5
2001,1,0,1,0.3,0.7,1,2,-,-,0,0,0,-,2001,42.3,11.3,23.6,4.24,4.24,8.48,2000,1.56,64.1,64.1,128
2000,0.5,0,0.5,0.5,1,1.5,2,-,-,0,0,0,-,2000,48,11.6,27.8,1.8,5.4,7.19,1999,1.64,30.5,91.5,122
1999,0,0,0,1.15,0.85,2,2,-,-,-,-,-,-,1999,40,22.6,29.8,0,6.71,6.71,1998,2.14,0,93.5,93.5
1998,0,0,0,0,2,2,2,-,-,0,0,0,-,-,-,-,-,-,-,-,1997,1.86,0,108,108
1997,0,0,0,2,0,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,1996,-,-,-,-
1993,0,0,0,1.88,1.88,3.75,3.75,-,-,-,-,-,-,-,-,-,-,-,-,-,1992,-,-,-,-
平均,0.81,0,0.81,0.47,0.32,0.79,1.61,,,,,,,平均,29.3,15.9,21.3,4.6,2.3,6.8,平均,1.73,50.9,35.9,86.8
累計,18.7,0,18.7,10.8,7.43,18.3,36.9,,,,,,,累計,,,,,,,累計,36.3,,,
