盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,4.5,0,4.5,0,0,0,4.5,38,0,-,-,-,-,2018,131,77.2,99.7,4.52,0,4.52,2017,5.84,77.1,0,77.1
2017,3.5,1,4.5,0,0,0,4.5,38,0,-,-,-,-,2017,82,59.1,71.2,6.32,0,6.32,2016,5.79,77.7,0,77.7
2016,2.5,1,3.5,0,0,0,3.5,29.6,0,-,-,-,-,2016,90.9,39.2,62.9,5.57,0,5.57,2015,4.39,79.7,0,79.7
2015,3,0,3,0,0,0,3,25.3,0,26.5,0.88,2.65,0,2015,48.8,21.5,34.2,8.78,0,8.78,2014,3.57,84,0,84
2014,2,0,2,0,0,0,2,16.9,0,18,0.91,1.8,0,2014,52,23.4,36.7,5.46,0,5.46,2013,2.34,85.5,0,85.5
2013,0.3,0.8,1.1,0,0,0,1.1,9.29,0,12,1.39,1.2,0,2013,25,13.45,16.9,6.49,0,6.49,2012,1,110,0,110
2012,0.42,0.63,1.05,0,0,0,1.05,8.85,0,6.6,2.02,0.66,0,2012,16.4,12.3,14,7.5,0,7.5,2011,0.32,327,0,327
2011,0.53,0,0.53,0,0,0,0.53,5.36,0,8.6,1.65,0.86,0,2011,18.45,10.6,14.3,3.68,0,3.68,2010,0.49,108,0,108
2010,0.5,0,0.5,0,0,0,0.5,5.35,0,12,4.97,1.2,0,2010,23,15.55,17.9,2.79,0,2.79,2009,0.23,217,0,217
2009,0.5,0,0.5,0.5,0,0.5,1,5.04,50.4,20.4,0.9,0.54,7.95,2009,26.55,14.2,19.8,2.52,2.52,5.05,2008,2.25,22.2,22.2,44.4
2008,0.8,0,0.8,0.4,0,0.4,1.2,-,-,26.2,0.9,0.8,18.2,2008,29.2,10.8,20.4,3.92,1.96,5.88,2007,3.07,26,13,39.1
2007,0.6,0,0.6,0.6,0,0.6,1.2,-,-,14.5,1.16,0.2,-,2007,37.5,21,27.4,2.18,2.18,4.36,2006,1.42,42.1,42.1,84.2
2006,0.5,0,0.5,1.1,0,1.1,1.6,-,-,14.1,1.2,0.17,-,2006,27.3,15.05,18.7,2.68,5.89,8.56,2005,1.5,33.3,73.3,107
2005,0.2,0,0.2,0.3,0,0.3,0.5,-,-,3.45,0.77,0.01,-,2005,28.4,16.3,21.4,0.93,1.4,2.33,2004,0.59,33.9,50.8,84.7
2004,1,0,1,1,0,1,2,-,-,26.8,0.9,0.52,-,2004,61,18.8,36.3,2.75,2.75,5.5,2003,4.5,22.2,22.2,44.4
2003,0.98,0,0.98,1.47,0,1.47,2.45,-,-,30.1,0.9,0.56,-,2003,89.5,49,63.1,1.55,2.33,3.89,2002,6.03,16.3,24.4,40.6
2002,1,0,1,3.5,0,3.5,4.5,-,-,0,0,0,-,2002,181,57,110,0.91,3.18,4.09,2001,10.17,9.8,34.4,44.2
2001,1.5,0,1.5,2.5,0,2.5,4,-,-,0,0,0,-,2001,170,38.6,93.6,1.6,2.67,4.27,2000,7.43,20.2,33.6,53.8
2000,0,0,0,4.5,0,4.5,4.5,-,-,0,0,0,-,2000,280,41.1,154,0,2.92,2.92,1999,7.44,0,60.5,60.5
1999,0,0,0,4,0,4,4,-,-,0,0,0,-,1999,270,87,156,0,2.56,2.56,1998,6.18,0,64.7,64.7
1998,0,0,0,4,1,5,5,-,-,0,0,0,-,1998,159,121.5,147,0,3.41,3.41,1997,5.98,0,83.7,83.7
1997,0,0,0,6,0,6,6,-,-,-,-,-,-,-,-,-,-,-,-,-,1996,7.34,0,81.7,81.7
1996,0,0,0,5,0,5,5,-,-,-,-,-,-,-,-,-,-,-,-,-,1995,-,-,-,-
1995,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1994,-,-,-,-
1994,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1993,-,-,-,-
1993,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1992,-,-,-,-
平均,0.94,0.13,1.07,1.34,0.04,1.38,2.45,,,,,,,平均,88,36.3,58.8,3.3,1.6,4.9,平均,3.99,63.3,27.6,90.9
累計,24.3,3.43,27.8,34.9,1,35.9,63.6,,,,,,,累計,,,,,,,累計,87.9,,,
