盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.2,0,0.2,0,0,0,0.2,0.95,0,-,-,-,-,2018,14.85,12.75,13.5,1.48,0,1.48,2017,0.67,29.9,0,29.9
2017,1.4,0,1.4,0,0,0,1.4,6.75,0,-,-,-,-,2017,20,12.55,16.4,8.53,0,8.53,2016,1.65,84.8,0,84.8
2016,1.04,0,1.04,0,0,0,1.04,5.07,0,-,-,-,-,2016,20.5,10.9,15.3,6.8,0,6.8,2015,1,104,0,104
2015,1,0,1,0,0,0,1,5.25,0,5.76,0.9,0.17,0,2015,14,11,12.8,7.8,0,7.8,2014,1.25,80,0,80
2014,0.71,0,0.71,0,0,0,0.71,3.73,0,3.85,0.9,0.12,0,2014,13.7,11.2,12.3,5.8,0,5.8,2013,0.8,89.2,0,89.2
2013,0.6,0,0.6,0,0,0,0.6,3.3,0,4.64,0.9,0.14,0,2013,12.35,9.29,10.2,5.86,0,5.86,2012,0.94,63.8,0,63.8
2012,0.3,0,0.3,0,0,0,0.3,1.71,0,1.81,0.9,0.05,0,2012,10.7,7.7,9.25,3.28,0,3.28,2011,0.35,86.7,0,86.7
2011,0.08,0,0.08,0,0,0,0.08,0.47,0,0.53,0.37,0.02,0,2011,12.35,7,9.28,0.86,0,0.86,2010,0.25,32,0,32
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,9.1,4.03,5.74,0,0,0,2009,-0.11,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,7.3,3.2,5.12,0,0,0,2008,4.4,0,0,0
2008,0,0,0,0,0,0,0,-,-,0,0,0,0,2008,8.62,3,5.51,0,0,0,2007,-2.55,0,0,0
2007,0,0,0,0,0,0,0,-,-,0,0,0,-,2007,9.27,5.79,6.99,0,0,0,2006,-4.92,0,0,0
2006,0,0,0,0,0,0,0,-,-,0,0,0,-,2006,8.89,3.15,4.7,0,0,0,2005,-4.38,0,0,0
2005,0,0,0,0,0,0,0,-,-,0,0,0,-,2005,8,3.62,5.72,0,0,0,2004,-0.79,0,0,0
2004,0.5,0,0.5,0.3,0.2,0.5,1,-,-,10,0.9,0,-,2004,16.6,6.3,10.6,4.73,4.73,9.47,2003,1.14,43.9,43.9,87.7
2003,0,0,0,0,0,0,0,-,-,-,-,-,-,2003,17.4,10.25,13.5,0,0,0,2002,1.09,0,0,0
2002,0.2,0,0.2,0,0,0,0.2,-,-,0,0,0,-,2002,18.3,8.3,13.4,1.5,0,1.5,2001,0.71,28.3,0,28.3
2001,0.45,0,0.45,0.8,0.57,1.37,1.82,-,-,0,0,0,-,2001,17.5,6.2,10.6,4.25,12.9,17.2,2000,2.01,22.4,68.2,90.5
2000,0,0,0,0,0.5,0.5,0.5,-,-,-,-,-,-,2000,27.5,10.4,17.5,0,2.85,2.85,1999,0.01,0,5000,5000
1999,0,0,0,0,0,0,0,-,-,-,-,-,-,1999,25.5,10.3,16.2,0,0,0,1998,-0.37,0,0,0
1998,0,0,0,0.5,0.5,1,1,-,-,0,0,0,-,1998,29.6,19.8,24.4,0,4.1,4.1,1997,0.71,0,141,141
1997,0,0,0,0.6,0.4,1,1,-,-,0,0,0,-,1997,34.5,18.6,25.1,0,3.99,3.99,1996,0.85,0,118,118
1996,0,0,0,0.9,0,0.9,0.9,-,-,0,0,0,-,1996,30.2,21.4,24.9,0,3.61,3.61,1995,1.2,0,75,75
1995,0.5,0,0.5,1.2,0,1.2,1.7,-,-,0,0,0,-,1995,39.2,19.3,27.8,1.8,4.31,6.11,1994,2.02,24.8,59.4,84.2
1994,0.5,0,0.5,0.6,0.4,1,1.5,-,-,0,0,0,-,1994,45.4,28.2,35.4,1.41,2.83,4.24,1993,1.3,38.6,77.1,116
1993,0,0,0,0.9,0.3,1.2,1.2,-,-,0,0,0,-,1993,38,21.8,27.4,0,4.37,4.37,1992,1.09,0,110,110
1992,0.5,0,0.5,0,0.5,0.5,1,-,-,0,0,0,-,1992,36.6,21.4,28.6,1.75,1.75,3.5,1991,0.53,94.9,94.9,190
1991,0,0,0,0,0.7,0.7,0.7,-,-,0,0,0,-,1991,41.5,16.5,29.4,0,2.38,2.38,1990,0.19,0,377,377
1990,0,0,0,1.3,0.2,1.5,1.5,-,-,0,-,0,-,-,-,-,-,-,-,-,1989,-,-,-,-
1989,0.7,0,0.7,1.2,0,1.2,1.9,-,-,-,-,-,-,-,-,-,-,-,-,-,1988,-,-,-,-
1988,0.4,0,0.4,1.2,0,1.2,1.6,-,-,-,-,-,-,-,-,-,-,-,-,-,1987,-,-,-,-
1987,0.4,0,0.4,0.5,0,0.5,0.9,-,-,-,-,-,-,-,-,-,-,-,-,-,1986,-,-,-,-
1986,0.35,0,0.35,0.35,0,0.35,0.7,-,-,-,-,-,-,-,-,-,-,-,-,-,1985,-,-,-,-
1985,0.6,0,0.6,0.5,0,0.5,1.1,-,-,-,-,-,-,-,-,-,-,-,-,-,1984,-,-,-,-
1984,0.7,0,0.7,0.6,0,0.6,1.3,-,-,-,-,-,-,-,-,-,-,-,-,-,1983,-,-,-,-
平均,0.32,0,0.32,0.33,0.12,0.45,0.77,,,,,,,平均,21,11.6,15.6,2,1.7,3.7,平均,0.39,29.4,220,250
累計,11.1,0,11.1,11.5,4.27,15.7,26.9,,,,,,,累計,,,,,,,累計,11,,,
