盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.3,0,0.3,0,0,0,0.3,0.56,0,-,-,-,-,2018,98.7,21.4,60.2,0.5,0,0.5,2017,0.32,93.8,0,93.8
2017,0.3,0,0.3,0,0,0,0.3,0.56,0,-,-,-,-,2017,21.8,9.03,11.4,2.62,0,2.62,2016,0.39,76.9,0,76.9
2016,0.4,0,0.4,0,0,0,0.4,0.74,0,-,-,-,-,2016,12.4,9.28,10,4,0,4,2015,1.02,39.2,0,39.2
2015,0.1,0,0.1,0.2,0,0.2,0.3,0.18,3.64,1.16,1.8,0.01,0,2015,11,7.02,9.62,1.04,2.08,3.12,2014,0.35,28.6,57.1,85.7
2014,0.8,0,0.8,0,0,0,0.8,1.46,0,3.6,1.89,0.04,0,2014,14.9,9.35,12.4,6.44,0,6.44,2013,1.2,66.7,0,66.7
2013,0.25,0,0.25,0.41,0,0.41,0.66,0.42,6.94,2.85,1.15,0.06,0,2013,15,11.6,12.9,1.93,3.22,5.14,2012,1.8,13.8,23,36.8
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,13.7,7.72,9.45,0,0,0,2011,-0.65,0,0,0
2011,0.2,0,0.2,0,0,0,0.2,0.28,0,0,0,0,0,2011,13.75,7.12,9.77,2.05,0,2.05,2010,0.06,333,0,333
2010,0.1,0,0.1,0.5,0,0.5,0.6,0.13,6.58,2.2,4.05,0.02,0,2010,13.6,9.8,11,0.91,4.54,5.45,2009,0.46,21.7,109,130
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,14.9,5.35,10.2,0,0,0,2008,0.25,0,0,0
2008,0.2,0,0.2,0.3,0,0.3,0.5,-,-,4.2,4.05,0.04,0,2008,25,4.86,11.9,1.69,2.53,4.22,2007,1.32,15.2,22.7,37.9
2007,0.5,0,0.5,1,0,1,1.5,-,-,6.02,4,0.06,-,-,-,-,-,-,-,-,2006,2.11,23.7,47.4,71.1
2006,0.75,0,0.75,0.5,0,0.5,1.25,-,-,4.84,2.94,0.06,-,-,-,-,-,-,-,-,2005,2.42,31,20.7,51.7
2005,1.5,0,1.5,1,0,1,2.5,-,-,3.51,1.96,0.04,-,-,-,-,-,-,-,-,2004,2.9,51.7,34.5,86.2
2004,0,0,0,0.35,0,0.35,0.35,-,-,0.56,1.36,0.01,-,-,-,-,-,-,-,-,2003,0.7,0,50,50
2003,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,2002,-0.77,0,0,0
2001,0,0,0,0.9,0.1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,2000,-,-,-,-
2000,0,0,0,0.6,0.4,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1999,-,-,-,-
1999,0,0,0,1.64,0,1.64,1.64,-,-,-,-,-,-,-,-,-,-,-,-,-,1998,-,-,-,-
平均,0.28,0,0.28,0.39,0.03,0.42,0.7,,,,,,,平均,23.2,9.32,15.3,1.9,1.1,3,平均,0.87,49.7,22.8,72.5
累計,5.4,0,5.4,7.4,0.5,7.9,13.3,,,,,,,累計,,,,,,,累計,13.9,,,
