盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,2.05,0,2.05,0,0,0,2.05,12.1,0,-,-,-,-,2018,60,42.25,50.5,4.06,0,4.06,2017,3.96,51.8,0,51.8
2017,2.12,0,2.12,0,0,0,2.12,12.5,0,-,-,-,-,2017,67.4,49.65,57.3,3.7,0,3.7,2016,4.08,52,0,52
2016,1.4,0,1.4,0,0,0,1.4,8.28,0,-,-,-,-,2016,76.8,37.85,55.8,2.51,0,2.51,2015,2.87,48.8,0,48.8
2015,0.74,0,0.74,0,0,0,0.74,4.38,0,13.7,1.5,0.05,0,2015,41.95,25.05,34.7,2.13,0,2.13,2014,1.54,48.1,0,48.1
2014,1.1,0,1.1,0,0,0,1.1,6.51,0,20.3,1.51,0.07,0,2014,47.65,28.25,38.6,2.85,0,2.85,2013,2.28,48.2,0,48.2
2013,0.35,0,0.35,0.25,0,0.25,0.6,2.02,14.4,10.8,1.33,0.04,0,2013,50.5,25,36.9,0.95,0.68,1.63,2012,1.41,24.8,17.7,42.6
2012,0.3,0,0.3,0.4,0,0.4,0.7,1.66,22.2,12.1,1.03,0.04,0,2012,38.25,21.9,29.2,1.03,1.37,2.4,2011,2.14,14,18.7,32.7
2011,0.4,0,0.4,0.7,0,0.7,1.1,2.07,36.3,17.8,1.5,0.06,0,2011,44.3,27.05,35.7,1.12,1.96,3.08,2010,2.51,15.9,27.9,43.8
2010,1.45,0,1.45,0,0,0,1.45,6.74,0,21.1,1.35,0.07,0,2010,60.5,40.85,50.2,2.89,0,2.89,2009,3.48,41.7,0,41.7
2009,0.3,0,0.3,0.3,0,0.3,0.6,1.35,13.5,8.47,1.58,0.03,0,2009,61.5,11.25,34.7,0.86,0.86,1.73,2008,1.23,24.4,24.4,48.8
2008,0.55,0,0.55,0.3,0.3,0.6,1.15,-,-,11.3,1.14,0.04,0,2008,31.4,9.3,21.8,2.52,2.75,5.27,2007,2.41,22.8,24.9,47.7
2007,0.5,0,0.5,0.3,0,0.3,0.8,-,-,10.3,1.64,0.03,-,2007,42,23.55,32.3,1.55,0.93,2.48,2006,1.58,31.6,19,50.6
2006,1.5,0,1.5,0,0,0,1.5,-,-,19.4,1.74,0.06,-,2006,45.8,19.3,31.2,4.81,0,4.81,2005,2.8,53.6,0,53.6
2005,1.99,0,1.99,0,0,0,1.99,-,-,25.6,2.07,0.09,-,2005,50.5,38.1,43.3,4.6,0,4.6,2004,3.09,64.3,0,64.3
2004,1.79,0,1.79,0.3,0,0.3,2.09,-,-,25.7,2.3,0.09,-,2004,60,40.6,52.1,3.43,0.57,4,2003,2.98,60,10,70
2003,0.95,0,0.95,0.1,0.2,0.3,1.25,-,-,12,2.12,0.04,-,2003,62,30,44.7,2.13,0.67,2.8,2002,1.61,59,18.6,77.6
2002,0.25,0,0.25,0,0.25,0.25,0.5,-,-,0,0,0,-,2002,33.5,13.9,22.1,1.13,1.13,2.27,2001,0.7,35.7,35.7,71.4
2001,0,0,0,0,0,0,0,-,-,0,0,0,-,2001,17.3,12.1,13.9,0,0,0,2000,-0.25,0,0,0
2000,0,0,0,0,0.5,0.5,0.5,-,-,0,0,0,-,2000,29.9,13.3,18.5,0,2.71,2.71,1999,0.23,0,217,217
1999,1.1,0,1.1,0.4,0.6,1,2.1,-,-,0,0,0,-,1999,35.2,16.4,24.6,4.47,4.07,8.54,1998,2.24,49.1,44.6,93.7
1998,0,0,0,0.5,1,1.5,1.5,-,-,-,-,-,-,1998,80.5,25.5,48.1,0,3.12,3.12,1997,0.63,0,238,238
1997,0,0,0,0.75,1.75,2.5,2.5,-,-,0,0,0,-,1997,54,23.5,37.7,0,6.63,6.63,1996,1.77,0,141,141
1996,0,0,0,0.6,0.9,1.5,1.5,-,-,0,0,0,-,1996,45.5,34.29,38.8,0,3.87,3.87,1995,1.25,0,120,120
1995,0,0,0,1.7,0.3,2,2,-,-,-,-,-,-,1995,71,34,55.2,0,3.62,3.62,1994,1.57,0,127,127
1994,0,0,0,2.5,0.3,2.8,2.8,-,-,0,0,0,-,1994,72,62.5,65.3,0,4.29,4.29,1993,3.02,0,92.8,92.8
1993,0,0,0,2.5,0,2.5,2.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1992,2.73,0,91.6,91.6
平均,0.72,0,0.72,0.45,0.23,0.68,1.41,,,,,,,平均,51.2,28.2,38.9,1.9,1.6,3.4,平均,2.07,28.7,48.9,77.5
累計,18.8,0,18.8,11.6,6.1,17.7,36.5,,,,,,,累計,,,,,,,累計,53.9,,,
