盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.3,0,0.3,0.2,0,0.2,0.5,3.5,23.3,-,-,-,-,2018,17,13.55,14.7,2.05,1.36,3.41,2017,1.06,28.3,18.9,47.2
2017,0.5,0,0.5,0.2,0,0.2,0.7,5.71,22.9,-,-,-,-,2017,18.2,14.5,15.5,3.23,1.29,4.52,2016,1.15,43.5,17.4,60.9
2016,0.5,0,0.5,0,0,0,0.5,5.71,0,-,-,-,-,2016,17.15,11.75,13.7,3.65,0,3.65,2015,0.85,58.8,0,58.8
2015,0.4,0,0.4,0,0,0,0.4,4.57,0,5.5,0.86,0.01,0,2015,19.5,10.5,14.4,2.78,0,2.78,2014,0.62,64.5,0,64.5
2014,0.6,0,0.6,0,0,0,0.6,6.86,0,5,0.61,0.01,0,2014,22.35,13.4,17.9,3.36,0,3.36,2013,0.79,75.9,0,75.9
2013,1,0,1,0,0,0,1,11.4,0,5,0.3,0.02,0,2013,25.4,19.6,21.6,4.63,0,4.63,2012,1.6,62.5,0,62.5
2012,1,0,1,1.5,0,1.5,2.5,9.94,149,8.4,0.26,0.03,0,2012,31.45,21.5,26.2,3.82,5.73,9.55,2011,3.51,28.5,42.7,71.2
2011,1,0,1,1.5,0,1.5,2.5,8.64,130,8.4,0.29,0.03,0,2011,44.75,22.1,34.2,2.92,4.38,7.31,2010,3.62,27.6,41.4,69.1
2010,0.8,0,0.8,1.2,0,1.2,2,6.17,92.6,5,0.25,0.02,0,2010,30.2,16.8,23.1,3.47,5.21,8.68,2009,2.78,28.8,43.2,71.9
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,20.8,9.79,14.5,0,0,0,2008,0.1,0,0,0
2008,1.5,0,1.5,0,0,0,1.5,-,-,4,0.27,0.02,0,2008,25,7.67,15.8,9.48,0,9.48,2007,2.01,74.6,0,74.6
2007,0.7,0,0.7,0,0,0,0.7,-,-,3,0.5,0.01,-,2007,24.5,9.3,14.1,4.98,0,4.98,2006,0.82,85.4,0,85.4
2006,0.7,0,0.7,0,0,0,0.7,-,-,4.6,0.68,0.01,-,2006,10.5,7.58,8.94,7.83,0,7.83,2005,0.93,75.3,0,75.3
2005,1,0,1,0,0,0,1,-,-,4.4,0.43,0.01,-,2005,13.65,8.75,10.7,9.38,0,9.38,2004,1.33,75.2,0,75.2
2004,0.5,0,0.5,0,0,0,0.5,-,-,1.91,0.95,0.01,-,2004,15.9,9.9,12.6,3.98,0,3.98,2003,0.26,192,0,192
2003,0,0,0,0,0,0,0,-,-,0,0,0,-,2003,14.5,6.6,11.3,0,0,0,2002,0.02,0,0,0
2002,0,0,0,0,0,0,0,-,-,0,0,0,-,2002,16.3,6.1,10.4,0,0,0,2001,-0.3,0,0,0
2001,0,0,0,0,0,0,0,-,-,0,0,0,-,2001,10.95,4,6.3,0,0,0,2000,-0.1,0,0,0
2000,0.4,0,0.4,0.54,0.06,0.6,1,-,-,0,0,0,-,2000,31.7,6.1,17.8,2.25,3.38,5.63,1999,1.13,35.4,53.1,88.5
1999,0,0,0,0.7,0,0.7,0.7,-,-,0,0,0,-,1999,37.2,14.8,26.9,0,2.6,2.6,1998,0.7,0,100,100
1998,0,0,0,1.8,0,1.8,1.8,-,-,0,0,0,-,1998,33.2,13.2,24.1,0,7.46,7.46,1997,2.14,0,84.1,84.1
1997,0.5,0,0.5,1,0,1,1.5,-,-,0,0,0,-,1997,46.3,25.9,36,1.39,2.78,4.17,1996,1.88,26.6,53.2,79.8
1996,0,0,0,1,0,1,1,-,-,0,0,0,-,1996,42.6,24.3,31.2,0,3.2,3.2,1995,1.25,0,80,80
1995,0.5,0,0.5,0.3,0.2,0.5,1,-,-,0,0,0,-,1995,44.9,18.8,30.4,1.65,1.65,3.29,1994,1.21,41.3,41.3,82.6
1994,0.4,0,0.4,0,0.3,0.3,0.7,-,-,0,0,0,-,1994,67,25.1,40.4,0.99,0.74,1.73,1993,0.33,121,90.6,211
1993,0.5,0,0.5,0,0.5,0.5,1,-,-,0,0,0,-,1993,29.2,16.3,22.1,2.26,2.26,4.52,1992,0.52,95.3,95.3,191
1992,0.8,0,0.8,0.1,0.7,0.8,1.6,-,-,0,0,0,-,1992,33,17.6,25.8,3.1,3.1,6.2,1991,1.21,66.2,66.2,132
1991,0.5,0,0.5,0,0.8,0.8,1.3,-,-,0,0,0,-,1991,41.8,22,31.7,1.58,2.52,4.1,1990,0.46,110,176,286
1990,0.8,0,0.8,1.5,0,1.5,2.3,-,-,0,-,0,-,-,-,-,-,-,-,-,1989,-,-,-,-
1989,3,0,3,2,0,2,5,-,-,-,-,-,-,-,-,-,-,-,-,-,1988,-,-,-,-
1988,3.3,0,3.3,1,0,1,4.3,-,-,-,-,-,-,-,-,-,-,-,-,-,1987,-,-,-,-
1987,2.5,0,2.5,1,0,1,3.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1986,-,-,-,-
1986,2,0,2,0.5,0,0.5,2.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1985,-,-,-,-
1985,2.7,0,2.7,0,0,0,2.7,-,-,-,-,-,-,-,-,-,-,-,-,-,1984,-,-,-,-
1984,0.5,0,0.5,0.5,2.5,3,3.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1983,-,-,-,-
平均,0.83,0,0.83,0.47,0.14,0.62,1.44,,,,,,,平均,28,14.2,20.4,2.8,1.7,4.5,平均,1.14,50.6,35.8,86.4
累計,28.9,0,28.9,16.5,5.06,21.6,50.5,,,,,,,累計,,,,,,,累計,31.9,,,
