盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.8,0,0.8,0,0,0,0.8,1.48,0,-,-,-,-,2018,29.2,18.2,21.2,3.77,0,3.77,2017,0.85,94.1,0,94.1
2017,0.6,0,0.6,0,0,0,0.6,1.11,0,-,-,-,-,2017,24.15,15.75,19.5,3.07,0,3.07,2016,0.59,102,0,102
2016,0.6,0,0.6,0,0,0,0.6,1.11,0,-,-,-,-,2016,19.8,15.5,16.6,3.61,0,3.61,2015,0.79,75.9,0,75.9
2015,0.8,0,0.8,0,0,0,0.8,1.48,0,3.64,1.8,0.09,0,2015,25.2,15.25,19.6,4.09,0,4.09,2014,1.05,76.2,0,76.2
2014,1,0,1,0,0,0,1,1.93,0,5.1,1.8,0.13,0,2014,32.55,19.3,23.9,4.18,0,4.18,2013,1.47,68,0,68
2013,1.2,0,1.2,0,0,0,1.2,2.32,0,5.88,1.8,0.15,0,2013,27.1,17.5,21.8,5.5,0,5.5,2012,1.69,71,0,71
2012,2,0,2,0,0,0,2,3.86,0,9.43,1.8,0.14,0,2012,25,15.4,20.8,9.63,0,9.63,2011,2.71,73.8,0,73.8
2011,1.8,0,1.8,0,0,0,1.8,3.48,0,9.33,1.8,0.19,0,2011,40.45,18,29,6.2,0,6.2,2010,2.68,67.2,0,67.2
2010,0.7,0,0.7,0,0,0,0.7,1.35,0,2.7,2.7,0.07,0,2010,34.5,15.8,25.2,2.77,0,2.77,2009,0.52,135,0,135
2009,0.7,0,0.7,0,0,0,0.7,1.35,0,4.61,1.8,0.12,0,2009,18.65,10.35,14.1,4.96,0,4.96,2008,1.33,52.6,0,52.6
2008,0.2,0,0.2,1.3,0,1.3,1.5,-,-,7.49,1.8,0.03,1.62,2008,31.35,10.2,21.8,0.92,5.96,6.88,2007,2.45,8.2,53.1,61.2
2007,1.7,0,1.7,0,0,0,1.7,-,-,7.62,1.8,0.19,-,2007,44,22.55,31.3,5.44,0,5.44,2006,2.5,68,0,68
2006,0.5,0,0.5,1.5,0,1.5,2,-,-,8.24,1.8,0.05,-,2006,30.3,15.4,23.6,2.12,6.36,8.49,2005,3.13,16,47.9,63.9
2005,1.5,0,1.5,0.5,0,0.5,2,-,-,9.45,2.5,0.09,-,2005,36.8,26.8,31.7,4.73,1.58,6.31,2004,2.72,55.1,18.4,73.5
2004,1.5,0,1.5,1.5,0,1.5,3,-,-,13.4,2.7,0.09,-,2004,60.5,27.1,44.3,3.39,3.39,6.77,2003,4.13,36.3,36.3,72.6
2003,2.3,0,2.3,0,0,0,2.3,-,-,9.8,2.7,0.13,-,2003,65.5,37.5,51.6,4.45,0,4.45,2002,3.03,75.9,0,75.9
2002,1.5,0,1.5,0,0,0,1.5,-,-,0,0,0,-,2002,41.5,23.3,32.2,4.66,0,4.66,2001,2.12,70.8,0,70.8
2001,2,0,2,1,0,1,3,-,-,0,0,0,-,2001,61,19.5,34.4,5.82,2.91,8.73,2000,3.38,59.2,29.6,88.8
2000,0.5,0,0.5,1.5,0,1.5,2,-,-,0,0,0,-,2000,56.5,26.5,39.6,1.26,3.79,5.05,1999,2.53,19.8,59.3,79.1
1999,0,0,0,2,0,2,2,-,-,0,0,0,-,1999,58.5,24.5,35.7,0,5.61,5.61,1998,3.06,0,65.4,65.4
1998,0.5,0,0.5,1.5,0,1.5,2,-,-,0,0,0,-,-,-,-,-,-,-,-,1997,5.16,9.7,29.1,38.8
1997,0,0,0,10,0,10,10,-,-,-,-,-,-,-,-,-,-,-,-,-,1996,-,-,-,-
1996,0.1,0,0.1,0,0,0,0.1,-,-,-,-,-,-,-,-,-,-,-,-,-,1995,-,-,-,-
平均,0.98,0,0.98,0.9,0,0.9,1.88,,,,,,,平均,38.1,19.7,27.9,4,1.5,5.5,平均,2.28,58.8,16.1,74.9
累計,22.5,0,22.5,20.8,0,20.8,43.3,,,,,,,累計,,,,,,,累計,47.9,,,
