盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,2.5,0,2.5,1.31,0,1.31,3.81,16.3,85.3,-,-,-,-,2018,44.8,32.55,39.3,6.36,3.33,9.7,2017,4.3,58.1,30.5,88.6
2017,1,0,1,0.31,0,0.31,1.31,6.32,19.7,-,-,-,-,2017,39.6,31.1,34.1,2.93,0.91,3.84,2016,1.46,68.5,21.3,89.8
2016,0.7,0,0.7,0,0,0,0.7,4.42,0,-,-,-,-,2016,34,25.7,28.4,2.46,0,2.46,2015,0.89,78.7,0,78.7
2015,1,0,1,0.3,0,0.3,1.3,6.13,18.4,6.42,0.6,0.1,0,2015,37.15,25.7,30.8,3.25,0.98,4.23,2014,1.75,57.1,17.1,74.3
2014,2.6,0,2.6,2.2,0,2.2,4.8,13.1,111,6.62,0.27,0.25,0,2014,57.9,33.3,44.5,5.84,4.94,10.8,2013,4.92,52.8,44.7,97.6
2013,1.5,0,1.5,0.8,0,0.8,2.3,6.98,37.2,6.27,0.46,0.13,0,2013,58,42.3,50.9,2.95,1.57,4.52,2012,2.9,51.7,27.6,79.3
2012,2,0,2,0.6,0,0.6,2.6,8.78,26.4,5.9,0.45,0.12,0,2012,49.5,36.8,41.6,4.81,1.44,6.26,2011,2.98,67.1,20.1,87.2
2011,3,0,3,2,0,2,5,11,73.2,11,0.56,0.18,0,2011,72.6,35.6,51.9,5.79,3.86,9.64,2010,5.42,55.4,36.9,92.3
2010,2.6,0,2.6,2,0,2,4.59,7.92,60.9,8.69,0.59,0.14,0,2010,65.8,48.1,58,4.48,3.45,7.92,2009,4.88,53.2,40.9,94.2
2009,1.79,0,1.79,0,0,0,1.79,5.46,0,5.69,0.68,0.06,0,2009,72.6,23.55,49.4,3.63,0,3.63,2008,2.78,64.5,0,64.5
2008,1.79,0,1.79,2.39,0,2.39,4.19,-,-,10.7,0.92,0.11,0,2008,138,19.5,76,2.36,3.15,5.51,2007,4.77,37.6,50.2,87.8
2007,2.99,0,2.99,2.79,0,2.79,5.78,-,-,11.5,0.91,0.12,-,2007,141,67,96.1,3.11,2.91,6.02,2006,6.65,45,42,87
2006,3,0,3,2,0,2,5,-,-,8.26,0.92,0.08,-,2006,91.4,55.2,74.9,4.01,2.67,6.68,2005,5.67,52.9,35.3,88.2
2005,2.3,0,2.3,3,0,3,5.3,-,-,6.78,0.88,0.07,-,2005,87.5,52,66.9,3.44,4.49,7.92,2004,6.42,35.8,46.7,82.6
2004,2,0,2,3,0,3,5,-,-,4.67,0.9,0.05,-,2004,109,47,75.9,2.64,3.95,6.59,2003,5.69,35.1,52.7,87.9
2003,2.23,0,2.23,1.5,0,1.5,3.73,-,-,3.02,0.92,0.03,-,2003,82.5,32.3,49.3,4.52,3.04,7.56,2002,4.16,53.6,36.1,89.7
2002,1.27,0,1.27,0,0,0,1.27,-,-,0,0,0,-,2002,41.1,14.9,30.4,4.17,0,4.17,2001,1.33,95.5,0,95.5
2001,0.68,0,0.68,0.5,0,0.5,1.18,-,-,0,0,0,-,2001,20,9.65,15,4.55,3.34,7.89,2000,1.3,52.3,38.5,90.8
2000,1,0,1,0,0,0,1,-,-,0,0,0,-,2000,30.3,14.9,21.7,4.61,0,4.61,1999,1.15,87,0,87
1999,0.4,0,0.4,0,0,0,0.4,-,-,0,0,0,-,1999,22.4,15.3,17.7,2.26,0,2.26,1998,0.38,105,0,105
1998,0,0,0,1,0,1,1,-,-,0,0,0,-,-,-,-,-,-,-,-,1997,1.58,0,63.3,63.3
1997,0,0,0,17,0,17,17,-,-,-,-,-,-,-,-,-,-,-,-,-,1996,-,-,-,-
1994,0,0,0,0.5,0.5,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1993,-,-,-,-
平均,1.58,0,1.58,1.88,0.02,1.9,3.48,,,,,,,平均,64.8,33.1,47.6,3.9,2.2,6.1,平均,3.4,57.5,28.8,86.2
累計,36.4,0,36.4,43.2,0.5,43.7,80.1,,,,,,,累計,,,,,,,累計,71.4,,,
