盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.1,0,0.1,0,0,0,0.1,0.13,0,-,-,-,-,2018,12.25,9.31,10.3,0.97,0,0.97,2017,0.12,83.3,0,83.3
2017,0.4,0,0.4,0,0,0,0.4,0.52,0,-,-,-,-,2017,11.7,9.59,10.2,3.92,0,3.92,2016,0.56,71.4,0,71.4
2016,0.2,0,0.2,0,0,0,0.2,0.26,0,-,-,-,-,2016,12,7.48,9.86,2.03,0,2.03,2015,0.26,76.9,0,76.9
2015,0.25,0,0.25,0,0,0,0.25,0.33,0,0.34,0.59,0.01,0,2015,11.7,7.01,9.75,2.56,0,2.56,2014,0.44,56.8,0,56.8
2014,0.75,0,0.75,0,0,0,0.75,0.98,0,1.01,2.41,0.02,0,2014,14.45,10.2,11.9,6.33,0,6.33,2013,0.32,234,0,234
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,13.15,9.8,10.7,0,0,0,2012,0.08,0,0,0
2012,0.1,0,0.1,0.1,0,0.1,0.2,0.13,1.29,0.27,1.71,0.01,0,2012,14.5,9.2,10.8,0.93,0.93,1.85,2011,0.12,83.3,83.3,167
2011,0.4,0,0.4,0.2,0,0.2,0.6,0.51,2.53,0.78,0.57,0.02,0,2011,22.8,9,15.2,2.64,1.32,3.96,2010,1.08,37,18.5,55.6
2010,0.2,0,0.2,0,0,0,0.2,0.25,0,0.26,0.42,0.01,0,2010,25.9,15.8,19.7,1.02,0,1.02,2009,0.49,40.8,0,40.8
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,19.95,7.1,13.3,0,0,0,2008,-1.59,0,0,0
2008,0.5,0,0.5,0,0,0,0.5,-,-,0.65,5.76,0.01,0,2008,27,6.01,15.4,3.26,0,3.26,2007,0.1,500,0,500
2007,0.5,0,0.5,2.5,0,2.5,3,-,-,2.84,0.67,0.06,-,2007,42.8,14.45,31.1,1.61,8.04,9.65,2006,4.6,10.9,54.3,65.2
2006,0,0,0,0,0,0,0,-,-,0,0,0,-,2006,32.5,9.61,18.7,0,0,0,2005,-0.35,0,0,0
2005,1.5,0,1.5,0.5,0,0.5,2,-,-,1.8,0.83,0.04,-,2005,22.9,9.11,15.4,9.74,3.25,13,2004,2.47,60.7,20.2,81
2004,0.5,0,0.5,1,0,1,1.5,-,-,1.23,0.9,0.02,-,2004,38.8,19.5,24.5,2.04,4.08,6.12,2003,1.72,29.1,58.1,87.2
2003,1,0,1,0.2,0,0.2,1.2,-,-,0.96,1.02,0.02,-,2003,28.8,14.35,21.5,4.65,0.93,5.58,2002,1.23,81.3,16.3,97.6
2002,0.5,0,0.5,0.3,0,0.3,0.8,-,-,0,0,0,-,2002,21.3,7.25,13.4,3.74,2.25,5.99,2001,0.55,90.9,54.5,146
2001,0.7,0,0.7,0.2,0.1,0.3,1,-,-,0,0,0,-,2001,10.5,6.35,8.22,8.51,3.65,12.2,2000,1.27,55.1,23.6,78.7
2000,0.5,0,0.5,0.9,0.1,1,1.5,-,-,0,0,0,-,2000,24.2,6.9,14,3.56,7.12,10.7,1999,1.66,30.1,60.2,90.4
1999,0,0,0,0,0,0,0,-,-,-,-,-,-,1999,17.6,8.75,12,0,0,0,1998,-0.01,0,0,0
1998,0,0,0,0,0,0,0,-,-,0,0,0,-,1998,19.39,10.19,14.2,0,0,0,1997,-0.01,0,0,0
1997,0,0,0,0,0.25,0.25,0.25,-,-,0,0,0,-,1997,37,12.9,20.9,0,1.2,1.2,1996,-0.65,0,-38.6,-38.6
1996,1.5,0,1.5,0.25,0.25,0.5,2,-,-,0,0,0,-,1996,27.9,14.3,19,7.88,2.63,10.5,1995,1.78,84.3,28.1,112
1995,1.25,0,1.25,1.25,0,1.25,2.5,-,-,0,0,0,-,-,-,-,-,-,-,-,1994,2.56,48.8,48.8,97.5
1994,0.5,0,0.5,0,0.5,0.5,1,-,-,0,0,0,-,-,-,-,-,-,-,-,1993,0.63,79.4,79.4,159
1993,0,0,0,1.2,0,1.2,1.2,-,-,0,-,0,-,-,-,-,-,-,-,-,1992,-,-,-,-
平均,0.44,0,0.44,0.33,0.05,0.38,0.81,,,,,,,平均,22.1,10.2,15.2,2.8,1.5,4.4,平均,0.78,70.2,20.3,90.5
累計,11.3,0,11.3,8.6,1.2,9.8,21.2,,,,,,,累計,,,,,,,累計,19.4,,,
