盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,5,0,5,0,0,0,5,33.4,0,-,-,-,-,2018,197.5,123,145,3.44,0,3.44,2017,6.58,76,0,76
2017,5.2,0,5.2,0,0,0,5.2,34.7,0,-,-,-,-,2017,151.5,110.5,131,3.96,0,3.96,2016,6.67,78,0,78
2016,5,0,5,1.2,0,1.2,6.2,29.8,71.6,-,-,-,-,2016,189,107.5,145,3.44,0.83,4.26,2015,7.11,70.3,16.9,87.2
2015,3.7,0,3.7,0.3,0,0.3,4,21.4,17.4,55.1,1.78,0.37,0,2015,212,91.9,167,2.22,0.18,2.4,2014,5.33,69.4,5.6,75
2014,3.3,0,3.3,0.4,0,0.4,3.7,18.4,22.3,48.9,2.13,0.33,0,2014,96.2,62.9,82.3,4.01,0.49,4.49,2013,4.12,80.1,9.7,89.8
2013,2.2,0,2.2,0.4,0,0.4,2.6,11.8,21.4,38.4,2.29,0.13,0,2013,79.7,34,56.5,3.89,0.71,4.6,2012,3.14,70.1,12.7,82.8
2012,1.8,0,1.8,0.3,0,0.3,2.1,9.36,15.6,38.3,2.67,0.13,0,2012,34.95,25.8,29.7,6.07,1.01,7.08,2011,2.76,65.2,10.9,76.1
2011,1.8,0,1.8,0,0,0,1.8,9.36,0,17.9,1.16,0.06,0,2011,33.35,23.65,28.3,6.36,0,6.36,2010,2.98,60.4,0,60.4
2010,1.8,0,1.8,0.6,0,0.6,2.4,8.83,29.4,40.4,2.67,0.14,0,2010,35,25.9,30.6,5.88,1.96,7.84,2009,3.08,58.4,19.5,77.9
2009,1.2,0,1.2,0,0,0,1.2,5.88,0,23.6,2.67,0.08,0,2009,30.2,15,22.8,5.25,0,5.25,2008,1.8,66.7,0,66.7
2008,2,0,2,0,0,0,2,-,-,33.8,2.67,0.11,0,2008,26.2,13.75,20.8,9.63,0,9.63,2007,2.58,77.5,0,77.5
2007,1.4,0,1.4,0,0.24,0.24,1.64,-,-,21.8,2.67,0.07,-,2007,30.95,24.2,27.2,5.14,0.88,6.02,2006,1.7,82.4,14.1,96.5
2006,1.8,0,1.8,0.7,0,0.7,2.5,-,-,32.2,2.67,0.11,-,2006,37.3,23.9,30.4,5.92,2.3,8.23,2005,2.69,66.9,26,92.9
2005,1.8,0,1.8,0.8,0,0.8,2.6,-,-,30,2.58,0.1,-,2005,36.85,31.8,34.8,5.17,2.3,7.47,2004,2.85,63.2,28.1,91.2
2004,1.6,0,1.6,0.8,0,0.8,2.4,-,-,29.3,2.67,0.1,-,2004,38.8,31,34.6,4.62,2.31,6.93,2003,2.91,55,27.5,82.5
2003,2.2,0,2.2,0,0,0,2.2,-,-,27.5,2.63,0.09,-,2003,34,24.7,28,7.85,0,7.85,2002,2.77,79.4,0,79.4
2002,1,0,1,1,0,1,2,-,-,0,0,0,-,2002,37.2,23.2,28.1,3.56,3.56,7.11,2001,2.66,37.6,37.6,75.2
2001,0.8,0,0.8,1,0,1,1.8,-,-,0,0,0,-,2001,28.9,18.5,23.1,3.47,4.34,7.81,2000,2.13,37.6,46.9,84.5
2000,0.5,0,0.5,1.6,0,1.6,2.1,-,-,0,0,0,-,2000,48.2,18.1,33.2,1.51,4.82,6.32,1999,2.25,22.2,71.1,93.3
1999,0,0,0,2.5,0,2.5,2.5,-,-,-,-,-,-,1999,77.5,36.1,47.9,0,5.22,5.22,1998,2.87,0,87.1,87.1
1998,0,0,0,3.8,0,3.8,3.8,-,-,0,0,0,-,1998,125.5,47,81,0,4.69,4.69,1997,4.5,0,84.4,84.4
1997,0,0,0,3.5,0,3.5,3.5,-,-,0,0,0,-,1997,123,46.6,86.5,0,4.05,4.05,1996,3.29,0,106,106
1996,1.2,0,1.2,1.3,0,1.3,2.5,-,-,0,0,0,-,1996,76,41,51.4,2.34,2.53,4.87,1995,2.14,56.1,60.7,117
1995,0,0,0,4,0,4,4,-,-,0,0,0,-,1995,89.5,38.5,61.3,0,6.53,6.53,1994,4.34,0,92.2,92.2
1994,1.4,0,1.4,1.8,0,1.8,3.2,-,-,0,0,0,-,1994,102,71.5,81.7,1.71,2.2,3.91,1993,4.04,34.7,44.6,79.2
1993,1.5,0,1.5,1.5,0,1.5,3,-,-,0,0,0,-,1993,102,65.5,78.7,1.91,1.91,3.81,1992,3.89,38.6,38.6,77.2
1992,2.7,0,2.7,0,0,0,2.7,-,-,0,0,0,-,1992,96,55.5,73.7,3.66,0,3.66,1991,3.64,74.2,0,74.2
1991,1.5,0,1.5,3,0.5,3.5,5,-,-,0,0,0,-,-,-,-,-,-,-,-,1990,7.67,19.6,45.6,65.2
1990,2,0,2,3,4,7,9,-,-,0,-,0,-,-,-,-,-,-,-,-,1989,-,-,-,-
平均,1.88,0,1.88,1.16,0.16,1.32,3.19,,,,,,,平均,80.3,45.6,61.5,3.7,2,5.7,平均,3.66,51.4,31.7,83.1
累計,54.4,0,54.4,33.5,4.74,38.2,92.6,,,,,,,累計,,,,,,,累計,102,,,
