盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,2,0,2,0,0,0,2,18.3,0,-,-,-,-,2018,75.3,50.6,64.8,3.09,0,3.09,2017,2.39,83.7,0,83.7
2017,1.6,0,1.6,0.4,0,0.4,2,14.1,35.2,-,-,-,-,2017,82.6,72,76.5,2.09,0.52,2.62,2016,2.98,53.7,13.4,67.1
2016,1.6,0,1.6,1.1,0,1.1,2.7,12.7,87.2,-,-,-,-,2016,84.7,74,78.9,2.03,1.39,3.42,2015,3.47,46.1,31.7,77.8
2015,1.6,0,1.6,1,0,1,2.6,11.5,72.1,18.7,0.9,0.26,0,2015,97.3,63,78.2,2.05,1.28,3.32,2014,2.9,55.2,34.5,89.7
2014,1.6,0,1.6,0.9,0,0.9,2.5,10.6,59.5,16.7,0.9,0.23,0,2014,94,64.6,79.2,2.02,1.14,3.16,2013,2.83,56.5,31.8,88.3
2013,2,0,2,1.5,0,1.5,3.5,11.5,86.2,20.1,0.9,0.28,0,2013,107.5,78.9,90.5,2.21,1.66,3.87,2012,3.92,51,38.3,89.3
2012,2.4,0,2.4,2.4,0,2.4,4.8,11.1,111,22.1,0.9,0.31,0,2012,113.5,69.6,87.2,2.75,2.75,5.5,2011,5.34,44.9,44.9,89.9
2011,2.5,0,2.5,2.5,0,2.5,5,9.27,92.7,19.2,0.9,0.27,0,2011,141.5,69.1,94.2,2.65,2.65,5.31,2010,5.79,43.2,43.2,86.4
2010,2,0,2,1.5,0,1.5,3.5,6.45,48.4,11.6,0.9,0.16,0,2010,93.9,37.2,69.6,2.88,2.16,5.03,2009,4.03,49.6,37.2,86.8
2009,1.4,0,1.4,0.05,0,0.05,1.45,4.49,1.6,6.35,0.9,0.1,0,2009,44.2,20,30,4.66,0.17,4.83,2008,2.21,63.3,2.3,65.6
2008,0.9,0,0.9,0,0,0,0.9,-,-,3.43,0.9,0.06,0,2008,37,14.7,22.2,4.05,0,4.05,2007,1.2,75,0,75
2007,1.3,0,1.3,0,0,0,1.3,-,-,5,2.02,0.07,-,2007,23.9,13.8,17.1,7.61,0,7.61,2006,0.78,167,0,167
2006,1.1,0,1.1,0,0,0,1.1,-,-,-,-,-,-,2006,16.2,12.95,14.4,7.64,0,7.64,2005,0.97,113,0,113
2005,1.1,0,1.1,0,0,0,1.1,-,-,4.47,0.9,0.06,-,2005,15.55,11,12.5,8.82,0,8.82,2004,1.56,70.5,0,70.5
2004,0.5,0,0.5,0,0,0,0.5,-,-,3.63,0.9,0.05,-,2004,12.35,8.6,10.5,4.76,0,4.76,2003,1.27,39.4,0,39.4
2003,0.6,0,0.6,0,0,0,0.6,-,-,1.62,0.9,0.03,-,2003,10,7.05,8.33,7.2,0,7.2,2002,0.56,107,0,107
2002,0.5,0,0.5,0,0,0,0.5,-,-,0,0,0,-,2002,11.4,7.25,8.61,5.81,0,5.81,2001,0.77,64.9,0,64.9
2001,0.6,0,0.6,0.6,0,0.6,1.2,-,-,0,0,0,-,2001,14.05,6.7,9.26,6.48,6.48,13,2000,0.56,107,107,214
2000,0,0,0,1.5,0,1.5,1.5,-,-,0,0,0,-,2000,31,10.6,17.8,0,8.44,8.44,1999,1.35,0,111,111
1999,0,0,0,2.5,0,2.5,2.5,-,-,-,-,-,-,1999,58.5,20.9,35.5,0,7.04,7.04,1998,1.75,0,143,143
1998,0,0,0,2.5,0,2.5,2.5,-,-,0,0,0,-,1998,76,47.1,61.1,0,4.09,4.09,1997,2.62,0,95.4,95.4
1997,0,0,0,4,0,4,4,-,-,0,0,0,-,1997,82,47.9,57.3,0,6.99,6.99,1996,2.61,0,153,153
1996,0,0,0,4,0,4,4,-,-,0,0,0,-,1996,71,48.3,59.5,0,6.72,6.72,1995,3.96,0,101,101
1995,0,0,0,4,0,4,4,-,-,0,0,0,-,1995,124,50.5,70.5,0,5.68,5.68,1994,4.31,0,92.7,92.7
1994,0,0,0,4,0,4,4,-,-,0,0,0,-,1994,128,89.5,113,0,3.54,3.54,1993,5.4,0,74.1,74.1
1993,0,0,0,4,0,4,4,-,-,0,0,0,-,-,-,-,-,-,-,-,1992,5.83,0,68.6,68.6
1992,0,0,0,4,0,4,4,-,-,0,0,0,-,-,-,-,-,-,-,-,1991,5.77,0,69.3,69.3
1991,0,0,0,3.3,0,3.3,3.3,-,-,0,-,0,-,-,-,-,-,-,-,-,1990,-,-,-,-
平均,0.9,0,0.9,1.63,0,1.63,2.54,,,,,,,平均,65.8,39.8,50.7,3.2,2.5,5.7,平均,2.86,47.8,47.9,95.7
累計,25.3,0,25.3,45.7,0,45.7,71,,,,,,,累計,,,,,,,累計,77.1,,,
