盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,2,0,2,0,0,0,2,3.77,0,-,-,-,-,2018,38.55,32.6,35.8,5.59,0,5.59,2017,2.92,68.5,0,68.5
2017,2.8,0,2.8,0,0,0,2.8,5.28,0,-,-,-,-,2017,44.3,36.5,40.3,6.95,0,6.95,2016,4.35,64.4,0,64.4
2016,2.8,0,2.8,0,0,0,2.8,5.28,0,-,-,-,-,2016,55.3,38.45,43.8,6.39,0,6.39,2015,4.22,66.4,0,66.4
2015,2,0,2,0,0,0,2,3.77,0,12,2.36,0.25,0,2015,59.8,30.15,42.4,4.72,0,4.72,2014,2.7,74.1,0,74.1
2014,2,0,2,0,0,0,2,3.77,0,9,1.55,0.23,0,2014,33.65,27.8,30.7,6.52,0,6.52,2013,3.08,64.9,0,64.9
2013,1.5,0,1.5,0,0,0,1.5,2.83,0,9.34,2.42,0.23,0,2013,39.3,25.5,30,5.01,0,5.01,2012,2.05,73.2,0,73.2
2012,1.2,0,1.2,0,0,0,1.2,2.26,0,4.78,1.5,0.15,0,2012,26.3,16.35,21,5.73,0,5.73,2011,1.69,71,0,71
2011,1.2,0,1.2,0,0,0,1.2,2.26,0,4.68,1.35,0.17,0,2011,25.8,16.2,20.2,5.95,0,5.95,2010,1.84,65.2,0,65.2
2010,1.5,0,1.5,0,0,0,1.5,2.83,0,4.81,1.35,0.22,0,2010,25.4,18.05,20.2,7.44,0,7.44,2009,1.89,79.4,0,79.4
2009,0.7,0,0.7,0,0,0,0.7,1.32,0,0.57,0.9,0.02,0,2009,20.8,9.6,15.6,4.47,0,4.47,2008,0.33,212,0,212
2008,1.5,0,1.5,0,0,0,1.5,-,-,2.7,1.37,0.1,0,2008,21.75,8.9,15.2,9.87,0,9.87,2007,1.03,146,0,146
2007,2.5,0,2.5,0,0,0,2.5,-,-,7.11,1.35,0.24,-,2007,30.6,19.3,26.3,9.51,0,9.51,2006,2.74,91.2,0,91.2
2006,4,0,4,0,0,0,4,-,-,18.7,1.43,0.5,-,2006,40.2,27.4,33.3,12,0,12,2005,6.83,58.6,0,58.6
2005,1.2,0,1.2,0.1,0,0.1,1.3,-,-,8.4,1.64,0.01,-,2005,38.8,30.8,35.6,3.37,0.28,3.65,2004,2.86,42,3.5,45.5
2004,1.75,0,1.75,0,0,0,1.75,-,-,11.3,2.66,0.38,-,2004,36.8,28.1,31.8,5.51,0,5.51,2003,2.57,68.1,0,68.1
2003,1.36,0,1.36,0,0,0,1.36,-,-,8.05,2.67,0.27,-,2003,32.9,18.5,24.1,5.64,0,5.64,2002,1.93,70.3,0,70.3
2002,2,0,2,0.5,0,0.5,2.5,-,-,0,0,0,-,2002,30.3,17,22.9,8.72,2.18,10.9,2001,3.37,59.3,14.8,74.2
2001,0.8,0,0.8,0,0.4,0.4,1.2,-,-,0,0,0,-,2001,30.6,10.55,22.2,3.6,1.8,5.4,2000,1,80,40,120
2000,0.8,0,0.8,0,0.7,0.7,1.5,-,-,0,0,0,-,2000,27.8,7.75,17.1,4.69,4.1,8.79,1999,1.11,72.1,63.1,135
1999,0.6,0,0.6,1.2,0,1.2,1.8,-,-,0,0,0,-,1999,47.7,18.5,34.2,1.76,3.51,5.27,1998,2.31,26,51.9,77.9
1998,0.6,0,0.6,0,0.6,0.6,1.2,-,-,0,0,0,-,1998,60,20.3,38.4,1.56,1.56,3.12,1997,1.5,40,40,80
1997,0,0,0,0.3,0.5,0.8,0.8,-,-,0,0,0,-,1997,33,17.2,25,0,3.2,3.2,1996,0.48,0,167,167
1996,0,0,0,0.3,0.3,0.6,0.6,-,-,0,0,0,-,1996,24.7,18.7,20.6,0,2.91,2.91,1995,0.35,0,171,171
1995,0,0,0,1.2,0,1.2,1.2,-,-,0,0,0,-,1995,40.29,19.1,25.6,0,4.68,4.68,1994,1.43,0,83.7,83.7
1994,0,0,0,1.5,0,1.5,1.5,-,-,0,0,0,-,-,-,-,-,-,-,-,1993,1.71,0,87.5,87.5
1993,0,0,0,1.25,0,1.25,1.25,-,-,0,-,0,-,-,-,-,-,-,-,-,1992,-,-,-,-
平均,1.34,0,1.34,0.24,0.1,0.34,1.68,,,,,,,平均,36,21.4,28,5.2,1,6.2,平均,2.25,63.7,28.9,92.6
累計,34.8,0,34.8,6.35,2.5,8.85,43.7,,,,,,,累計,,,,,,,累計,56.3,,,
