盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,2.7,0,2.7,0,0,0,2.7,4.12,0,-,-,-,-,2018,37.3,32.65,35.3,7.64,0,7.64,2017,3.02,89.4,0,89.4
2017,3,0,3,0,0,0,3,4.58,0,-,-,-,-,2017,40.9,33.65,36.3,8.26,0,8.26,2016,3.71,80.9,0,80.9
2016,2.5,0,2.5,0,0,0,2.5,3.82,0,-,-,-,-,2016,49,31.8,38.7,6.45,0,6.45,2015,4.26,58.7,0,58.7
2015,3.5,0,3.5,0,0,0,3.5,5.34,0,11.4,1.94,0.23,0,2015,53.2,29.45,42.6,8.22,0,8.22,2014,3.84,91.1,0,91.1
2014,2.8,0,2.8,0,0,0,2.8,4.27,0,9.09,1.82,0.18,0,2014,60.6,29.65,44.2,6.33,0,6.33,2013,3.27,85.6,0,85.6
2013,2,0,2,0,0,0,2,3.05,0,6.43,1.95,0.1,0,2013,38.45,20.9,28,7.14,0,7.14,2012,2.16,92.6,0,92.6
2012,2,0,2,0,0,0,2,3.05,0,6.43,1.77,0.1,0,2012,26.1,19.6,22.4,8.93,0,8.93,2011,2.38,84,0,84
2011,1.8,0,1.8,0,0,0,1.8,2.75,0,5.78,1.81,0.09,0,2011,29.85,17.7,23.4,7.68,0,7.68,2010,2.1,85.7,0,85.7
2010,1,0,1,0,0,0,1,1.53,0,3.21,1.97,0.05,0,2010,30.5,21.55,25.3,3.96,0,3.96,2009,1.07,93.5,0,93.5
2009,0.8,0,0.8,0,0,0,0.8,1.22,0,2.54,1.36,0.03,0,2009,25.65,8.48,14,5.72,0,5.72,2008,1.22,65.6,0,65.6
2008,1.5,0,1.5,0.44,0.06,0.5,2,-,-,6,1.85,0.11,0,2008,23.7,8.03,16.3,9.22,3.07,12.3,2007,2.22,67.6,22.5,90.1
2007,1.5,0,1.5,1,0,1,2.5,-,-,7.12,1.94,0.18,-,2007,51.5,19.9,35.6,4.22,2.81,7.03,2006,2.78,54,36,89.9
2006,1,0,1,1,0,1,2,-,-,5.12,1.73,0.1,-,2006,38.75,20.35,25.6,3.91,3.91,7.81,2005,2.46,40.7,40.7,81.3
2005,0.9,0,0.9,0.67,0.23,0.9,1.8,-,-,3.63,1.71,0,-,2005,23.85,15,18.8,4.79,4.79,9.58,2004,1.9,47.4,47.4,94.7
2004,0.96,0,0.96,0.54,0.3,0.84,1.8,-,-,3.29,1.81,0.05,-,2004,28,13.5,19.9,4.82,4.22,9.04,2003,1.8,53.3,46.7,100
2003,0.9,0,0.9,0.9,0,0.9,1.8,-,-,3.52,1.84,0,-,2003,33.9,21,25.7,3.5,3.5,7.01,2002,2.07,43.5,43.5,87
2002,0.5,0,0.5,0.5,0,0.5,1,-,-,0,0,0,-,2002,36.7,18.1,26.7,1.87,1.87,3.75,2001,1.18,42.4,42.4,84.7
2001,0.5,0,0.5,0.5,0,0.5,1,-,-,0,0,0,-,2001,31.6,9.2,19.5,2.57,2.57,5.14,2000,1.08,46.3,46.3,92.6
2000,1,0,1,0.29,0.71,1,2,-,-,0,0,0,-,2000,61.5,17,32.2,3.1,3.1,6.21,1999,1.62,61.7,61.7,124
1999,0.6,0,0.6,0.57,0.83,1.4,2,-,-,0,0,0,-,1999,46.6,23,31.9,1.88,4.38,6.26,1998,1.37,43.8,102,146
1998,0,0,0,1.5,0.5,2,2,-,-,0,0,0,-,1998,56,32,41.8,0,4.79,4.79,1997,1.96,0,102,102
1997,0,0,0,1.5,0,1.5,1.5,-,-,0,0,0,-,1997,78,26.1,52.6,0,2.85,2.85,1996,1.77,0,84.8,84.8
1996,0,0,0,1.2,0,1.2,1.2,-,-,0,0,0,-,1996,54.5,18.3,30.4,0,3.95,3.95,1995,1.76,0,68.3,68.3
1995,0,0,0,1.4,0.4,1.8,1.8,-,-,0,0,0,-,-,-,-,-,-,-,-,1994,2.16,0,83.5,83.5
1994,0,0,0,2.63,0,2.63,2.63,-,-,0,0,0,-,-,-,-,-,-,-,-,1993,2.94,0,89.5,89.5
1993,0,0,0,2.3,0,2.3,2.3,-,-,-,-,-,-,-,-,-,-,-,-,-,1992,-,-,-,-
平均,1.21,0,1.21,0.65,0.12,0.77,1.98,,,,,,,平均,41.6,21.2,29.9,4.8,2,6.8,平均,2.24,53.1,36.7,89.8
累計,31.5,0,31.5,16.9,3.03,20,51.4,,,,,,,累計,,,,,,,累計,56.1,,,
