盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1.27,0.41,1.68,0,0,0,1.68,2.15,0,-,-,-,-,2018,33.95,24.8,28.3,5.92,0,5.92,2017,1.82,92.1,0,92.1
2017,1.2,0,1.2,0,0,0,1.2,2.08,0,-,-,-,-,2017,41.9,26.4,31.3,3.84,0,3.84,2016,2.4,50,0,50
2016,1.5,0.5,2,0,0,0,2,3.43,0,-,-,-,-,2016,30.95,24.85,27.3,7.32,0,7.32,2015,1.53,131,0,131
2015,1.52,0.71,2.23,0,0,0,2.23,3.82,0,2.83,0.9,0.28,0,2015,44.6,26,34.5,6.44,0,6.44,2014,1.82,122,0,122
2014,0.8,0.4,1.2,0,0,0,1.2,2.08,0,1.51,0.9,0.15,0,2014,43.35,24.8,31.3,3.83,0,3.83,2013,0.97,124,0,124
2013,0.5,0.3,0.8,0,0,0,0.8,1.39,0,0.43,0.64,0.04,0,2013,29.3,23.45,25.8,3.1,0,3.1,2012,0.39,205,0,205
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,39,21.9,27.8,0,0,0,2011,-0.38,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,70,20.1,47.5,0,0,0,2010,0.58,0,0,0
2010,0.3,0,0.3,0.4,0.6,1,1.3,0.44,5.9,1.69,0.9,0.17,0,2010,175,59.8,111,0.27,0.9,1.17,2009,1.28,23.4,78.1,102
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,98.7,36.55,53.3,0,0,0,2008,-0.07,0,0,0
2008,1.5,0,1.5,0.5,0.8,1.3,2.8,-,-,3,0.71,0.2,2,2008,93.9,22.55,62.1,2.41,2.09,4.5,2007,3.48,43,37.3,80.3
2007,3,0,3,0.5,0.5,1,4,-,-,4.26,0.97,0.17,-,2007,223,64.3,125,2.4,0.8,3.2,2006,4.4,68.2,22.7,90.9
2006,0.5,0,0.5,1,0.5,1.5,2,-,-,1.47,0.94,0.04,-,2006,72.5,31.5,44.1,1.13,3.39,4.52,2005,1.87,26.7,80.1,107
2005,1.47,0,1.47,0.98,0.49,1.47,2.93,-,-,2,0.64,0.1,-,2005,57.5,24.3,41.7,3.52,3.52,7.04,2004,4.4,33.3,33.3,66.6
2004,3,0,3,2,0.5,2.5,5.5,-,-,3.07,0.94,0.15,-,2004,99.5,39.1,63.4,4.73,3.94,8.67,2003,5.98,50.2,41.8,92
2003,2,0,2,2.5,0.5,3,5,-,-,2.08,0.95,0.1,-,2003,91,57,69.6,2.87,4.31,7.18,2002,5.32,37.6,56.4,94
2002,2,0,2,3.5,0.5,4,6,-,-,0,0,0,-,2002,84,64,78.4,2.55,5.1,7.66,2001,8.85,22.6,45.2,67.8
2001,3,0,3,4,2,6,9,-,-,0,0,0,-,-,-,-,-,-,-,-,2000,15.17,19.8,39.6,59.3
平均,1.31,0.13,1.44,0.85,0.35,1.21,2.65,,,,,,,平均,78.1,34.8,53.1,3,1.4,4.4,平均,3.32,58.3,24.1,82.4
累計,23.5,2.31,25.9,15.4,6.39,21.8,47.6,,,,,,,累計,,,,,,,累計,59.8,,,
