盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,2,0,2,0,0,0,2,5.98,0,-,-,-,-,2018,167.5,124,136,1.47,0,1.47,2017,2.67,74.9,0,74.9
2017,4,0,4,0,0,0,4,12,0,-,-,-,-,2017,172,116,147,2.72,0,2.72,2016,6.42,62.3,0,62.3
2016,5.5,0,5.5,0,0,0,5.5,16.4,0,-,-,-,-,2016,178,116,140,3.92,0,3.92,2015,10.17,54.1,0,54.1
2015,6.8,0,6.8,0,0,0,6.8,20.3,0,121,3.6,2.71,0,2015,263.5,145,206,3.29,0,3.29,2014,11.2,60.7,0,60.7
2014,6,0,6,0.5,0,0.5,6.5,17.1,14.2,112,3.84,2.51,0,2014,243,179,207,2.9,0.24,3.14,2013,10.21,58.8,4.9,63.7
2013,5.5,0,5.5,0,0,0,5.5,15.7,0,88,3.78,1.98,0,2013,238.5,122,189,2.91,0,2.91,2012,8.17,67.3,0,67.3
2012,3,0,3,1.5,0,1.5,4.5,7.43,37.1,65.3,3.6,1.47,0,2012,136,62.8,105,2.84,1.42,4.27,2011,7.33,40.9,20.5,61.4
2011,3.3,0,3.3,0,0,0,3.3,8.17,0,42,3.36,0.84,0,2011,76.5,51.6,63,5.24,0,5.24,2010,5.04,65.5,0,65.5
2010,3,0,3,0,0,0,3,7.43,0,50.7,4.5,1.01,0,2010,57.5,42.3,49.9,6.01,0,6.01,2009,4.55,65.9,0,65.9
2009,2,0,2,1.5,0,1.5,3.5,4.31,32.3,53.5,4.5,1.07,0,2009,60,32.5,48.8,4.1,3.08,7.18,2008,5.52,36.2,27.2,63.4
2008,2.8,0,2.8,0,0,0,2.8,-,-,76.7,5.76,1.07,0,2008,78.1,38.6,58.4,4.79,0,4.79,2007,6.18,45.3,0,45.3
2007,1.8,0,1.8,0,0,0,1.8,-,-,41.8,5.7,0.58,-,2007,78,32.5,54.9,3.28,0,3.28,2006,3.4,52.9,0,52.9
2006,1.7,0,1.7,0,0,0,1.7,-,-,32,5.23,0.45,-,2006,36.9,19.7,23.9,7.13,0,7.13,2005,2.84,59.9,0,59.9
2005,0.6,0,0.6,0.6,0,0.6,1.2,-,-,19,4.49,0.13,-,2005,25.45,15.95,21,2.86,2.86,5.72,2004,2.01,29.9,29.9,59.7
2004,0.5,0,0.5,0,0,0,0.5,-,-,4.09,1.95,0.1,-,2004,22.1,11,15.7,3.18,0,3.18,2003,0.92,54.3,0,54.3
2003,0.28,0,0.28,0,0,0,0.28,-,-,1.03,0.87,0.02,-,2003,20,10.2,14.5,1.92,0,1.92,2002,0.46,60.7,0,60.7
2002,0,0,0,0,0,0,0,-,-,0,0,0,-,2002,19.3,7.5,13,0,0,0,2001,-1.1,0,0,0
2001,0.2,0,0.2,0.5,0.8,1.3,1.5,-,-,0,0,0,-,2001,22.1,5.8,13.1,1.53,9.93,11.5,2000,1.2,16.7,108,125
2000,0.2,0,0.2,0.8,1,1.8,2,-,-,0,0,0,-,2000,50.5,12.35,28.8,0.69,6.25,6.94,1999,1.5,13.3,120,133
1999,0,0,0,2.2,0,2.2,2.2,-,-,0,0,0,-,1999,44.3,16.2,29,0,7.6,7.6,1998,3.6,0,61.1,61.1
1998,0,0,0,0.3,0.2,0.5,0.5,-,-,-,-,-,-,1998,68,20,41.1,0,1.22,1.22,1997,-0.55,0,-90.9,-90.9
1997,0,0,0,0.3,0.2,0.5,0.5,-,-,-,-,-,-,1997,38.9,18.7,26.3,0,1.9,1.9,1996,0.61,0,82,82
1996,0,0,0,0,0,0,0,-,-,-,-,-,-,1996,31.5,19.6,23.7,0,0,0,1995,-1.17,0,0,0
1995,0,0,0,0,0,0,0,-,-,0,0,0,-,1995,41,15.1,25.1,0,0,0,1994,-0.23,0,0,0
1994,0,0,0,1.5,0,1.5,1.5,-,-,0,0,0,-,1994,66,34,45.3,0,3.31,3.31,1993,1.71,0,87.8,87.8
1993,0,0,0,2,0,2,2,-,-,0,0,0,-,1993,75.5,37.2,51.5,0,3.88,3.88,1992,2.4,0,83.2,83.2
1992,0,0,0,1.5,0,1.5,1.5,-,-,0,0,0,-,1992,63,47.5,51.8,0,2.9,2.9,1991,2.41,0,62.1,62.1
1991,0,0,0,1,0.5,1.5,1.5,-,-,0,0,0,-,-,-,-,-,-,-,-,1990,2.55,0,58.9,58.9
1990,0,0,0,5.31,1.59,6.9,6.9,-,-,0,-,0,-,-,-,-,-,-,-,-,1989,-,-,-,-
1988,0,0,0,2,0,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,1987,-,-,-,-
平均,1.64,0,1.64,0.72,0.14,0.86,2.5,,,,,,,平均,87.9,50.1,67.7,2.3,1.7,3.9,平均,3.57,32.8,23.4,56.2
累計,49.2,0,49.2,21.5,4.29,25.8,75,,,,,,,累計,,,,,,,累計,100,,,
