盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1,0,1,0,0,0,1,14.2,0,-,-,-,-,2018,20.1,15,17.6,5.69,0,5.69,2017,1.09,91.7,0,91.7
2017,0.7,0,0.7,0,0,0,0.7,9.92,0,-,-,-,-,2017,16.6,14.6,15.5,4.51,0,4.51,2016,0.81,86.4,0,86.4
2016,1,0,1,0,0,0,1,14.2,0,-,-,-,-,2016,18.6,15.5,16.9,5.92,0,5.92,2015,1.2,83.3,0,83.3
2015,1,0,1,0,0,0,1,14.4,0,46.4,3.04,0.62,0,2015,28.1,14,21.2,4.72,0,4.72,2014,1.07,93.5,0,93.5
2014,1.15,0,1.15,0.2,0,0.2,1.35,16.2,28.2,61.4,2.84,0.82,0,2014,31.1,26,28,4.1,0.71,4.82,2013,1.54,74.7,13,87.7
2013,0.8,0,0.8,0.3,0,0.3,1.1,11,41.1,48.6,2.87,0.65,0,2013,32.95,25.3,29,2.76,1.04,3.8,2012,1.24,64.5,24.2,88.7
2012,1,0,1,0.4,0,0.4,1.4,13.2,52.7,59.5,2.78,0.79,0,2012,45.1,25.4,31.9,3.13,1.25,4.39,2011,1.64,61,24.4,85.4
2011,1,0,1,0.6,0,0.6,1.6,12.4,74.6,64.1,2.5,0.86,0,2011,65.5,29.5,48.1,2.08,1.25,3.33,2010,2.09,47.8,28.7,76.6
2010,0.75,0,0.75,0.25,0,0.25,1,9.09,30.3,39.1,2.02,0.52,0,2010,50,22.5,33.2,2.26,0.75,3.02,2009,1.62,46.3,15.4,61.7
2009,0.3,0,0.3,0.3,0,0.3,0.6,3.53,35.3,22.8,7.94,0.3,0,2009,38.5,12.1,27.8,1.08,1.08,2.16,2008,0.25,120,120,240
2008,1.3,0,1.3,0.5,0,0.5,1.8,-,-,43.4,2.7,0.58,0,2008,62.1,12.1,34.4,3.78,1.45,5.23,2007,1.47,88.4,34,122
2007,0.5,0,0.5,0,0.4,0.4,0.9,-,-,17.3,2.95,0.23,-,2007,42.5,18.6,28.3,1.77,1.41,3.18,2006,0.56,89.3,71.4,161
2006,0.5,0,0.5,0.4,0,0.4,0.9,-,-,30.1,3.07,0.4,-,2006,21.5,14.5,17,2.93,2.35,5.28,2005,0.98,51,40.8,91.8
2005,0.6,0,0.6,0.5,0,0.5,1.1,-,-,35,2.37,0.47,-,2005,22.1,14,18,3.34,2.78,6.12,2004,1.59,37.7,31.4,69.2
2004,0.25,0,0.25,0,0,0,0.25,-,-,7.84,2.6,0.1,-,2004,19.3,12.1,16.3,1.54,0,1.54,2003,0.33,75.8,0,75.8
2003,0,0,0,0,0,0,0,-,-,0,0,0,-,2003,14.3,5.55,9.58,0,0,0,2002,-0.59,0,0,0
2002,0.2,0,0.2,0,0,0,0.2,-,-,0,0,0,-,2002,10.2,5,7.29,2.74,0,2.74,2001,0.01,2000,0,2000
2001,0.2,0,0.2,0.63,0.17,0.8,1,-,-,0,0,0,-,2001,12.5,5.5,8.41,2.38,9.51,11.9,2000,1.96,10.2,40.8,51
2000,0.2,0,0.2,0.9,0.1,1,1.2,-,-,-,-,-,-,2000,25.5,9.35,15.3,1.31,6.53,7.83,1999,1.43,14,69.9,83.9
1999,0.2,0,0.2,0.55,0.25,0.8,1,-,-,0,0,0,-,1999,25.8,12.8,16.9,1.18,4.73,5.92,1998,0.96,20.8,83.3,104
1998,0.2,0,0.2,0.9,0.4,1.3,1.5,-,-,0,0,0,-,1998,34.7,16.89,25.6,0.78,5.08,5.87,1997,2.01,10,64.7,74.6
1997,0.6,0,0.6,1.2,0,1.2,1.8,-,-,-,-,-,-,1997,54.5,27.8,39.1,1.53,3.07,4.6,1996,2.55,23.5,47.1,70.6
1996,0.3,0,0.3,0.5,0.2,0.7,1,-,-,0,0,0,-,1996,38.6,25.8,32.8,0.91,2.13,3.05,1995,1.09,27.5,64.2,91.7
1995,1,0,1,0.5,0.3,0.8,1.8,-,-,0,0,0,-,1995,44.2,25.1,32,3.13,2.5,5.63,1994,2.14,46.8,37.5,84.3
1994,1.2,0,1.2,0.3,0.3,0.6,1.8,-,-,0,0,0,-,1994,48.5,38,41.8,2.87,1.44,4.31,1993,2.02,59.3,29.7,89
1993,1,0,1,0.2,0.4,0.6,1.6,-,-,0,0,0,-,1993,46.4,29.9,35.5,2.82,1.69,4.51,1992,1.44,69.4,41.7,111
1992,1.2,0,1.2,0.4,0.4,0.8,2,-,-,0,0,0,-,1992,53,31.1,41.4,2.9,1.93,4.83,1991,2.38,50.5,33.7,84.2
1991,0.8,0,0.8,0.4,0.6,1,1.8,-,-,0,0,0,-,1991,51,27.9,41.4,1.93,2.42,4.35,1990,1.8,44.3,55.4,99.8
