盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.1,0,0.1,0,0,0,0.1,0.11,0,-,-,-,-,2018,18.3,16.5,17.3,0.58,0,0.58,2017,0.05,200,0,200
2017,0.3,0,0.3,0,0,0,0.3,0.33,0,-,-,-,-,2017,18.9,16.3,17.4,1.72,0,1.72,2016,0.69,43.5,0,43.5
2016,0.7,0,0.7,0,0,0,0.7,0.76,0,-,-,-,-,2016,21.65,18.15,19.8,3.54,0,3.54,2015,0.94,74.5,0,74.5
2015,1.3,0,1.3,0,0,0,1.3,1.41,0,3,1.79,0.06,0,2015,26.55,19.55,23.2,5.59,0,5.59,2014,1.55,83.9,0,83.9
2014,1.3,0,1.3,0,0,0,1.3,1.41,0,3,2.2,0.06,0,2014,30.3,23.5,25.6,5.09,0,5.09,2013,1.26,103,0,103
2013,0.7,0,0.7,0,0,0,0.7,0.76,0,1.61,1.16,0.03,0,2013,30.55,20.8,25.1,2.79,0,2.79,2012,1.28,54.7,0,54.7
2012,0.5,0,0.5,1,0,1,1.5,0.49,9.85,3.14,1.74,0.06,0,2012,26,20.05,22.6,2.21,4.42,6.63,2011,1.83,27.3,54.6,82
2011,0.7,0,0.7,0.7,0,0.7,1.4,0.64,6.44,2.74,1.89,0.05,0,2011,31.9,20,23.8,2.94,2.94,5.88,2010,1.58,44.3,44.3,88.6
2010,1,0,1,0.8,0,0.8,1.8,0.85,6.82,3.26,1.88,0.07,0,2010,33.95,16.8,23.4,4.27,3.42,7.69,2009,2.03,49.3,39.4,88.7
2009,1,0,1,0,0,0,1,0.85,0,1.81,1.37,0.04,0,2009,17.7,11.7,15.4,6.48,0,6.48,2008,1.55,64.5,0,64.5
2008,0.8,0,0.8,0.5,0,0.5,1.3,-,-,2.25,1.61,0.04,0,2008,21.2,8.67,14.7,5.43,3.39,8.82,2007,1.72,46.5,29.1,75.6
2007,0.6,0,0.6,0,0,0,0.6,-,-,1.04,2.16,0.02,-,2007,22.55,15,16.8,3.58,0,3.58,2006,0.59,102,0,102
2006,1,0,1,0.8,0,0.8,1.8,-,-,7.27,4.48,0.03,-,2006,19.8,15,17,5.87,4.7,10.6,2005,2.16,46.3,37,83.3
2005,1,0,1,0.5,0,0.5,1.5,-,-,5.77,4.63,0.02,-,2005,18.8,15.45,16.8,5.94,2.97,8.91,2004,1.74,57.5,28.7,86.2
2004,1,0,1,0.8,0,0.8,1.8,-,-,6.41,4.04,0.03,-,2004,22.7,14.6,17.9,5.59,4.47,10.1,2003,2.39,41.8,33.5,75.3
2003,0.6,0,0.6,0.5,0,0.5,1.1,-,-,3.73,4.44,0.01,-,2003,20.4,11.5,14.5,4.13,3.44,7.57,2002,1.33,45.1,37.6,82.7
2002,0.3,0,0.3,0.3,0,0.3,0.6,-,-,0,0,0,-,2002,17.5,6.1,10.5,2.85,2.85,5.7,2001,0.66,45.5,45.5,90.9
2001,1,0,1,0,0,0,1,-,-,0,0,0,-,2001,12.75,4.84,7.88,12.7,0,12.7,2000,1.07,93.5,0,93.5
2000,0.6,0,0.6,0,0,0,0.6,-,-,0,0,0,-,2000,19.1,7.45,11.6,5.19,0,5.19,1999,1,60,0,60
1999,0,0,0,0,0,0,0,-,-,-,-,-,-,1999,14.6,9.1,11.4,0,0,0,1998,-1.42,0,0,0
1998,0,0,0,1.2,0,1.2,1.2,-,-,0,0,0,-,1998,31,12.8,19.7,0,6.08,6.08,1997,0.83,0,145,145
1997,0.7,0,0.7,0.8,0.5,1.3,2,-,-,-,-,-,-,-,-,-,-,-,-,-,1996,2.34,30,55.7,85.7
1996,0.3,0,0.3,0.7,0.5,1.2,1.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1995,-,-,-,-
1995,0,0,0,0.2,1,1.2,1.2,-,-,-,-,-,-,-,-,-,-,-,-,-,1994,-,-,-,-
1994,0,0,0,0,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1993,-,-,-,-
1993,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1992,-,-,-,-
平均,0.6,0,0.6,0.34,0.12,0.45,1.05,,,,,,,平均,22.7,14.5,17.7,4.1,1.8,6,平均,1.23,59.7,25,84.7
累計,15.5,0,15.5,8.8,3,11.8,27.3,,,,,,,累計,,,,,,,累計,27.2,,,
