盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1,0.2,1.2,0,0,0,1.2,52.9,0,-,-,-,-,2018,22.15,18.55,19.8,6.06,0,6.06,2017,1.32,90.9,0,90.9
2017,1,0.2,1.2,0,0,0,1.2,53.1,0,-,-,-,-,2017,22.9,18.45,20.5,5.85,0,5.85,2016,1.88,63.8,0,63.8
2016,1,0.2,1.2,0,0,0,1.2,53.1,0,-,-,-,-,2016,21.65,16.55,19.2,6.24,0,6.24,2015,2.01,59.7,0,59.7
2015,1,0.5,1.5,0,0,0,1.5,66.4,0,49.4,0.7,8.96,0,2015,29.3,15.1,22.2,6.75,0,6.75,2014,1.63,92,0,92
2014,0.5,0.5,1,0,0,0,1,43.6,0,21.8,0.88,3.14,0,2014,30,19.4,23,4.34,0,4.34,2013,0.57,175,0,175
2013,1.01,0,1.01,0,0,0,1.01,43.8,0,56.5,0.88,8.16,0,2013,23.9,16.05,20.3,4.95,0,4.95,2012,1.47,68.5,0,68.5
2012,1.4,0,1.4,0,0,0,1.4,61.8,"4,412",97.5,0.89,14,0,2012,35.8,17.3,27.8,5.04,0,5.04,2011,2.53,55.3,0,55.3
2011,2.71,0,2.71,0,0,0,2.71,119,0,130,0.56,18.7,0,2011,38.95,25.5,31.7,8.54,0,8.54,2010,5.38,50.4,0,50.4
2010,2.37,0,2.37,0,0.2,0.2,2.56,103,85.5,130,0.68,18.7,0,2010,49.3,35.3,40.3,5.87,0.49,6.36,2009,4.91,48.2,4,52.2
2009,1.5,0,1.5,0.02,0.03,0.05,1.55,58.3,19.4,114,0.9,1.65,63.8,2009,44.95,15.7,30.9,4.85,0.16,5.01,2008,3.26,46,1.5,47.5
2008,2.4,0,2.4,0.02,0.03,0.05,2.45,-,-,246,1.8,0.62,55.4,2008,37.8,14.65,27.5,8.71,0.18,8.89,2007,3.58,67,1.4,68.4
2007,1.7,0,1.7,0.02,0.03,0.05,1.75,-,-,158,1.8,0.39,-,2007,43.2,27.6,33.4,5.1,0.15,5.25,2006,2.35,72.3,2.1,74.5
2006,1.47,0,1.47,0.2,0.1,0.29,1.76,-,-,152,1.8,0.38,-,2006,38.15,27.35,30.5,4.81,0.96,5.77,2005,2.43,60.5,12.1,72.6
2005,1.09,0,1.09,0.2,0.2,0.4,1.49,-,-,118,1.8,0.59,-,2005,36.05,27.5,30.5,3.58,1.3,4.89,2004,1.95,56.1,20.4,76.4
2004,2.05,0,2.05,0.2,0.51,0.72,2.76,-,-,204,1.8,1.02,-,2004,48.7,27.9,36.8,5.56,1.95,7.5,2003,3.8,53.8,18.8,72.7
2003,1,0,1,0.5,1,1.5,2.5,-,-,143,1.8,0,-,2003,61,33,44.9,2.23,3.34,5.57,2002,3.21,31.2,46.7,77.9
2002,0.5,0,0.5,1,1,2,2.5,-,-,0,0,0,-,2002,54.5,26.2,39.1,1.28,5.11,6.39,2001,2.66,18.8,75.2,94
2001,0.5,0,0.5,1.5,1,2.5,3,-,-,0,0,0,-,2001,63,21.8,42,1.19,5.95,7.13,2000,3.84,13,65.1,78.1
2000,2,0,2,0.7,2.3,3,5,-,-,0,0,0,-,2000,138.5,38.5,77,2.6,3.9,6.5,1999,4.61,43.4,65.1,108
1999,1,0,1,3.5,0,3.5,4.5,-,-,0,0,0,-,1999,137,77,101,0.99,3.47,4.46,1998,5.82,17.2,60.1,77.3
1998,0,0,0,1,3,4,4,-,-,0,0,0,-,1998,152,84.5,111,0,3.59,3.59,1997,6.7,0,59.7,59.7
1997,0,0,0,0.6,2.4,3,3,-,-,0,0,0,-,1997,158,59.5,102,0,2.95,2.95,1996,3.86,0,77.7,77.7
1996,0.5,0,0.5,0.3,1.2,1.5,2,-,-,0,0,0,-,1996,75,26.5,39,1.28,3.85,5.13,1995,1.38,36.2,109,145
1995,0,0,0,1.5,1,2.5,2.5,-,-,0,0,0,-,1995,58.5,25.9,39.1,0,6.39,6.39,1994,2.02,0,124,124
1994,0,0,0,1,1,2,2,-,-,0,0,0,-,1994,87,49.4,63.3,0,3.16,3.16,1993,2.45,0,81.6,81.6
1993,0,0,0,0,1,1,1,-,-,0,0,0,-,1993,70,22.5,41.9,0,2.39,2.39,1992,-1.01,0,-99.4,-99.4
1992,1.4,0,1.4,0.3,1.4,1.7,3.1,-,-,0,0,0,-,1992,80,23.2,45.3,3.09,3.75,6.84,1991,2.4,58.3,70.8,129
1991,0,0,0,1.5,1.6,3.1,3.1,-,-,0,0,0,-,-,-,-,-,-,-,-,1990,7.95,0,39,39
1990,1.2,0,1.2,0,0,0,1.2,-,-,-,-,-,-,-,-,-,-,-,-,-,1989,-,-,-,-
平均,1.04,0.06,1.1,0.48,0.66,1.14,2.24,,,,,,,平均,61.4,30,43,3.7,2,5.6,平均,3.03,45.6,29.8,75.5
累計,30.3,1.6,31.9,14.1,19,33.1,64.9,,,,,,,累計,,,,,,,累計,85,,,
