盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,2.5,0,2.5,0,0,0,2.5,13.8,0,-,-,-,-,2018,47.7,42.35,45.5,5.5,0,5.5,2017,5.26,47.5,0,47.5
2017,2.4,0,2.4,0,0,0,2.4,11.4,0,-,-,-,-,2017,51.4,42.3,45.9,5.23,0,5.23,2016,3.61,66.5,0,66.5
2016,2.9,0,2.9,0.5,0,0.5,3.4,13,22.4,-,-,-,-,2016,45.75,32.8,40.8,7.1,1.22,8.33,2015,4.49,64.6,11.1,75.7
2015,3,0,3,1,0,1,4,12.2,40.7,10,0.54,0.17,0,2015,50.5,29.45,41.7,7.19,2.4,9.59,2014,5.18,57.9,19.3,77.2
2014,2.5,0,2.5,0.5,0,0.5,3,8.44,16.9,10,0.77,0.12,0,2014,49.9,35.15,43.4,5.76,1.15,6.91,2013,3.86,64.8,13,77.7
2013,2.1,0,2.1,0,0,0,2.1,7.09,0,10,0.93,0.1,0,2013,37.8,32.5,34.8,6.03,0,6.03,2012,3.23,65,0,65
2012,2.7,0,2.7,0.3,0,0.3,3,8.82,9.8,10,0.69,0.12,0,2012,48,33.45,38.7,6.97,0.77,7.74,2011,5.46,49.4,5.5,54.9
2011,3.79,0,3.79,0.2,0,0.2,3.99,9.48,4.99,10.2,0.74,0.12,0,2011,59.8,34.8,45.9,8.26,0.43,8.69,2010,5.61,67.6,3.6,71.2
2010,1.96,0,1.96,0,0,0,1.96,4.86,0,8,1.45,0.23,0,2010,50,22.35,37,5.31,0,5.31,2009,2.41,81.5,0,81.5
2009,1.04,0,1.04,0.09,0,0.09,1.13,2.45,2.23,8,2.77,0,1.46,2009,28.1,11.85,19.6,5.28,0.48,5.76,2008,1.29,80.3,7.3,87.6
2008,1.99,0,1.99,0.5,0,0.5,2.49,-,-,8,0.94,0,7,2008,38.4,10.35,25.5,7.79,1.95,9.74,2007,4.73,42.1,10.5,52.6
2007,2.19,0,2.19,0.3,0,0.3,2.49,-,-,5.6,0.99,0.35,-,2007,47.05,27.75,36.1,6.08,0.83,6.9,2006,3.53,62.2,8.5,70.6
2006,1.01,0,1.01,0.3,0,0.3,1.31,-,-,5.6,3.34,0,-,2006,32,14,21.4,4.72,1.42,6.13,2005,1.07,94.2,28.3,122
2005,0.75,0,0.75,1.25,0.5,1.75,2.5,-,-,5.6,1.28,0.2,-,2005,24.5,13.4,18.7,4.01,9.35,13.4,2004,3.37,22.3,51.9,74.2
2004,1.47,0,1.47,0.49,0,0.49,1.96,-,-,5.6,1.56,0.1,-,2004,37.6,20,27.2,5.41,1.8,7.22,2003,3.16,46.6,15.5,62.2
2003,1.84,0,1.84,0.46,0,0.46,2.3,-,-,5.6,1.72,0.1,-,2003,42.5,27.9,32.6,5.64,1.41,7.06,2002,3.42,53.8,13.4,67.2
2002,1,0,1,0.3,0.2,0.5,1.5,-,-,0,0,0,-,2002,65,26.9,42.1,2.37,1.19,3.56,2001,3.56,28.1,14,42.1
2001,0.4,0,0.4,1.6,0.5,2.1,2.5,-,-,0,0,0,-,2001,89,21,52,0.77,4.04,4.81,2000,4.23,9.5,49.6,59.1
2000,0,0,0,2,0,2,2,-,-,0,0,0,-,2000,103,38.1,63.8,0,3.13,3.13,1999,4.24,0,47.2,47.2
1999,0,0,0,0.75,0,0.75,0.75,-,-,0,0,0,-,-,-,-,-,-,-,-,1998,1.83,0,41,41
1998,0,0,0,0,0,0,0,-,-,0,-,0,-,-,-,-,-,-,-,-,1997,-,-,-,-
平均,1.69,0,1.69,0.5,0.06,0.56,2.25,,,,,,,平均,49.9,27.2,37.5,5.2,1.7,6.9,平均,3.68,50.2,17,67.2
累計,35.5,0,35.5,10.5,1.2,11.7,47.3,,,,,,,累計,,,,,,,累計,73.5,,,
