盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1.75,0,1.75,0,0,0,1.75,5.62,0,-,-,-,-,2018,29.75,20.55,26.2,6.67,0,6.67,2017,2.32,75.4,0,75.4
2017,2.45,0,2.45,0,0,0,2.45,7.87,0,-,-,-,-,2017,45.6,27.3,35.1,6.98,0,6.98,2016,3.96,61.9,0,61.9
2016,1,0,1,0,0,0,1,3.21,0,-,-,-,-,2016,40.7,15.95,23.9,4.18,0,4.18,2015,-0.29,-345,0,-345
2015,1.15,0,1.15,0,0,0,1.15,3.69,0,2.2,0.51,0.06,0,2015,22.25,15.35,19.1,6.03,0,6.03,2014,1.36,84.6,0,84.6
2014,1.15,0,1.15,0,0,0,1.15,3.69,0,3,0.59,0.09,0,2014,24.75,19.35,22.2,5.17,0,5.17,2013,1.59,72.3,0,72.3
2013,0.35,0,0.35,0,0,0,0.35,1.12,0,1.2,0.78,0.03,0,2013,23.4,17.15,19.8,1.76,0,1.76,2012,0.48,72.9,0,72.9
2012,1.1,0,1.1,0,0,0,1.1,3.53,0,2.5,0.52,0.07,0,2012,21,17,18.9,5.81,0,5.81,2011,1.5,73.3,0,73.3
2011,0.35,0,0.35,0,0,0,0.35,1.12,0,1.2,1.02,0.03,0,2011,23,17.5,19.9,1.76,0,1.76,2010,0.37,94.6,0,94.6
2010,0.25,0,0.25,0,0,0,0.25,0.8,0,0,0,0.02,0,2010,25.2,20.4,22.2,1.13,0,1.13,2009,0.03,833,0,833
2009,1.5,0,1.5,0,0,0,1.5,4.82,0,2.7,0.4,0.09,0,2009,27.8,18.65,22.7,6.62,0,6.62,2008,2.08,72.1,0,72.1
2008,1.8,0,1.8,0,0,0,1.8,-,-,3.5,0.45,0.1,0,2008,33.2,14.65,25.3,7.12,0,7.12,2007,2.41,74.7,0,74.7
2007,3,0,3,0,0,0,3,-,-,5,0.38,0.16,-,2007,40.3,26.35,32.9,9.13,0,9.13,2006,4.1,73.2,0,73.2
2006,2,0,2,0,0,0,2,-,-,4.3,0.5,0.12,-,2006,32.45,23.3,27,7.39,0,7.39,2005,2.67,74.9,0,74.9
2005,4.2,0,4.2,0,0,0,4.2,-,-,6.5,0.34,0.21,-,2005,45.4,22.3,33.3,12.6,0,12.6,2004,5.93,70.8,0,70.8
2004,3,0,3,0,0,0,3,-,-,5,0.38,0.16,-,2004,49.6,31,40.5,7.4,0,7.4,2003,4.11,73,0,73
2003,2.3,0,2.3,0.1,0,0.1,2.4,-,-,4.3,0.43,0.12,-,2003,58.5,30.7,41.6,5.53,0.24,5.77,2002,3.13,73.5,3.2,76.7
2002,1,0,1,0,0,0,1,-,-,0,0,0,-,2002,44.8,10.8,20.3,4.92,0,4.92,2001,1.06,94.3,0,94.3
2001,1.2,0,1.2,0,0,0,1.2,-,-,0,0,0,-,2001,16.2,9.75,12.5,9.59,0,9.59,2000,1.57,76.4,0,76.4
2000,1.6,0,1.6,0,0,0,1.6,-,-,0,0,0,-,2000,33.3,12.2,20.8,7.69,0,7.69,1999,2.05,78,0,78
1999,1,0,1,0,0,0,1,-,-,0,0,0,-,1999,36,13.7,24.4,4.1,0,4.1,1998,1.36,73.5,0,73.5
1998,1,0,1,0,0.6,0.6,1.6,-,-,0,0,0,-,1998,36.1,17.6,25.3,3.95,2.37,6.33,1997,2.37,42.2,25.3,67.5
1997,1.2,0,1.2,0,0,0,1.2,-,-,0,0,0,-,1997,55.5,27,40.6,2.96,0,2.96,1996,1.63,73.6,0,73.6
1996,2.5,0,2.5,0,0,0,2.5,-,-,0,0,0,-,-,-,-,-,-,-,-,1995,3.58,69.8,0,69.8
1995,1.6,0,1.6,0,0,0,1.6,-,-,0,0,0,-,-,-,-,-,-,-,-,1994,2.63,60.8,0,60.8
1994,0.3,0,0.3,0,0,0,0.3,-,-,-,-,-,-,-,-,-,-,-,-,-,1993,-,-,-,-
1993,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1992,-,-,-,-
平均,1.49,0,1.49,0,0.02,0.03,1.52,,,,,,,平均,34.8,19.5,26.1,5.8,0.1,6,平均,2.17,87.7,1.2,88.9
累計,38.8,0,38.8,0.1,0.6,0.7,39.4,,,,,,,累計,,,,,,,累計,52,,,
