盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1.6,0,1.6,0,0,0,1.6,2.96,0,-,-,-,-,2018,27.95,24.25,26.1,6.12,0,6.12,2017,2.1,76.2,0,76.2
2017,1.32,0.38,1.7,0,0,0,1.7,3.1,0,-,-,-,-,2017,29.5,24,26,6.53,0,6.53,2016,2.61,65.1,0,65.1
2016,1.23,0.3,1.53,0,0,0,1.53,2.79,0,-,-,-,-,2016,26.8,20.7,23.7,6.46,0,6.46,2015,2.19,69.9,0,69.9
2015,1.5,0,1.5,0,0,0,1.5,2.7,0,0,0,0.08,0,2015,29.25,17.05,23.6,6.34,0,6.34,2014,1.74,86.2,0,86.2
2014,1.28,0,1.28,0,0,0,1.28,3.13,0,0,0,0.08,0,2014,29.2,20.35,25.1,5.11,0,5.11,2013,1.41,90.8,0,90.8
2013,1,0,1,0,0,0,1,2.44,0,0,0,0.14,0,2013,21.2,16.05,17.8,5.61,0,5.61,2012,1.67,59.9,0,59.9
2012,0.7,0,0.7,0,0,0,0.7,1.71,0,0,0,0.14,0,2012,19.25,14,16.5,4.25,0,4.25,2011,1.43,49,0,49
2011,1.2,0,1.2,0,0,0,1.2,2.93,0,0,0,0.14,0,2011,24.6,14,20,6.01,0,6.01,2010,2,60,0,60
2010,1,0,1,0,0,0,1,2.44,0,0,0,0.14,0,2010,33.5,21,25.3,3.95,0,3.95,2009,1.49,67.1,0,67.1
2009,1.13,0,1.13,0.3,0,0.3,1.43,2.67,7.09,0,0,0.14,0,2009,29.55,12.5,19.5,5.8,1.54,7.34,2008,1.77,63.8,16.9,80.8
2008,1.3,0,1.3,0.7,0.5,1.2,2.5,-,-,0,0,0,3.3,2008,40.9,12.55,26.6,4.88,4.51,9.39,2007,3.14,41.4,38.2,79.6
2007,1.2,0,1.2,1.2,0,1.2,2.4,-,-,0,0,0,-,2007,82.2,32.3,57.6,2.08,2.08,4.16,2006,3.2,37.5,37.5,75
2006,0.8,0,0.8,1,0,1,1.8,-,-,0,0,0,-,2006,49.2,23,32,2.5,3.13,5.63,2005,2.39,33.5,41.8,75.3
2005,0.51,0,0.51,0.71,0,0.71,1.22,-,-,0,0,0,-,2005,29.1,18.3,23.3,2.18,3.05,5.24,2004,1.85,27.4,38.4,65.9
2004,0.5,0,0.5,0.5,0,0.5,1,-,-,0,0,0,-,2004,32.2,17.7,23.6,2.12,2.12,4.24,2003,1.13,44.3,44.3,88.7
2003,0.51,0,0.51,0.51,0,0.51,1.02,-,-,0,0,0,-,2003,29.5,15.3,20.8,2.45,2.45,4.89,2002,1.03,49.3,49.3,98.6
2002,0.6,0,0.6,1,0.5,1.5,2.1,-,-,0,0,0,-,2002,54,18.6,33,1.82,4.55,6.36,2001,1.95,30.8,76.9,108
2001,0.6,0,0.6,3,0,3,3.6,-,-,0,0,0,-,2001,91,21.2,46.7,1.28,6.42,7.71,2000,5.06,11.9,59.3,71.1
2000,0,0,0,3,0,3,3,-,-,0,0,0,-,2000,240,47.6,134,0,2.24,2.24,1999,3.97,0,75.6,75.6
1999,0,0,0,1.5,1,2.5,2.5,-,-,0,0,0,-,1999,76,34.2,51.8,0,4.83,4.83,1998,2.09,0,120,120
1998,0,0,0,2,0,2,2,-,-,0,0,0,-,1998,73.5,44,53.7,0,3.73,3.73,1997,2.26,0,88.5,88.5
1997,0,0,0,2.6,0.4,3,3,-,-,0,-,0,-,-,-,-,-,-,-,-,1996,-,-,-,-
1996,0,0,0,1.45,0,1.45,1.45,-,-,0,-,0,-,-,-,-,-,-,-,-,1995,-,-,-,-
1995,0,0,0,1.7,0,1.7,1.7,-,-,-,-,-,-,-,-,-,-,-,-,-,1994,-,-,-,-
1994,0,0,0,2,0,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,1993,-,-,-,-
1993,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1992,-,-,-,-
平均,0.69,0.03,0.72,0.89,0.09,0.98,1.7,,,,,,,平均,50.9,22.3,34.6,3.6,1.9,5.5,平均,2.21,45.9,32.7,78.6
累計,18,0.68,18.7,23.2,2.4,25.6,44.2,,,,,,,累計,,,,,,,累計,46.5,,,
