盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,3.23,0,3.23,0,0,0,3.23,24.7,0,-,-,-,-,2018,54.9,43.55,47.6,6.79,0,6.79,2017,3.68,87.9,0,87.9
2017,2.6,0,2.6,0,0,0,2.6,19.8,0,-,-,-,-,2017,54.5,43,49.1,5.3,0,5.3,2016,2.92,89,0,89
2016,2.4,0,2.4,0,0,0,2.4,18.3,0,-,-,-,-,2016,51.8,34.6,44.6,5.38,0,5.38,2015,2.69,89.1,0,89.1
2015,2.23,0,2.23,0,0,0,2.23,17,0,15,0.8,0.51,0,2015,55.5,33.05,46.6,4.8,0,4.8,2014,2.51,89,0,89
2014,1.99,0,1.99,0,0,0,1.99,15,0,15,0.91,0.93,0,2014,56,39.7,48.9,4.06,0,4.06,2013,2.22,89.6,0,89.6
2013,2.84,0,2.84,0,0,0,2.84,21,0,15,0.63,1.32,0,2013,65.5,42.3,54.5,5.2,0,5.2,2012,3.32,85.4,0,85.4
2012,2.76,0,2.76,0,0,0,2.76,20,0,10,0.44,1.42,0,2012,69.5,40,54.2,5.1,0,5.1,2011,3.22,85.9,0,85.9
2011,2.42,0,2.42,0,0,0,2.42,17,0,10,0.51,0.94,0,2011,42.15,31,36.7,6.59,0,6.59,2010,2.91,83.2,0,83.2
2010,2.37,0,2.37,0,0,0,2.37,15.9,0,10,0.59,0.99,0,2010,36.35,30.8,33.2,7.13,0,7.13,2009,2.65,89.4,0,89.4
2009,1.92,0,1.92,0,0,0,1.92,12.4,0,10,0.66,0.74,0,2009,36,19.8,27.6,6.94,0,6.94,2008,2.41,79.6,0,79.6
2008,1.74,0,1.74,0.12,0,0.12,1.86,-,-,10,0.77,0,7.33,2008,29.2,17.45,23.2,7.48,0.52,8,2007,2.13,81.7,5.6,87.3
2007,1.32,0,1.32,0.21,0,0.21,1.53,-,-,7.5,0.75,0,-,2007,33.55,18.6,27.1,4.88,0.78,5.65,2006,1.67,79,12.6,91.6
2006,1,0,1,0.08,0,0.08,1.08,-,-,7.5,0.97,0,-,2006,30.4,12.9,18.4,5.44,0.43,5.87,2005,1.32,75.8,6,81.8
2005,0.7,0,0.7,0.1,0,0.1,0.8,-,-,7.5,1.17,0,-,2005,20.5,12.35,16.8,4.17,0.6,4.77,2004,1.11,63.1,9,72.1
2004,1.12,0,1.12,0.1,0,0.1,1.22,-,-,7.5,0.94,0,-,2004,31.6,15.4,21,5.33,0.48,5.81,2003,1.45,77,7,84
2003,1,0,1,0,0,0,1,-,-,7.5,1.03,0.3,-,2003,28.7,16.6,23.2,4.31,0,4.31,2002,1.34,74.6,0,74.6
2002,1.18,0,1.18,0,0,0,1.18,-,-,0,0,0,-,2002,22.3,10.35,14.9,7.93,0,7.93,2001,1.4,84.3,0,84.3
2001,0.36,0,0.36,1.44,0,1.44,1.8,-,-,0,0,0,-,2001,18,8.25,12.1,2.98,11.9,14.9,2000,2.04,17.6,70.6,88.2
2000,1.1,0,1.1,1,0,1,2.1,-,-,0,0,0,-,-,-,-,-,-,-,-,1999,2.43,45.3,41.2,86.4
1999,0.5,0,0.5,2,0,2,2.5,-,-,0,0,0,-,-,-,-,-,-,-,-,1998,2.7,18.5,74.1,92.6
1998,0,0,0,2.3,0,2.3,2.3,-,-,0,0,0,-,-,-,-,-,-,-,-,1997,1.5,0,153,153
1997,0,0,0,2.7,0,2.7,2.7,-,-,0,0,0,-,-,-,-,-,-,-,-,1996,0.84,0,321,321
1996,1,0,1,1.75,0,1.75,2.75,-,-,0,0,0,-,-,-,-,-,-,-,-,1995,2.41,41.5,72.6,114
1995,1.25,0,1.25,2,0,2,3.25,-,-,0,0,0,-,-,-,-,-,-,-,-,1994,3.84,32.6,52.1,84.6
1994,1.25,0,1.25,2,0,2,3.25,-,-,0,0,0,-,-,-,-,-,-,-,-,1993,4.99,25,40,65.1
1993,2.5,0,2.5,0.25,0.75,1,3.5,-,-,0,0,0,-,-,-,-,-,-,-,-,1992,5.32,47,18.8,65.7
1992,2.5,0,2.5,2,0,2,4.5,-,-,0,0,0,-,-,-,-,-,-,-,-,1991,6.56,38.1,30.5,68.6
1991,2.5,0,2.5,2.5,0,2.5,5,-,-,0,0,0,-,-,-,-,-,-,-,-,1990,9.81,25.5,25.5,51
1990,2.5,0,2.5,1.9,0,1.9,4.4,-,-,-,-,-,-,-,-,-,-,-,-,-,1989,-,-,-,-
1989,3,0,3,2,0,2,5,-,-,-,-,-,-,-,-,-,-,-,-,-,1988,-,-,-,-
1988,1.5,0,1.5,1.11,0,1.11,2.61,-,-,-,-,-,-,-,-,-,-,-,-,-,1987,-,-,-,-
平均,1.7,0,1.7,0.82,0.02,0.85,2.55,,,,,,,平均,40.9,26.1,33.3,5.5,0.8,6.4,平均,2.91,60.5,33.6,94.1
累計,52.8,0,52.8,25.6,0.75,26.3,79.1,,,,,,,累計,,,,,,,累計,81.4,,,
