盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1.65,0,1.65,0,0,0,1.65,59.2,0,-,-,-,-,2018,27.55,22.15,23.8,6.92,0,6.92,2017,1.88,87.8,0,87.8
2017,1.45,0,1.45,0,0,0,1.45,52,0,-,-,-,-,2017,27.1,21.1,23.4,6.2,0,6.2,2016,1.57,92.4,0,92.4
2016,1.4,0,1.4,0,0,0,1.4,50.2,0,-,-,-,-,2016,26.85,19.6,23,6.09,0,6.09,2015,1.55,90.3,0,90.3
2015,1.75,0,1.75,0,0,0,1.75,62.8,0,128,1.8,4.47,0,2015,24.7,13.3,20.1,8.7,0,8.7,2014,1.98,88.4,0,88.4
2014,1.6,0,1.6,0,0,0,1.6,57.4,0,127,1.8,4.46,0,2014,32.35,18.55,25.5,6.28,0,6.28,2013,1.97,81.2,0,81.2
2013,0.8,0,0.8,0,0,0,0.8,28.7,0,57.9,1.8,2.03,0,2013,29.45,10.75,18.4,4.35,0,4.35,2012,0.9,88.9,0,88.9
2012,0.3,0,0.3,0.35,0,0.35,0.65,10.4,121,43.7,1.8,1.53,0,2012,14.65,8.6,11,2.73,3.18,5.91,2011,0.79,38,44.3,82.3
2011,1,0,1,0,0,0,1,29.6,0,60.5,1.74,2.12,0,2011,17.45,9.5,13.5,7.41,0,7.41,2010,1.18,84.8,0,84.8
2010,1,0,1,0.5,0,0.5,1.5,28.2,141,83,1.8,2.91,0,2010,20.6,15.3,17.2,5.82,2.91,8.73,2009,1.64,61,30.5,91.5
2009,1,0,1,1,0,1,2,25.6,256,96,1.8,2.69,4.33,2009,21.2,8.55,16.8,5.97,5.97,11.9,2008,2.08,48.1,48.1,96.2
2008,1.3,0,1.3,0.5,0,0.5,1.8,-,-,101,1.8,2.37,11.8,2008,20.3,7.7,15.9,8.19,3.15,11.3,2007,2.32,56,21.6,77.6
2007,1.5,0,1.5,0.5,0,0.5,2,-,-,101,1.8,2.38,-,2007,29.6,16.55,23,6.52,2.17,8.7,2006,2.45,61.2,20.4,81.6
2006,0.8,0,0.8,0.4,0,0.4,1.2,-,-,61,1.88,1.43,-,2006,29.05,17.1,21.6,3.7,1.85,5.55,2005,1.48,54.1,27,81.1
2005,0.7,0,0.7,0.3,0,0.3,1,-,-,62.1,2.56,0.99,-,2005,23.45,13,15.8,4.42,1.89,6.31,2004,1.13,61.9,26.5,88.5
2004,1.2,0,1.2,0.5,0,0.5,1.7,-,-,114,2.69,1.7,-,2004,24.4,14.65,19,6.32,2.64,8.96,2003,2.1,57.1,23.8,81
2003,0.5,0,0.5,1,0,1,1.5,-,-,90.4,2.7,1.36,-,2003,25.3,18.9,21.3,2.35,4.69,7.04,2002,1.83,27.3,54.6,82
2002,1,0,1,0.85,0.15,1,2,-,-,0,0,0,-,2002,35.9,19.1,26.7,3.75,3.75,7.5,2001,2.27,44.1,44.1,88.1
2001,0.5,0,0.5,1.8,0.2,2,2.5,-,-,-,-,-,-,2001,46.6,14.1,28.2,1.77,7.1,8.87,2000,2.79,17.9,71.7,89.6
2000,0.5,0,0.5,1.8,0.2,2,2.5,-,-,0,0,0,-,2000,102,28.6,61.6,0.81,3.24,4.06,1999,2.79,17.9,71.7,89.6
1999,0,0,0,3.2,0,3.2,3.2,-,-,0,0,0,-,1999,128,70,95.7,0,3.34,3.34,1998,4.08,0,78.4,78.4
1998,0,0,0,6,0.19,6.19,6.19,-,-,0,0,0,-,1998,206,80.5,134,0,4.62,4.62,1997,7.59,0,81.6,81.6
1997,0,0,0,12,0,12,12,-,-,0,0,0,-,1997,428,111,214,0,5.62,5.62,1996,14.62,0,82.1,82.1
1996,1,0,1,3,0,3,4,-,-,-,-,-,-,1996,190,90.5,158,0.63,1.9,2.53,1995,6.82,14.7,44,58.7
1995,2,0,2,2,0,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,1994,5.21,38.4,38.4,76.8
1994,2,0,2,2,0,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,1993,-,-,-,-
1993,2,0,2,2,0,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,1992,-,-,-,-
平均,1.04,0,1.04,1.53,0.03,1.56,2.59,,,,,,,平均,66.5,28.2,44.7,4.3,2.5,6.8,平均,3.04,50.5,33.7,84.2
累計,27,0,27,39.7,0.74,40.4,67.4,,,,,,,累計,,,,,,,累計,73,,,
