盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,5.5,0,5.5,0,0,0,5.5,313,0,-,-,-,-,2018,83.8,64.6,72.4,7.6,0,7.6,2017,7.01,78.5,0,78.5
2017,2.1,0,2.1,0,0,0,2.1,119,0,-,-,-,-,2017,66.9,52.4,59.8,3.51,0,3.51,2016,2.56,82,0,82
2016,2,0,2,0,0,0,2,114,0,-,-,-,-,2016,67.4,50.3,58.8,3.4,0,3.4,2015,2.48,80.6,0,80.6
2015,1.4,0,1.4,0.4,0,0.4,1.8,76.5,219,199,1.79,9.71,0,2015,60,48,53.9,2.6,0.74,3.34,2014,2.04,68.6,19.6,88.2
2014,1.5,0,1.5,0.6,0,0.6,2.1,77.3,309,228,1.79,10.7,0,2014,58.6,46.7,51.8,2.9,1.16,4.06,2013,2.48,60.5,24.2,84.7
2013,1.4,0,1.4,0.6,0,0.6,2,68.1,292,223,1.8,10.2,0,2013,68.3,49.6,56.4,2.48,1.06,3.54,2012,2.55,54.9,23.5,78.4
2012,1,0,1,0.7,0,0.7,1.7,45.4,318,170,1.8,8.18,0,2012,55,40,47.7,2.1,1.47,3.57,2011,2.08,48.1,33.7,81.7
2011,1.4,0,1.4,0.6,0,0.6,2,60,257,197,1.8,9.55,0,2011,49.3,36,41.2,3.4,1.46,4.86,2010,2.55,54.9,23.5,78.4
2010,0.8,0,0.8,1,0,1,1.8,31.2,390,141,1.8,6.51,0,2010,43.9,31.9,37.6,2.13,2.66,4.79,2009,2.02,39.6,49.5,89.1
2009,0.44,0,0.44,0.44,0,0.44,0.88,16.4,164,64.8,1.8,2.67,0,2009,40.4,23.95,33.7,1.31,1.31,2.61,2008,0.96,45.8,45.8,91.7
2008,2,0,2,0.5,0,0.5,2.5,-,-,198,1.8,8.52,0,2008,49.9,23.5,37.5,5.34,1.33,6.67,2007,3.1,64.5,16.1,80.6
2007,0.6,0,0.6,0.6,0,0.6,1.2,-,-,89.5,2.48,2.96,-,2007,53.4,26.9,36.1,1.66,1.66,3.32,2006,1.08,55.6,55.6,111
2006,0.65,0,0.65,0,0,0,0.65,-,-,50.3,2.41,2.42,-,2006,33.7,14.5,25,2.6,0,2.6,2005,0.62,105,0,105
2005,0.36,0,0.36,0,0,0,0.36,-,-,25.3,0.97,1.01,-,2005,16.8,11.85,14.4,2.51,0,2.51,2004,0.77,46.8,0,46.8
2004,0.6,0,0.6,0,0,0,0.6,-,-,46.9,1.6,1.88,-,2004,22.2,13.1,16.1,3.72,0,3.72,2003,0.86,69.8,0,69.8
2003,0.35,0,0.35,0,0,0,0.35,-,-,23.9,1.58,0.95,-,2003,15.7,9.15,11.9,2.95,0,2.95,2002,0.45,77.8,0,77.8
2002,0.6,0,0.6,0.3,0,0.3,0.9,-,-,0,0,0,-,2002,14.65,9.8,12.1,4.97,2.48,7.45,2001,0.9,66.7,33.3,100
2001,0.6,0,0.6,0.58,0.02,0.6,1.2,-,-,0,0,0,-,2001,22.5,9.15,14.9,4.02,4.02,8.04,2000,1.07,56.1,56.1,112
2000,0.8,0,0.8,0.76,0.04,0.8,1.6,-,-,0,0,0,-,2000,34,18.5,23.8,3.37,3.37,6.73,1999,1.21,66.1,66.1,132
1999,1,0,1,0.95,0.05,1,2,-,-,0,0,0,-,1999,32.5,19.7,24.4,4.1,4.1,8.19,1998,1.63,61.3,61.3,123
1998,0,0,0,1.85,0.15,2,2,-,-,0,0,0,-,1998,40.2,22,31.2,0,6.4,6.4,1997,3.58,0,55.9,55.9
1997,0,0,0,1.85,0.15,2,2,-,-,0,0,0,-,1997,59,35,46.3,0,4.32,4.32,1996,1.76,0,114,114
1996,0,0,0,1.85,0.15,2,2,-,-,0,0,0,-,1996,51,29.7,39.4,0,5.07,5.07,1995,1.77,0,113,113
1995,0,0,0,2.2,0.8,3,3,-,-,0,0,0,-,1995,60.5,28.8,40.6,0,7.39,7.39,1994,5.87,0,51.1,51.1
1994,0,0,0,0.6,1.4,2,2,-,-,0,0,0,-,1994,66,36,46.1,0,4.34,4.34,1993,2.75,0,72.7,72.7
1993,0,0,0,1.8,0.2,2,2,-,-,0,0,0,-,1993,52.5,30,40.2,0,4.98,4.98,1992,2.56,0,78,78
1992,0,0,0,1.9,0.1,2,2,-,-,0,0,0,-,1992,57,38.4,48.3,0,4.14,4.14,1991,2.85,0,70.3,70.3
1991,0,0,0,1.6,0.1,1.7,1.7,-,-,0,0,0,-,1991,49.3,28.5,42.4,0,4.01,4.01,1990,1.96,0,86.6,86.6
1990,0,0,0,3,0.2,3.2,3.2,-,-,-,-,-,-,-,-,-,-,-,-,-,1989,-,-,-,-
1989,0.8,0,0.8,1.76,0.2,1.96,2.76,-,-,-,-,-,-,-,-,-,-,-,-,-,1988,-,-,-,-
1988,1.1,0,1.1,1.7,0.3,2,3.1,-,-,-,-,-,-,-,-,-,-,-,-,-,1987,-,-,-,-
1987,0,0,0,1.5,0.2,1.7,1.7,-,-,-,-,-,-,-,-,-,-,-,-,-,1986,-,-,-,-
1986,0,0,0,1,0.2,1.2,1.2,-,-,-,-,-,-,-,-,-,-,-,-,-,1985,-,-,-,-
1985,0,0,0,1,0.6,1.6,1.6,-,-,-,-,-,-,-,-,-,-,-,-,-,1984,-,-,-,-
1984,0,0,0,1.5,0.75,2.25,2.25,-,-,-,-,-,-,-,-,-,-,-,-,-,1983,-,-,-,-
平均,0.77,0,0.77,0.95,0.16,1.11,1.88,,,,,,,平均,47.3,30.3,38,2.4,2.4,4.8,平均,2.2,45.8,41.1,86.9
累計,27,0,27,33.1,5.61,38.8,65.8,,,,,,,累計,,,,,,,累計,61.5,,,
