盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.88,0,0.88,0,0,0,0.88,138,0,-,-,-,-,2018,25.5,23.2,24.1,3.65,0,3.65,2017,1.09,80.7,0,80.7
2017,0.85,0,0.85,0,0,0,0.85,134,0,-,-,-,-,2017,26.4,23.65,24.9,3.41,0,3.41,2016,1.04,81.7,0,81.7
2016,0.5,0,0.5,0,0,0,0.5,78.7,0,-,-,-,-,2016,25.9,17.05,21.8,2.29,0,2.29,2015,0.49,102,0,102
2015,1,0,1,0,0,0,1,157,0,29.8,0.13,15.9,0,2015,26.75,16.75,22.8,4.39,0,4.39,2014,1.43,69.9,0,69.9
2014,0.7,0,0.7,0.2,0,0.2,0.9,108,309,21.2,0.13,11.3,0,2014,27,24.6,25.7,2.72,0.78,3.5,2013,1.05,66.7,19,85.7
2013,0.4,0,0.4,0.1,0,0.1,0.5,61.1,153,7.77,0.13,4.14,0,2013,28.4,23,25.9,1.55,0.39,1.93,2012,0.38,105,26.3,132
2012,1.01,0,1.01,0.15,0,0.15,1.16,152,226,26.2,0.13,14,0,2012,30.9,24,27.6,3.66,0.54,4.2,2011,1.36,74.3,11,85.3
2011,1.99,0,1.99,0.5,0,0.5,2.49,269,676,50.7,0.13,27,0,2011,35.8,26.85,32,6.22,1.56,7.79,2010,2.83,70.3,17.7,88
2010,1.01,0,1.01,0.33,0,0.33,1.34,132,432,28.7,0.15,15.3,0,2010,35.8,29.25,31.9,3.17,1.03,4.2,2009,1.54,65.6,21.4,87
2009,1.3,0,1.3,0.43,0,0.43,1.73,162,537,35.2,0.15,18.8,0,2009,33,21,27.7,4.7,1.55,6.25,2008,2.03,64,21.2,85.2
2008,3.5,0,3.5,0.3,0,0.3,3.8,-,-,69.2,0.14,9.23,138,2008,54.4,19.2,39.7,8.81,0.76,9.57,2007,4.49,78,6.7,84.6
2007,2.78,0,2.78,0.3,0,0.3,3.08,-,-,108,0.28,7.2,-,2007,52,32.6,40.6,6.84,0.74,7.58,2006,3.56,78.1,8.4,86.5
2006,3.75,0,3.75,0.35,0,0.35,4.1,-,-,137,0.27,9.15,-,2006,34.95,24.4,29.7,12.6,1.18,13.8,2005,4.83,77.6,7.2,84.9
2005,3.9,0,3.9,0.5,0,0.5,4.4,-,-,138,0.27,7.14,-,2005,37.55,23.15,30.8,12.7,1.62,14.3,2004,5.26,74.1,9.5,83.7
2004,3,0,3,0.35,0,0.35,3.35,-,-,98.5,0.27,0,-,2004,37.4,27,32.5,9.24,1.08,10.3,2003,3.94,76.1,8.9,85
2003,1.4,0,1.4,0.15,0,0.15,1.55,-,-,44.6,0.26,0,-,2003,28.7,18.9,24.2,5.78,0.62,6.4,2002,1.86,75.3,8.1,83.3
2002,0.8,0,0.8,0.2,0,0.2,1,-,-,0,0,0,-,2002,21.2,13.6,16.9,4.73,1.18,5.91,2001,0.82,97.6,24.4,122
2001,1.5,0,1.5,0.3,0,0.3,1.8,-,-,0,0,0,-,2001,21.8,11,16.2,9.25,1.85,11.1,2000,2.12,70.8,14.2,84.9
2000,1.3,0,1.3,0.2,0,0.2,1.5,-,-,0,0,0,-,2000,26.8,17,21.6,6.03,0.93,6.96,1999,1.76,73.9,11.4,85.2
