盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1,0,1,0.8,0,0.8,1.8,11.8,94.4,-,-,-,-,2018,21.6,15.1,19,5.26,4.21,9.47,2017,2.02,49.5,39.6,89.1
2017,0.6,0,0.6,0.25,0,0.25,0.85,6.8,28.3,-,-,-,-,2017,19.6,12.4,14.8,4.07,1.69,5.76,2016,0.96,62.5,26,88.5
2016,0.2,0,0.2,0,0,0,0.2,2.29,0,-,-,-,-,2016,13.65,8.03,9.8,2.06,0,2.06,2015,-0.15,-134,0,-134
2015,0.2,0,0.2,0,0,0,0.2,2.31,0,0,0,0,0,2015,12.15,8,10.3,1.95,0,1.95,2014,-0.21,-95.6,0,-95.6
2014,0.4,0,0.4,0,0,0,0.4,4.61,0,5,0.84,0.1,0,2014,14.65,9.9,12.4,3.21,0,3.21,2013,0.52,76.8,0,76.8
2013,0.8,0,0.8,0.2,0,0.2,1,8.99,22.5,9,0.74,0.21,0,2013,17.4,13.5,15.2,5.26,1.31,6.57,2012,1.08,74,18.5,92.5
2012,0.5,0,0.5,0.5,0,0.5,1,5.32,53.2,8,0.76,0.2,0,2012,19.7,14.6,16.4,3.04,3.04,6.07,2011,1,49.9,49.9,99.8
2011,1.98,0,1.98,0,0,0,1.98,20.9,0,12,0.45,0.29,0,2011,25.75,12.6,20.1,9.87,0,9.87,2010,2.66,74.5,0,74.5
2010,0.8,0,0.8,0.2,0,0.2,1,7.98,19.9,8,0.56,0.2,0,2010,25.75,14.05,19.4,4.13,1.03,5.16,2009,1.74,45.9,11.5,57.4
2009,0.2,0,0.2,0,0,0,0.2,1.64,0,0,0,0,0,2009,17.9,8.7,13.7,1.44,0,1.44,2008,0.06,328,0,328
2008,1,0,1,0.4,0,0.4,1.4,-,-,8,0.41,0,2.8,2008,23.8,6.54,15.5,6.47,2.59,9.06,2007,2.47,40.5,16.2,56.7
2007,0.6,0,0.6,0.6,0,0.6,1.2,-,-,8,0.46,0,-,2007,28.3,15.4,19.7,3.05,3.05,6.1,2006,2.36,25.4,25.4,50.8
2006,0.41,0,0.41,0.2,0,0.2,0.61,-,-,6,0.88,0.03,-,2006,17.7,9.5,11.7,3.47,1.73,5.2,2005,0.92,44.1,22.1,66.2
2005,0.4,0,0.4,0.4,0,0.4,0.8,-,-,8,0.94,0.04,-,2005,14.35,9.31,11.6,3.45,3.45,6.89,2004,1.18,34,34,67.9
2004,0.4,0,0.4,0,0,0,0.4,-,-,4.73,1.08,0.02,-,2004,17.1,10,13.1,3.08,0,3.08,2003,0.61,66.2,0,66.2
2003,0.2,0,0.2,0.2,0,0.2,0.4,-,-,6.28,1.14,0.03,-,2003,20.5,8.55,14.2,1.41,1.41,2.82,2002,0.8,25,25,50
2002,0,0,0,0,0,0,0,-,-,-,-,-,-,2002,16,5.1,11.2,0,0,0,2001,0.01,0,0,0
2001,0,0,0,0.3,0,0.3,0.3,-,-,-,-,-,-,2001,8.5,3.2,5.17,0,5.81,5.81,2000,0.36,0,83.3,83.3
2000,0.2,0,0.2,0.8,0.2,1,1.2,-,-,0,0,0,-,2000,30.2,3.86,15.2,1.31,6.57,7.88,1999,1.18,16.9,84.7,102
1999,0.1,0,0.1,0.3,0.2,0.5,0.6,-,-,0,0,0,-,1999,38.9,13.75,24.2,0.41,2.07,2.48,1998,0.35,28.6,143,171
1998,0,0,0,0,0.6,0.6,0.6,-,-,0,0,0,-,1998,26.5,13.3,20.6,0,2.91,2.91,1997,-0.16,0,-375,-375
1997,0.2,0,0.2,0.8,0.6,1.4,1.6,-,-,0,0,0,-,1997,51,18.6,30.9,0.65,4.54,5.19,1996,1.38,14.5,101,116
1996,0.3,0,0.3,1.4,0.3,1.7,2,-,-,0,0,0,-,1996,44,26.8,32.2,0.93,5.27,6.21,1995,2.33,12.9,73,85.8
1995,0.2,0,0.2,2.4,0.3,2.7,2.9,-,-,0,0,0,-,1995,84.5,25.5,48.6,0.41,5.56,5.97,1994,3.21,6.2,84.2,90.4
1994,0,0,0,0,0,0,0,-,-,-,-,-,-,1994,91.5,20.5,51.9,0,0,0,1993,-0.46,0,0,0
1993,0,0,0,0,0,0,0,-,-,0,0,0,-,1993,23.9,13.6,18.3,0,0,0,1992,-0.21,0,0,0
1992,0.3,0,0.3,0.5,0.4,0.9,1.2,-,-,0,0,0,-,1992,36.29,15,25.3,1.19,3.56,4.74,1991,0.76,39.5,118,158
1991,0.5,0,0.5,0.7,1,1.7,2.2,-,-,0,0,0,-,1991,59.5,21.4,40.1,1.25,4.24,5.48,1990,2.33,21.4,72.8,94.3
1990,0.2,0,0.2,0.5,0.3,0.8,1,-,-,0,-,0,-,-,-,-,-,-,-,-,1989,-,-,-,-
1989,1.5,0,1.5,0,0,0,1.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1988,-,-,-,-
1988,0,0,0,3.8,0,3.8,3.8,-,-,-,-,-,-,-,-,-,-,-,-,-,1987,-,-,-,-
1987,0,0,0,6.12,0,6.12,6.12,-,-,-,-,-,-,-,-,-,-,-,-,-,1986,-,-,-,-
1986,0.8,0,0.8,0,0,0,0.8,-,-,-,-,-,-,-,-,-,-,-,-,-,1985,-,-,-,-
1985,0,0,0,2.4,0,2.4,2.4,-,-,-,-,-,-,-,-,-,-,-,-,-,1984,-,-,-,-
平均,0.41,0,0.41,0.7,0.11,0.81,1.23,,,,,,,平均,29.3,12.7,20,2.4,2.3,4.7,平均,1.04,32.4,23.4,55.7
累計,14,0,14,23.8,3.9,27.7,41.7,,,,,,,累計,,,,,,,累計,29.1,,,
