盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.5,0,0.5,0,0,0,0.5,11.1,0,-,-,-,-,2018,20.3,16.2,17.5,2.86,0,2.86,2017,1.15,43.5,0,43.5
2017,0.4,0,0.4,0,0,0,0.4,8.87,0,-,-,-,-,2017,21.35,16.3,18.1,2.21,0,2.21,2016,0.51,78.4,0,78.4
2016,1.2,0,1.2,0,0,0,1.2,26.6,0,-,-,-,-,2016,21.7,14.6,17,7.05,0,7.05,2015,1.78,67.4,0,67.4
2015,2,0,2,0,0,0,2,44.4,0,45.3,0.86,0.45,0,2015,38.8,15.2,26.8,7.47,0,7.47,2014,2.37,84.4,0,84.4
2014,0.8,0,0.8,0,0,0,0.8,17.7,0,17.7,0.83,0.18,0,2014,29,14.05,18.2,4.39,0,4.39,2013,0.96,83.3,0,83.3
2013,0.27,0.53,0.8,0,0,0,0.8,17.7,0,6.02,0.33,0.06,0,2013,17.65,14.35,16.1,4.96,0,4.96,2012,0.82,97.6,0,97.6
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,17.65,13.1,15.4,0,0,0,2011,0.01,0,0,0
2011,1.06,0,1.06,0.5,0,0.5,1.56,22.4,106,33.7,0.62,0.34,0,2011,26.15,12.35,18.7,5.67,2.67,8.34,2010,2.58,41.2,19.4,60.6
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,26,14.9,19.8,0,0,0,2009,-0.77,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,18.9,12.55,15.7,0,0,0,2008,0,0,0,0
2008,2.2,0,2.2,0.5,0,0.5,2.7,-,-,57.3,0.91,0.57,0,2008,31.2,10.8,21.1,10.4,2.37,12.8,2007,3.05,72.1,16.4,88.5
2007,1.09,0,1.09,0,0,0,1.09,-,-,23.1,0.74,0.23,-,2007,33.95,19,24.7,4.43,0,4.43,2006,1.52,72,0,72
2006,2,0,2,1,0,1,3,-,-,57.2,1.06,0.57,-,2006,24.25,17.25,20.1,9.94,4.97,14.9,2005,2.91,68.7,34.4,103
2005,2.49,0,2.49,0.95,0.05,1,3.49,-,-,59.7,0.88,0.6,-,2005,37.3,18.9,28.8,8.67,3.47,12.1,2004,4.25,58.7,23.5,82.1
2004,2,0,2,0.5,0,0.5,2.5,-,-,41.3,0.93,0.41,-,2004,37.3,23.4,31,6.46,1.61,8.07,2003,2.94,68,17,85
2003,1,0,1,1.48,0,1.48,2.48,-,-,33.3,0.97,0.33,-,2003,35.5,25,30.6,3.27,4.84,8.1,2002,2.61,38.3,56.7,95
2002,0.4,0,0.4,0,0,0,0.4,-,-,0,0,0,-,2002,30.8,11.8,20.7,1.93,0,1.93,2001,0.48,83.3,0,83.3
2001,1.09,0,1.09,0,0.16,0.16,1.25,-,-,0,0,0,-,2001,22,10.5,15.1,7.23,1.06,8.3,2000,1.47,74.1,10.9,85
2000,0.5,0,0.5,0.81,1.19,2,2.5,-,-,0,0,0,-,2000,33.3,13.8,23.2,2.15,8.62,10.8,1999,2.24,22.3,89.3,112
1999,1,0,1,1.5,0.5,2,3,-,-,0,0,0,-,1999,48.5,25,36.3,2.75,5.51,8.26,1998,3.03,33,66,99
1998,0,0,0,1.5,1,2.5,2.5,-,-,0,0,0,-,1998,53,36.79,44.7,0,5.6,5.6,1997,1.9,0,132,132
1997,0,0,0,4.5,0,4.5,4.5,-,-,0,0,0,-,1997,93.5,43.1,64.2,0,7.01,7.01,1996,4.67,0,96.4,96.4
1996,2,0,2,2.5,0,2.5,4.5,-,-,0,0,0,-,1996,82,56,69.6,2.87,3.59,6.46,1995,5.58,35.9,44.8,80.7
1995,2,0,2,0,0,0,2,-,-,-,-,-,-,-,-,-,-,-,-,-,1994,1.74,115,0,115
1994,1,0,1,2,0,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,1993,4.22,23.7,47.4,71.1
1993,0,0,0,2.75,0.7,3.45,3.45,-,-,-,-,-,-,-,-,-,-,-,-,-,1992,-,-,-,-
平均,0.96,0.02,0.98,0.79,0.14,0.93,1.91,,,,,,,平均,34.8,19.8,26.7,4.1,2.2,6.3,平均,2.08,50.4,26.1,76.6
累計,25,0.53,25.5,20.5,3.6,24.1,49.6,,,,,,,累計,,,,,,,累計,52,,,
