盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,2,0,2,0,0,0,2,347,0,-,-,-,-,2018,97.4,79.5,86.6,2.31,0,2.31,2017,8.01,25,0,25
2017,4.5,0,4.5,0,0,0,4.5,780,0,-,-,-,-,2017,122.5,83,103,4.37,0,4.37,2016,8.6,52.3,0,52.3
2016,4,0,4,1,0,1,5,626,"1,564",-,-,-,-,2016,90.1,72.5,81.3,4.92,1.23,6.15,2015,9.42,42.5,10.6,53.1
2015,3.8,0,3.8,0.5,0,0.5,4.3,562,740,0,0,0,105,2015,99.7,77.9,89.1,4.27,0.56,4.83,2014,8.85,42.9,5.6,48.6
2014,1.8,0,1.8,1.2,0,1.2,3,236,"1,575",0,0,0,89.3,2014,113,78.9,93.3,1.93,1.29,3.21,2013,8.16,22.1,14.7,36.8
2013,1.5,0,1.5,1,0,1,2.5,178,"1,184",0,0,0,109,2013,89.9,68.8,78.5,1.91,1.27,3.19,2012,8.03,18.7,12.5,31.1
2012,1.5,0,1.5,1,0,1,2.5,160,"1,069",0,0,0,77.9,2012,117,79,92.1,1.63,1.09,2.72,2011,7.65,19.6,13.1,32.7
2011,1,0,1,1,0,1,2,96.6,966,0,0,0,61.7,2011,126.5,61.5,92.9,1.08,1.08,2.15,2010,8.01,12.5,12.5,25
2010,2,0,2,1.2,0,1.2,3.2,172,"1,029",0,0,0,52.8,2010,155.5,106,127,1.58,0.95,2.52,2009,8.84,22.6,13.6,36.2
2009,1.1,0,1.1,1.5,0,1.5,2.6,81.6,"1,112",0,0,0,52.1,2009,151.5,58.4,106,1.04,1.42,2.45,2008,7.44,14.8,20.2,34.9
2008,3,0,3,1.5,0,1.5,4.5,-,-,0,0,37.9,180,2008,202,52.6,141,2.12,1.06,3.19,2007,12.35,24.3,12.1,36.4
2007,3,0,3,2,0,2,5,-,-,0,0,13.6,-,2007,300,169,239,1.26,0.84,2.09,2006,11.59,25.9,17.3,43.1
2006,3,0,3,2,0,2,5,-,-,0,0,10.8,-,2006,243,176.5,208,1.44,0.96,2.4,2005,10.21,29.4,19.6,49
2005,2.45,0,2.45,1.96,0,1.96,4.4,-,-,0,0,5.69,-,2005,187.5,134,156,1.56,1.25,2.82,2004,9.21,26.6,21.3,47.8
2004,2,0,2,1.5,0,1.5,3.5,-,-,10.5,0.05,2.38,-,2004,157,107.5,132,1.52,1.14,2.66,2003,9.06,22.1,16.6,38.6
2003,1.5,0,1.5,2,0,2,3.5,-,-,7.86,0.05,2.16,-,2003,168,97.5,131,1.14,1.52,2.67,2002,8.18,18.3,24.4,42.8
2002,1.5,0,1.5,1.5,0,1.5,3,-,-,5.77,0.04,1.54,-,2002,192,100.5,145,1.03,1.03,2.07,2001,7.4,20.3,20.3,40.5
2001,1.5,0,1.5,2,0,2,3.5,-,-,0,0,0,-,2001,219,93,168,0.89,1.19,2.08,2000,7.11,21.1,28.1,49.2
2000,1,0,1,3,0,3,4,-,-,0,0,0,-,2000,381,146.5,246,0.41,1.22,1.63,1999,7.06,14.2,42.5,56.7
1999,0,0,0,4,0,4,4,-,-,0,0,0,-,1999,316,150,202,0,1.98,1.98,1998,7.6,0,52.6,52.6
1998,0,0,0,3.2,0.8,4,4,-,-,-,-,-,-,1998,250,127,183,0,2.19,2.19,1997,7.16,0,55.9,55.9
1997,0,0,0,2.8,1.2,4,4,-,-,-,-,-,-,1997,345,70,179,0,2.24,2.24,1996,5.3,0,75.5,75.5
1996,0,0,0,5,0,5,5,-,-,-,-,-,-,1996,98,45.8,68.8,0,7.27,7.27,1995,6.38,0,78.4,78.4
1995,0,0,0,3,1,4,4,-,-,-,-,-,-,1995,123,60,94.1,0,4.25,4.25,1994,4.81,0,83.1,83.1
1994,0.8,0,0.8,0.9,0.5,1.4,2.2,-,-,-,-,-,-,1994,124,50.5,82.4,0.97,1.7,2.67,1993,2.24,35.7,62.4,98.1
1993,0.6,0,0.6,0.9,0.5,1.4,2,-,-,0,0,0,-,1993,74,39,48.6,1.23,2.88,4.11,1992,2.08,28.8,67.2,96
1992,0,0,0,1.5,0.5,2,2,-,-,0,0,0,-,1992,75,37.5,58.7,0,3.41,3.41,1991,2.51,0,79.6,79.6
1991,0,0,0,1.5,0,1.5,1.5,-,-,0,0,0,-,1991,95.5,44.9,65,0,2.31,2.31,1990,2.06,0,72.7,72.7
1990,0,0,0,3.04,0,3.04,3.04,-,-,-,-,-,-,-,-,-,-,-,-,-,1989,-,-,-,-
1989,0,0,0,2.78,0,2.78,2.78,-,-,-,-,-,-,-,-,-,-,-,-,-,1988,-,-,-,-
平均,1.45,0,1.45,1.82,0.15,1.97,3.42,,,,,,,平均,168,88.1,125,1.4,1.7,3.1,平均,7.33,19.3,33.3,52.6
累計,43.5,0,43.5,54.5,4.5,59,103,,,,,,,累計,,,,,,,累計,205,,,
