盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1.75,0,1.75,0,0,0,1.75,15.5,0,-,-,-,-,2018,35.35,26.9,31.7,5.53,0,5.53,2017,2.01,87.1,0,87.1
2017,0,0.2,0.2,0,0,0,0.2,1.77,0,-,-,-,-,2017,33.1,19.95,26,0.77,0,0.77,2016,-0.64,-31.2,0,-31.2
2016,0,0.5,0.5,0,0,0,0.5,4.43,0,-,-,-,-,2016,24.9,18.35,20.5,2.44,0,2.44,2015,-0.14,-357,0,-357
2015,1,0,1,0,0,0,1,8.86,0,9.13,7.88,0.18,0,2015,29.9,19.6,24.7,4.04,0,4.04,2014,0.13,769,0,769
2014,1.2,0,1.2,0,0,0,1.2,10.6,0,11,0.87,0.22,0,2014,32.2,21,28.2,4.26,0,4.26,2013,1.45,82.8,0,82.8
2013,1.2,0,1.2,0,0,0,1.2,10.6,0,11,0.95,0.22,0,2013,36.4,27.25,31.1,3.86,0,3.86,2012,1.32,90.9,0,90.9
2012,2,0,2,1,0,1,3,16.1,80.5,24.9,0.86,0.5,0,2012,44.8,29.5,36.3,5.51,2.75,8.26,2011,3.64,54.9,27.5,82.4
2011,2.4,0,2.4,0,0,0,2.4,19.3,0,19.9,0.95,0.4,0,2011,55.5,32.25,41.9,5.73,0,5.73,2010,2.64,90.9,0,90.9
2010,1.7,0,1.7,0,0,0,1.7,13.7,0,14.1,0.98,0.28,0,2010,39.3,22,27.6,6.16,0,6.16,2009,1.81,93.9,0,93.9
2009,1,0,1,0,0,0,1,8.05,0,8.3,0.74,0.17,0,2009,26.6,13,19.4,5.16,0,5.16,2008,1.42,70.4,0,70.4
2008,2.2,0,2.2,0.2,0,0.2,2.4,-,-,19.5,0.84,0.19,1.95,2008,46.5,10.9,26.9,8.19,0.74,8.94,2007,3.01,73.1,6.6,79.7
2007,1.5,0,1.5,0.2,0,0.2,1.7,-,-,13.5,0.92,0.14,-,2007,54.5,20.45,31.2,4.8,0.64,5.44,2006,1.93,77.7,10.4,88.1
2006,2,0,2,0.3,0,0.3,2.3,-,-,17.7,0.8,0.18,-,2006,23.3,17.25,20.4,9.8,1.47,11.3,2005,3.03,66,9.9,75.9
2005,2.5,0,2.5,1,0,1,3.5,-,-,24.4,0.99,0.24,-,2005,35.9,20.05,27.6,9.05,3.62,12.7,2004,4.1,61,24.4,85.4
2004,1.5,0,1.5,1.5,0,1.5,3,-,-,16.3,1.01,0.16,-,2004,47.5,27.8,36.6,4.1,4.1,8.2,2003,3.12,48.1,48.1,96.2
2003,0.6,0,0.6,0.6,0.2,0.8,1.4,-,-,6.04,0.78,0.06,-,2003,45.8,28.1,38,1.58,2.11,3.69,2002,1.61,37.3,49.7,87
2002,0.6,0,0.6,0,0,0,0.6,-,-,0,0,0,-,2002,34.1,10.5,21.1,2.85,0,2.85,2001,0.89,67.4,0,67.4
2001,0,0,0,0,0,0,0,-,-,0,0,0,-,2001,13.45,6.1,9.19,0,0,0,2000,0.77,0,0,0
2000,0,0,0,0.8,0,0.8,0.8,-,-,0,0,0,-,2000,30.9,6.25,16.8,0,4.76,4.76,1999,1.03,0,77.7,77.7
1999,0.43,0,0.43,0.3,0,0.3,0.73,-,-,-,-,-,-,1999,37.5,15.2,26.2,1.64,1.14,2.78,1998,0.84,51.2,35.7,86.9
1998,0.6,0,0.6,0.4,0.2,0.6,1.2,-,-,-,-,-,-,1998,35.5,16.3,27.6,2.17,2.17,4.34,1997,1.46,41.1,41.1,82.2
1997,0.5,0,0.5,0.5,0.3,0.8,1.3,-,-,-,-,-,-,1997,65,28.9,45.9,1.09,1.74,2.83,1996,1.09,45.9,73.4,119
1996,0.5,0,0.5,0.7,0.3,1,1.5,-,-,-,-,-,-,1996,45,29.2,35.5,1.41,2.82,4.23,1995,2.13,23.5,46.9,70.4
1995,0,0,0,0.2,0.3,0.5,0.5,-,-,0,0,0,-,1995,54.5,24,40.1,0,1.25,1.25,1994,0.42,0,118,118
1994,0,0,0,0,0,0,0,-,-,-,-,-,-,1994,67,21.1,39.1,0,0,0,1993,-0.23,0,0,0
1993,0,0,0,0,0.3,0.3,0.3,-,-,0,0,0,-,1993,24.5,14.1,18.7,0,1.6,1.6,1992,-0.52,0,-58.2,-58.2
1992,0,0,0,0.11,0.39,0.5,0.5,-,-,0,0,0,-,1992,31.5,15.5,23.3,0,2.14,2.14,1991,0.12,0,414,414
1991,0,0,0,0.4,0.4,0.8,0.8,-,-,0,0,0,-,1991,43.4,22.6,32.4,0,2.47,2.47,1990,-1.09,0,-73.3,-73.3
1990,1.8,0,1.8,1.42,0.38,1.8,3.6,-,-,0,-,0,-,-,-,-,-,-,-,-,1989,-,-,-,-
1989,1,0,1,2.5,0.5,3,4,-,-,0,-,0,-,-,-,-,-,-,-,-,1988,-,-,-,-
1988,0,0,0,0,1.6,1.6,1.6,-,-,-,-,-,-,-,-,-,-,-,-,-,1987,-,-,-,-
1987,0,0,0,0,0.5,0.5,0.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1986,-,-,-,-
1986,0,0,0,0,0.5,0.5,0.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1985,-,-,-,-
平均,0.85,0.02,0.87,0.37,0.18,0.55,1.41,,,,,,,平均,39.1,20.1,28.7,3.2,1.3,4.5,平均,1.33,55.1,30.4,85.6
累計,28,0.7,28.7,12.1,5.87,18,46.7,,,,,,,累計,,,,,,,累計,37.4,,,
